date,station_code,station_name,site_type,pm25_screened,pm10,no2,network_peer_count,network_median_excluding_station,site_relative_pm25
2025-01-01 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,5.875,9.782791666666666,,6,5.5008125,0.3741874999999997
2025-01-01 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,4.291666666666667,9.943791666666668,21.69005260869565,6,5.875875000000001,-1.5842083333333337
2025-01-01 00:00:00+00:00,PEMB,Narberth,Rural Background,5.87675,11.84375,0.9147791666666666,6,5.4999375,0.37681250000000066
2025-01-01 00:00:00+00:00,NPT3,Newport,Urban Background,5.124875,9.706249999999999,10.592915833333334,6,5.875875000000001,-0.7510000000000003
2025-01-01 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,6.833333333333333,22.06158333333333,9.80165,6,5.4999375,1.3333958333333333
2025-01-01 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,7.625,17.311125,17.16921375,6,5.4999375,2.1250625000000003
2025-01-01 00:00:00+00:00,WREX,Wrexham,Urban Traffic,1.7707916666666668,3.0385416666666667,4.72575125,6,5.875875000000001,-4.105083333333334
2025-01-02 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,10.125,10.588,,6,5.508928571428571,4.616071428571429
2025-01-02 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,5.875,9.259375,21.978779166666666,6,6.550595238095238,-0.6755952380952381
2025-01-02 00:00:00+00:00,PEMB,Narberth,Rural Background,1.97525,3.9760416666666667,0.9522175,6,6.916666666666666,-4.941416666666666
2025-01-02 00:00:00+00:00,NPT3,Newport,Urban Background,8.22725,12.439583333333333,29.035400416666665,6,5.508928571428571,2.7183214285714286
2025-01-02 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,5.142857142857143,6.843916666666666,13.107147083333333,6,6.916666666666666,-1.7738095238095228
2025-01-02 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,7.958333333333333,10.185416666666667,31.171452083333335,6,5.508928571428571,2.449404761904762
2025-01-02 00:00:00+00:00,WREX,Wrexham,Urban Traffic,4.64725,7.691666666666666,28.21661625,6,6.916666666666666,-2.2694166666666664
2025-01-03 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,11.875,12.359375,38.793640833333335,6,7.541458333333333,4.333541666666667
2025-01-03 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,12.958333333333334,13.848875,41.32481333333333,6,7.541458333333333,5.416875000000001
2025-01-03 00:00:00+00:00,PEMB,Narberth,Rural Background,2.3840833333333333,5.4593750000000005,2.221135,6,10.958124999999999,-8.574041666666666
2025-01-03 00:00:00+00:00,NPT3,Newport,Urban Background,10.04125,13.18125,39.85540041666667,6,8.458333333333334,1.5829166666666659
2025-01-03 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,5.041666666666667,7.0049166666666665,21.07302041666667,6,10.958124999999999,-5.916458333333332
2025-01-03 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,14.333333333333334,17.15008333333333,42.07050875,6,7.541458333333333,6.791875000000001
2025-01-03 00:00:00+00:00,WREX,Wrexham,Urban Traffic,2.5157916666666664,4.444791666666666,7.57614125,6,10.958124999999999,-8.442333333333332
2025-01-04 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,10.083333333333334,12.842374999999999,29.029599583333333,6,7.124208333333333,2.959125000000001
2025-01-04 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,12.625,14.01,30.430705416666665,6,7.124208333333333,5.500791666666667
2025-01-04 00:00:00+00:00,PEMB,Narberth,Rural Background,2.9481249999999997,4.313541666666667,4.3122662499999995,6,9.290875,-6.3427500000000006
2025-01-04 00:00:00+00:00,NPT3,Newport,Urban Background,10.689958333333335,14.6875,23.386745416666667,6,7.124208333333333,3.565750000000002
2025-01-04 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,4.291666666666667,5.918125,13.692686250000001,6,9.290875,-4.999208333333333
2025-01-04 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,5.75,6.884166666666666,22.9167375,6,9.290875,-3.5408749999999998
2025-01-04 00:00:00+00:00,WREX,Wrexham,Urban Traffic,8.498416666666666,10.757291666666667,23.365024166666668,6,7.916666666666667,0.5817499999999987
2025-01-05 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,3.2916666666666665,2.3465714285714285,17.690532083333334,6,4.165333333333333,-0.8736666666666664
2025-01-05 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,5.291666666666667,5.797083333333333,22.93964695652174,6,3.655291666666667,1.6363750000000001
2025-01-05 00:00:00+00:00,PEMB,Narberth,Rural Background,0.8845416666666667,2.767708333333333,1.8285425,6,4.165333333333333,-3.280791666666666
2025-01-05 00:00:00+00:00,NPT3,Newport,Urban Background,3.643916666666667,5.7124999999999995,15.44083,6,4.165333333333333,-0.5214166666666658
2025-01-05 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,3.6666666666666665,5.475208333333334,5.522612173913044,6,4.153958333333334,-0.4872916666666671
2025-01-05 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,5.5,4.911583333333334,10.696616666666666,6,3.655291666666667,1.8447083333333332
2025-01-05 00:00:00+00:00,WREX,Wrexham,Urban Traffic,4.664,5.223958333333333,24.028596250000003,6,3.655291666666667,1.0087083333333329
2025-01-06 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,4.375,4.025791666666667,12.048545833333334,6,2.7937708333333333,1.5812291666666667
2025-01-06 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,6.625,7.689291666666667,27.211915416666667,6,2.7937708333333333,3.8312291666666667
2025-01-06 00:00:00+00:00,PEMB,Narberth,Rural Background,2.688791666666667,6.3218749999999995,1.2868491666666666,6,3.5021041666666664,-0.8133124999999994
2025-01-06 00:00:00+00:00,NPT3,Newport,Urban Background,2.879208333333333,4.991666666666666,12.895249583333333,6,3.416666666666667,-0.5374583333333338
2025-01-06 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,4.125,6.03875,14.86458375,6,2.7937708333333333,1.3312291666666667
2025-01-06 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,2.7083333333333335,6.924416666666667,12.529613333333332,6,3.5021041666666664,-0.7937708333333329
2025-01-06 00:00:00+00:00,WREX,Wrexham,Urban Traffic,2.158,4.147916666666666,7.3312695833333335,6,3.5021041666666664,-1.3441041666666664
2025-01-07 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,6.833333333333333,8.575041666666666,21.843397083333333,4,3.8488541666666665,2.9844791666666666
2025-01-07 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,,,40.856052,5,4.661041666666667,
2025-01-07 00:00:00+00:00,PEMB,Narberth,Rural Background,3.0366666666666666,7.3125,1.4928554166666668,4,5.6846875,-2.6480208333333333
2025-01-07 00:00:00+00:00,NPT3,Newport,Urban Background,4.661041666666667,8.320500000000001,21.63144090909091,4,4.8725,-0.21145833333333286
2025-01-07 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,6.708333333333333,10.024291666666667,21.90281333333333,4,3.8488541666666665,2.8594791666666666
2025-01-07 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,,10.838304347826087,30.285205833333332,5,4.661041666666667,
2025-01-07 00:00:00+00:00,WREX,Wrexham,Urban Traffic,2.90575,4.677083333333333,13.383870833333333,4,5.6846875,-2.7789375
2025-01-08 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,9.375,11.996958333333334,37.20510739130435,4,8.887145833333333,0.4878541666666667
2025-01-08 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,,,33.178104347826086,5,9.375,
2025-01-08 00:00:00+00:00,PEMB,Narberth,Rural Background,3.4168749999999997,5.948958333333334,2.5217791666666667,4,9.375,-5.958125000000001
2025-01-08 00:00:00+00:00,NPT3,Newport,Urban Background,8.399291666666667,12.339583333333332,28.23966304347826,4,9.375,-0.9757083333333334
2025-01-08 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,,,19.680383,5,9.375,
2025-01-08 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,9.375,16.183791666666668,40.053779166666665,4,8.887145833333333,0.4878541666666667
2025-01-08 00:00:00+00:00,WREX,Wrexham,Urban Traffic,12.382125,16.413541666666667,48.4578975,4,8.887145833333333,3.494979166666667
2025-01-09 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,11.0,13.405916666666668,37.16627875,4,7.3423125,3.6576874999999998
2025-01-09 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,,,48.39377083333333,5,9.137208333333334,
2025-01-09 00:00:00+00:00,PEMB,Narberth,Rural Background,3.858041666666667,6.111458333333334,3.3871783333333334,4,9.193604166666667,-5.3355625
2025-01-09 00:00:00+00:00,NPT3,Newport,Urban Background,9.137208333333334,13.043750000000001,33.03981958333333,4,7.398708333333333,1.7385000000000002
2025-01-09 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,,,24.438783333333333,5,9.137208333333334,
2025-01-09 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,9.25,17.029208333333333,37.441608333333335,4,7.3423125,1.9076874999999998
2025-01-09 00:00:00+00:00,WREX,Wrexham,Urban Traffic,5.547416666666667,7.316666666666666,23.49531875,4,9.193604166666667,-3.6461875
2025-01-10 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,10.458333333333334,13.848833333333333,33.11065416666667,4,8.933125,1.5252083333333335
2025-01-10 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,,,35.11007791666667,5,10.458333333333334,
2025-01-10 00:00:00+00:00,PEMB,Narberth,Rural Background,3.2685,4.70625,4.821655,4,10.953958333333334,-7.685458333333335
2025-01-10 00:00:00+00:00,NPT3,Newport,Urban Background,11.449583333333335,16.445833333333333,25.273000416666665,4,8.4375,3.012083333333335
2025-01-10 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,,,9.569560000000001,5,10.458333333333334,
2025-01-10 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,6.416666666666667,14.211208333333333,37.15710583333333,4,10.953958333333334,-4.537291666666667
2025-01-10 00:00:00+00:00,WREX,Wrexham,Urban Traffic,14.389833333333334,18.338541666666668,51.3893975,4,8.4375,5.952333333333334
2025-01-11 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,20.166666666666668,23.551208333333335,37.66918041666667,5,26.366958333333333,-6.200291666666665
2025-01-11 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,27.708333333333332,33.29358333333334,45.80525583333334,5,20.166666666666668,7.541666666666664
2025-01-11 00:00:00+00:00,PEMB,Narberth,Rural Background,9.363291666666667,16.931250000000002,9.861965416666667,5,26.366958333333333,-17.003666666666668
2025-01-11 00:00:00+00:00,NPT3,Newport,Urban Background,27.621916666666667,33.21458333333333,32.998025,5,20.166666666666668,7.4552499999999995
2025-01-11 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,,,12.432113478260868,6,23.2668125,
2025-01-11 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,8.833333333333334,16.425416666666667,37.87046875,5,26.366958333333333,-17.533625
2025-01-11 00:00:00+00:00,WREX,Wrexham,Urban Traffic,26.366958333333333,31.366666666666664,34.482935833333336,5,20.166666666666668,6.200291666666665
2025-01-12 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,15.708333333333334,20.209708333333335,31.58842083333333,5,18.208333333333332,-2.4999999999999982
2025-01-12 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,18.208333333333332,22.303124999999998,37.33572,5,15.708333333333334,2.4999999999999982
2025-01-12 00:00:00+00:00,PEMB,Narberth,Rural Background,7.889166666666667,12.331249999999999,5.306564166666667,5,18.208333333333332,-10.319166666666664
2025-01-12 00:00:00+00:00,NPT3,Newport,Urban Background,20.610208333333333,25.167708333333334,25.033834166666665,5,15.708333333333334,4.901874999999999
2025-01-12 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,,,14.679172173913042,6,16.958333333333332,
2025-01-12 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,9.208333333333334,14.935833333333333,26.59352625,5,18.208333333333332,-8.999999999999998
2025-01-12 00:00:00+00:00,WREX,Wrexham,Urban Traffic,21.722791666666666,25.069791666666664,23.3539275,5,15.708333333333334,6.014458333333332
2025-01-13 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,6.833333333333333,10.909958333333334,25.825245416666665,5,7.359458333333333,-0.5261250000000004
2025-01-13 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,8.583333333333334,15.096874999999999,36.04365791666667,5,6.833333333333333,1.7500000000000009
2025-01-13 00:00:00+00:00,PEMB,Narberth,Rural Background,7.359458333333333,13.833333333333334,2.9416333333333333,5,6.833333333333333,0.5261250000000004
2025-01-13 00:00:00+00:00,NPT3,Newport,Urban Background,9.118434782608695,14.168478260869565,23.56657,5,6.833333333333333,2.285101449275362
2025-01-13 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,,,20.78609956521739,6,7.096395833333333,
2025-01-13 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,6.0,15.700833333333334,16.88591166666667,5,7.359458333333333,-1.3594583333333334
2025-01-13 00:00:00+00:00,WREX,Wrexham,Urban Traffic,5.401041666666667,7.653125,18.13138875,5,7.359458333333333,-1.9584166666666665
2025-01-14 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,8.333333333333334,16.143625,26.02614416666667,6,6.854166666666666,1.4791666666666679
2025-01-14 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,10.25,16.908458333333332,36.91840375,6,6.854166666666666,3.395833333333334
2025-01-14 00:00:00+00:00,PEMB,Narberth,Rural Background,5.431458333333333,9.71875,3.0021404166666668,6,7.729166666666667,-2.2977083333333344
2025-01-14 00:00:00+00:00,NPT3,Newport,Urban Background,10.113041666666666,14.471874999999999,22.254927499999997,6,6.854166666666666,3.2588749999999997
2025-01-14 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,6.583333333333333,17.10983333333333,19.299989999999998,6,7.729166666666667,-1.145833333333334
2025-01-14 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,7.125,15.660416666666668,25.426759166666667,6,7.458333333333334,-0.3333333333333339
2025-01-14 00:00:00+00:00,WREX,Wrexham,Urban Traffic,5.690874999999999,6.933333333333334,26.98526681818182,6,7.729166666666667,-2.0382916666666677
2025-01-15 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,8.291666666666666,10.386750000000001,23.673358333333336,6,9.202380952380953,-0.9107142857142865
2025-01-15 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,9.238095238095237,10.00025,32.56369736842105,6,8.729166666666666,0.5089285714285712
2025-01-15 00:00:00+00:00,PEMB,Narberth,Rural Background,7.165,10.739583333333334,3.4072383333333334,6,9.202380952380953,-2.0373809523809525
2025-01-15 00:00:00+00:00,NPT3,Newport,Urban Background,10.127916666666666,13.178125,29.82191958333333,6,8.729166666666666,1.3987499999999997
2025-01-15 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,6.208333333333333,11.95675,21.0659325,6,9.202380952380953,-2.9940476190476195
2025-01-15 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,9.166666666666666,14.53325,35.4951725,6,8.764880952380953,0.4017857142857135
2025-01-15 00:00:00+00:00,WREX,Wrexham,Urban Traffic,10.893374999999999,13.902083333333332,41.63922208333333,6,8.729166666666666,2.164208333333333
2025-01-16 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,15.458333333333334,16.304583333333333,35.66055541666667,6,11.233729166666667,4.224604166666667
2025-01-16 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,12.375,15.08104347826087,36.416516666666666,6,11.233729166666667,1.1412708333333335
2025-01-16 00:00:00+00:00,PEMB,Narberth,Rural Background,8.885583333333333,10.533333333333333,6.238056666666666,6,11.962895833333334,-3.0773125000000014
2025-01-16 00:00:00+00:00,NPT3,Newport,Urban Background,15.8855,18.010416666666668,36.36957125,6,11.233729166666667,4.651770833333334
2025-01-16 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,9.5,15.17725,34.18735652173913,6,11.962895833333334,-2.4628958333333344
2025-01-16 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,10.916666666666666,17.713625,33.82847666666667,6,11.962895833333334,-1.0462291666666683
2025-01-16 00:00:00+00:00,WREX,Wrexham,Urban Traffic,11.550791666666667,21.684375,35.52031083333333,6,11.645833333333332,-0.09504166666666514
2025-01-17 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,11.75,14.412625,13.440795833333333,6,11.479166666666666,0.2708333333333339
2025-01-17 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,12.541666666666666,20.572083333333335,32.15537086956522,6,11.083333333333332,1.458333333333334
2025-01-17 00:00:00+00:00,PEMB,Narberth,Rural Background,9.432,14.054166666666667,3.7524158333333335,6,12.145833333333332,-2.7138333333333318
2025-01-17 00:00:00+00:00,NPT3,Newport,Urban Background,14.493916666666665,18.370833333333334,16.018677083333333,6,11.083333333333332,3.4105833333333333
2025-01-17 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,10.416666666666666,15.9825,15.454923333333333,6,12.145833333333332,-1.729166666666666
2025-01-17 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,10.166666666666666,20.048624999999998,30.491511666666668,6,12.145833333333332,-1.979166666666666
2025-01-17 00:00:00+00:00,WREX,Wrexham,Urban Traffic,14.210875,16.886458333333334,30.69741375,6,11.083333333333332,3.1275416666666676
2025-01-18 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,14.833333333333334,16.224125,11.550042500000002,6,15.487333333333334,-0.6539999999999999
2025-01-18 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,18.666666666666668,24.074458333333336,24.471307083333333,6,14.958333333333334,3.708333333333334
2025-01-18 00:00:00+00:00,PEMB,Narberth,Rural Background,12.414541666666667,15.939583333333333,4.417386666666666,6,15.487333333333334,-3.0727916666666673
2025-01-18 00:00:00+00:00,NPT3,Newport,Urban Background,17.15225,20.105208333333334,10.996987083333332,6,14.958333333333334,2.1939166666666647
2025-01-18 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,15.083333333333334,16.827916666666667,9.765962608695652,6,15.362333333333334,-0.2789999999999999
2025-01-18 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,9.541666666666666,17.592916666666667,20.24484375,6,15.487333333333334,-5.945666666666668
2025-01-18 00:00:00+00:00,WREX,Wrexham,Urban Traffic,15.891333333333334,18.130208333333332,18.4031175,6,14.958333333333334,0.9329999999999998
2025-01-19 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,17.583333333333332,18.559124999999998,18.305611666666668,6,19.5715,-1.9881666666666682
2025-01-19 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,20.583333333333332,21.095375,22.894149999999996,6,18.208333333333332,2.375
2025-01-19 00:00:00+00:00,PEMB,Narberth,Rural Background,20.543583333333334,25.030208333333334,8.296212083333334,6,18.208333333333332,2.335250000000002
2025-01-19 00:00:00+00:00,NPT3,Newport,Urban Background,20.30966666666667,23.462500000000002,21.878197083333333,6,18.208333333333332,2.1013333333333364
2025-01-19 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,18.833333333333332,18.438291666666668,12.087509130434784,6,18.9465,-0.11316666666666819
2025-01-19 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,16.583333333333332,21.45775,22.716063333333334,6,19.5715,-2.988166666666668
2025-01-19 00:00:00+00:00,WREX,Wrexham,Urban Traffic,17.081458333333334,19.415625,17.612900416666665,6,19.5715,-2.4900416666666665
2025-01-20 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,18.0,20.57195833333333,33.83784458333333,6,17.207574404761907,0.7924255952380932
2025-01-20 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,18.904761904761905,21.02638095238095,35.30056954545454,6,16.904761904761905,2.0
2025-01-20 00:00:00+00:00,PEMB,Narberth,Rural Background,15.347652173913042,24.51195652173913,9.318572999999999,6,18.3028125,-2.9551603260869594
2025-01-20 00:00:00+00:00,NPT3,Newport,Urban Background,18.605625,22.433333333333334,28.64267083333333,6,16.904761904761905,1.7008630952380948
2025-01-20 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,14.666666666666666,21.216083333333334,29.075021250000002,6,18.3028125,-3.6361458333333356
2025-01-20 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,15.80952380952381,23.648809523809526,36.47134,6,18.3028125,-2.4932886904761915
2025-01-20 00:00:00+00:00,WREX,Wrexham,Urban Traffic,18.627125,21.960416666666664,26.978403333333333,6,16.904761904761905,1.7223630952380944
2025-01-21 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,17.375,21.739541666666668,31.83021041666667,5,13.75,3.625
2025-01-21 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,19.208333333333332,23.470541666666666,41.151528695652175,5,13.75,5.458333333333332
2025-01-21 00:00:00+00:00,PEMB,Narberth,Rural Background,11.664833333333334,16.110416666666666,5.7023029166666666,5,17.375,-5.710166666666666
2025-01-21 00:00:00+00:00,NPT3,Newport,Urban Background,20.135791666666666,25.06458333333333,34.36051833333333,5,13.75,6.385791666666666
2025-01-21 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,13.75,17.069541666666666,21.660619166666667,5,17.375,-3.625
2025-01-21 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,,,37.916579047619045,6,15.5625,
2025-01-21 00:00:00+00:00,WREX,Wrexham,Urban Traffic,11.810208333333334,14.31875,27.003451666666667,5,17.375,-5.564791666666666
2025-01-22 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,,,33.83680421052632,5,13.5,
2025-01-22 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,22.5,26.651083333333332,35.34641173913044,4,13.409333333333333,9.090666666666667
2025-01-22 00:00:00+00:00,PEMB,Narberth,Rural Background,13.121291666666666,15.957291666666668,8.022324583333333,4,17.972020833333332,-4.850729166666666
2025-01-22 00:00:00+00:00,NPT3,Newport,Urban Background,22.444041666666667,28.344791666666666,32.0006175,4,13.409333333333333,9.034708333333334
2025-01-22 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,13.5,18.269863636363638,27.246935652173914,4,17.881354166666668,-4.381354166666668
2025-01-22 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,,,37.796839999999996,5,13.5,
2025-01-22 00:00:00+00:00,WREX,Wrexham,Urban Traffic,13.318666666666667,15.703125,30.427061249999998,4,17.972020833333332,-4.653354166666665
2025-01-23 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,,,23.324709166666665,5,5.575833333333333,
2025-01-23 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,8.791666666666666,15.8215,34.03308083333334,4,5.350416666666666,3.44125
2025-01-23 00:00:00+00:00,PEMB,Narberth,Rural Background,5.575833333333333,12.820833333333333,1.9150704166666666,4,6.173895833333333,-0.5980625000000002
2025-01-23 00:00:00+00:00,NPT3,Newport,Urban Background,7.222791666666667,14.554166666666667,16.4700025,4,5.350416666666666,1.8723750000000008
2025-01-23 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,5.125,19.686208333333333,15.912945833333334,4,6.3993125,-1.2743124999999997
2025-01-23 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,,,21.112330833333335,5,5.575833333333333,
2025-01-23 00:00:00+00:00,WREX,Wrexham,Urban Traffic,3.803590909090909,6.3568181818181815,10.247432857142858,4,6.3993125,-2.5957215909090907
2025-01-24 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,,,11.946757916666668,5,11.31578947368421,
2025-01-24 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,10.166666666666666,37.19875,26.63540842105263,4,11.908394736842105,-1.741728070175439
2025-01-24 00:00:00+00:00,PEMB,Narberth,Rural Background,10.206375,19.895833333333332,1.2178995833333335,4,11.908394736842105,-1.7020197368421055
2025-01-24 00:00:00+00:00,NPT3,Newport,Urban Background,12.501,30.633333333333336,9.870770416666668,4,10.761082236842105,1.7399177631578944
2025-01-24 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,11.31578947368421,40.48838095238095,8.392189565217391,4,11.3536875,-0.03789802631578887
2025-01-24 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,,,8.98423125,5,11.31578947368421,
2025-01-24 00:00:00+00:00,WREX,Wrexham,Urban Traffic,13.210625,21.367708333333336,2.8030125,4,10.761082236842105,2.449542763157895
2025-01-25 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,,,23.784645416666667,5,5.291666666666667,
2025-01-25 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,10.708333333333334,19.525375,44.23262666666667,4,5.259812500000001,5.448520833333333
2025-01-25 00:00:00+00:00,PEMB,Narberth,Rural Background,4.341541666666667,12.683333333333332,1.547915,4,6.417458333333334,-2.075916666666667
2025-01-25 00:00:00+00:00,NPT3,Newport,Urban Background,7.5432500000000005,14.965625000000001,22.580952083333333,4,5.259812500000001,2.2834375
2025-01-25 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,5.291666666666667,18.156583333333334,15.768036956521739,4,6.385604166666667,-1.0939375
2025-01-25 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,,,29.52375041666667,5,5.291666666666667,
2025-01-25 00:00:00+00:00,WREX,Wrexham,Urban Traffic,5.2279583333333335,10.414583333333333,16.39876625,4,6.417458333333334,-1.1895000000000007
2025-01-26 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,,,14.976410833333333,5,4.564708333333333,
2025-01-26 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,6.083333333333333,10.587958333333335,18.123099166666666,4,4.36375,1.7195833333333335
2025-01-26 00:00:00+00:00,PEMB,Narberth,Rural Background,6.541875,14.330208333333333,0.7562704166666667,4,4.36375,2.1781250000000005
2025-01-26 00:00:00+00:00,NPT3,Newport,Urban Background,4.564708333333333,10.057291666666666,7.2828808333333335,4,5.1230625,-0.5583541666666667
2025-01-26 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,2.625,10.265833333333333,6.6218579166666665,4,5.324020833333333,-2.699020833333333
2025-01-26 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,,,11.76764,5,4.564708333333333,
2025-01-26 00:00:00+00:00,WREX,Wrexham,Urban Traffic,4.162791666666666,6.10625,10.514592083333334,4,5.324020833333333,-1.1612291666666668
2025-01-27 00:00:00+00:00,CARD,Cardiff Centre,Urban Background,,,10.435585652173913,5,7.5345,
2025-01-27 00:00:00+00:00,CHP,Chepstow A48,Urban Traffic,7.208333333333333,15.338416666666667,15.576490833333333,4,8.933916666666667,-1.7255833333333337
2025-01-27 00:00:00+00:00,PEMB,Narberth,Rural Background,12.278958333333334,23.340625,0.40084708333333335,4,7.371416666666667,4.907541666666667
2025-01-27 00:00:00+00:00,NPT3,Newport,Urban Background,7.5345,17.723958333333332,6.225154583333333,4,8.770833333333334,-1.2363333333333335
2025-01-27 00:00:00+00:00,PT4,Port Talbot Margam,Urban Industrial,10.333333333333334,33.535125,9.72321375,4,7.371416666666667,2.961916666666667
2025-01-27 00:00:00+00:00,SWA1,Swansea Roadside,Urban Traffic,,,7.761050833333333,5,7.5345,
2025-01-27 00:00:00+00:00,WREX,Wrexham,Urban Traffic,4.791625,8.378124999999999,11.763860833333332,4,8.933916666666667,-4.142291666666667
