date,sst_c,clim_sst_c,anomaly_c
1939-02-01 00:00:00+00:00,9.2660,8.9794,0.2866
1939-03-01 00:00:00+00:00,8.7822,8.7042,0.0779
1939-04-01 00:00:00+00:00,9.3458,9.5414,-0.1956
1939-05-01 00:00:00+00:00,11.0345,11.1406,-0.1061
1939-06-01 00:00:00+00:00,13.6120,13.4325,0.1795
1939-07-01 00:00:00+00:00,14.8832,15.3079,-0.4247
1939-08-01 00:00:00+00:00,16.2508,16.2735,-0.0227
1939-09-01 00:00:00+00:00,16.1421,15.7145,0.4275
1939-10-01 00:00:00+00:00,13.9415,14.4542,-0.5127
1939-11-01 00:00:00+00:00,12.2342,12.6608,-0.4266
1939-12-01 00:00:00+00:00,10.6369,11.0241,-0.3871
1940-01-01 00:00:00+00:00,9.2806,9.8286,-0.5480
1940-02-01 00:00:00+00:00,7.9249,8.9794,-1.0545
1940-03-01 00:00:00+00:00,7.7471,8.7042,-0.9571
1940-04-01 00:00:00+00:00,8.6519,9.5414,-0.8894
1940-05-01 00:00:00+00:00,10.4998,11.1406,-0.6408
1940-06-01 00:00:00+00:00,13.1328,13.4325,-0.2997
1940-07-01 00:00:00+00:00,14.5437,15.3079,-0.7642
1940-08-01 00:00:00+00:00,15.5581,16.2735,-0.7154
1940-09-01 00:00:00+00:00,15.0154,15.7145,-0.6992
1940-10-01 00:00:00+00:00,13.8550,14.4542,-0.5992
1940-11-01 00:00:00+00:00,11.5240,12.6608,-1.1368
1940-12-01 00:00:00+00:00,9.7984,11.0241,-1.2257
1941-01-01 00:00:00+00:00,8.6092,9.8286,-1.2194
1941-02-01 00:00:00+00:00,7.8252,8.9794,-1.1541
1941-03-01 00:00:00+00:00,7.8422,8.7042,-0.8621
1941-04-01 00:00:00+00:00,8.5759,9.5414,-0.9655
1941-05-01 00:00:00+00:00,10.0439,11.1406,-1.0967
1941-06-01 00:00:00+00:00,12.4583,13.4325,-0.9742
1941-07-01 00:00:00+00:00,14.2021,15.3079,-1.1058
1941-08-01 00:00:00+00:00,15.4956,16.2735,-0.7779
1941-09-01 00:00:00+00:00,15.4025,15.7145,-0.3121
1941-10-01 00:00:00+00:00,14.2048,14.4542,-0.2494
1941-11-01 00:00:00+00:00,12.2523,12.6608,-0.4085
1941-12-01 00:00:00+00:00,9.9943,11.0241,-1.0297
1942-01-01 00:00:00+00:00,8.6917,9.8286,-1.1369
1942-02-01 00:00:00+00:00,7.5844,8.9794,-1.3950
1942-03-01 00:00:00+00:00,7.3181,8.7042,-1.3862
1942-04-01 00:00:00+00:00,8.8304,9.5414,-0.7110
1942-05-01 00:00:00+00:00,10.5564,11.1406,-0.5841
1942-06-01 00:00:00+00:00,12.6595,13.4325,-0.7729
1942-07-01 00:00:00+00:00,14.0698,15.3079,-1.2381
1942-08-01 00:00:00+00:00,15.1472,16.2735,-1.1263
1942-09-01 00:00:00+00:00,14.8148,15.7145,-0.8998
1942-10-01 00:00:00+00:00,13.6896,14.4542,-0.7646
1942-11-01 00:00:00+00:00,11.9857,12.6608,-0.6751
1942-12-01 00:00:00+00:00,10.4292,11.0241,-0.5949
1943-01-01 00:00:00+00:00,9.1335,9.8286,-0.6951
1943-02-01 00:00:00+00:00,8.2442,8.9794,-0.7352
1943-03-01 00:00:00+00:00,8.1284,8.7042,-0.5758
1943-04-01 00:00:00+00:00,9.1776,9.5414,-0.3638
1943-05-01 00:00:00+00:00,11.1820,11.1406,0.0415
1943-06-01 00:00:00+00:00,13.4006,13.4325,-0.0319
1943-07-01 00:00:00+00:00,15.1122,15.3079,-0.1957
1943-08-01 00:00:00+00:00,15.3458,16.2735,-0.9277
1943-09-01 00:00:00+00:00,15.0259,15.7145,-0.6886
1943-10-01 00:00:00+00:00,13.8236,14.4542,-0.6307
1943-11-01 00:00:00+00:00,12.2906,12.6608,-0.3701
1943-12-01 00:00:00+00:00,10.8239,11.0241,-0.2002
1944-01-01 00:00:00+00:00,9.2592,9.8286,-0.5694
1944-02-01 00:00:00+00:00,8.1044,8.9794,-0.8750
1944-03-01 00:00:00+00:00,7.9709,8.7042,-0.7334
1944-04-01 00:00:00+00:00,9.5777,9.5414,0.0363
1944-05-01 00:00:00+00:00,10.9031,11.1406,-0.2375
1944-06-01 00:00:00+00:00,13.0037,13.4325,-0.4287
1944-07-01 00:00:00+00:00,14.8540,15.3079,-0.4540
1944-08-01 00:00:00+00:00,16.7114,16.2735,0.4379
1944-09-01 00:00:00+00:00,15.3646,15.7145,-0.3499
1944-10-01 00:00:00+00:00,13.6489,14.4542,-0.8053
1944-11-01 00:00:00+00:00,11.9970,12.6608,-0.6638
1944-12-01 00:00:00+00:00,10.3487,11.0241,-0.6754
1945-01-01 00:00:00+00:00,9.2874,9.8286,-0.5412
1945-02-01 00:00:00+00:00,8.2383,8.9794,-0.7411
1945-03-01 00:00:00+00:00,8.2300,8.7042,-0.4743
1945-04-01 00:00:00+00:00,9.4439,9.5414,-0.0975
1945-05-01 00:00:00+00:00,11.1517,11.1406,0.0111
1945-06-01 00:00:00+00:00,13.4023,13.4325,-0.0302
1945-07-01 00:00:00+00:00,14.9471,15.3079,-0.3609
1945-08-01 00:00:00+00:00,15.7911,16.2735,-0.4824
1945-09-01 00:00:00+00:00,15.0810,15.7145,-0.6335
1945-10-01 00:00:00+00:00,14.5226,14.4542,0.0684
1945-11-01 00:00:00+00:00,13.0913,12.6608,0.4306
1945-12-01 00:00:00+00:00,11.6588,11.0241,0.6347
1946-01-01 00:00:00+00:00,10.5239,9.8286,0.6953
1946-02-01 00:00:00+00:00,9.7310,8.9794,0.7516
1946-03-01 00:00:00+00:00,8.7540,8.7042,0.0498
1946-04-01 00:00:00+00:00,9.8841,9.5414,0.3427
1946-05-01 00:00:00+00:00,10.7306,11.1406,-0.4100
1946-06-01 00:00:00+00:00,12.4736,13.4325,-0.9589
1946-07-01 00:00:00+00:00,14.6077,15.3079,-0.7002
1946-08-01 00:00:00+00:00,14.9088,16.2735,-1.3647
1946-09-01 00:00:00+00:00,14.6272,15.7145,-1.0874
1946-10-01 00:00:00+00:00,13.8973,14.4542,-0.5569
1946-11-01 00:00:00+00:00,12.3789,12.6608,-0.2818
1946-12-01 00:00:00+00:00,10.7740,11.0241,-0.2501
1947-01-01 00:00:00+00:00,9.5106,9.8286,-0.3180
1947-02-01 00:00:00+00:00,8.0708,8.9794,-0.9086
1947-03-01 00:00:00+00:00,7.3616,8.7042,-1.3426
1947-04-01 00:00:00+00:00,8.6115,9.5414,-0.9299
1947-05-01 00:00:00+00:00,10.1335,11.1406,-1.0071
1947-06-01 00:00:00+00:00,12.4898,13.4325,-0.9427
1947-07-01 00:00:00+00:00,14.0253,15.3079,-1.2826
1947-08-01 00:00:00+00:00,16.7366,16.2735,0.4631
1947-09-01 00:00:00+00:00,15.8334,15.7145,0.1188
1947-10-01 00:00:00+00:00,14.6656,14.4542,0.2114
1947-11-01 00:00:00+00:00,12.8233,12.6608,0.1626
1947-12-01 00:00:00+00:00,11.0270,11.0241,0.0029
1948-01-01 00:00:00+00:00,9.8812,9.8286,0.0526
1948-02-01 00:00:00+00:00,8.8522,8.9794,-0.1272
1948-03-01 00:00:00+00:00,8.9218,8.7042,0.2176
1948-04-01 00:00:00+00:00,9.6580,9.5414,0.1166
1948-05-01 00:00:00+00:00,11.3198,11.1406,0.1792
1948-06-01 00:00:00+00:00,12.8618,13.4325,-0.5707
1948-07-01 00:00:00+00:00,13.9678,15.3079,-1.3401
1948-08-01 00:00:00+00:00,15.4719,16.2735,-0.8015
1948-09-01 00:00:00+00:00,14.5879,15.7145,-1.1267
1948-10-01 00:00:00+00:00,14.1699,14.4542,-0.2843
1948-11-01 00:00:00+00:00,12.3795,12.6608,-0.2812
1948-12-01 00:00:00+00:00,11.1329,11.0241,0.1088
1949-01-01 00:00:00+00:00,10.2890,9.8286,0.4603
1949-02-01 00:00:00+00:00,9.2818,8.9794,0.3024
1949-03-01 00:00:00+00:00,8.8511,8.7042,0.1468
1949-04-01 00:00:00+00:00,9.6813,9.5414,0.1399
1949-05-01 00:00:00+00:00,10.8283,11.1406,-0.3122
1949-06-01 00:00:00+00:00,13.0880,13.4325,-0.3445
1949-07-01 00:00:00+00:00,15.6292,15.3079,0.3213
1949-08-01 00:00:00+00:00,16.2463,16.2735,-0.0272
1949-09-01 00:00:00+00:00,16.6830,15.7145,0.9684
1949-10-01 00:00:00+00:00,15.5155,14.4542,1.0613
1949-11-01 00:00:00+00:00,12.6386,12.6608,-0.0222
1949-12-01 00:00:00+00:00,10.6451,11.0241,-0.3790
1950-01-01 00:00:00+00:00,10.2014,9.8286,0.3727
1950-02-01 00:00:00+00:00,9.0881,8.9794,0.1087
1950-03-01 00:00:00+00:00,9.1689,8.7042,0.4647
1950-04-01 00:00:00+00:00,9.5624,9.5414,0.0210
1950-05-01 00:00:00+00:00,11.0409,11.1406,-0.0997
1950-06-01 00:00:00+00:00,13.3165,13.4325,-0.1159
1950-07-01 00:00:00+00:00,15.1659,15.3079,-0.1420
1950-08-01 00:00:00+00:00,15.4130,16.2735,-0.8605
1950-09-01 00:00:00+00:00,14.5626,15.7145,-1.1519
1950-10-01 00:00:00+00:00,13.6074,14.4542,-0.8469
1950-11-01 00:00:00+00:00,11.8987,12.6608,-0.7621
1950-12-01 00:00:00+00:00,10.0825,11.0241,-0.9415
1951-01-01 00:00:00+00:00,9.0823,9.8286,-0.7463
1951-02-01 00:00:00+00:00,8.4418,8.9794,-0.5376
1951-03-01 00:00:00+00:00,7.8939,8.7042,-0.8103
1951-04-01 00:00:00+00:00,8.6451,9.5414,-0.8963
1951-05-01 00:00:00+00:00,9.8612,11.1406,-1.2794
1951-06-01 00:00:00+00:00,12.5301,13.4325,-0.9024
1951-07-01 00:00:00+00:00,14.6348,15.3079,-0.6731
1951-08-01 00:00:00+00:00,15.2100,16.2735,-1.0635
1951-09-01 00:00:00+00:00,14.9628,15.7145,-0.7518
1951-10-01 00:00:00+00:00,14.0833,14.4542,-0.3709
1951-11-01 00:00:00+00:00,12.3819,12.6608,-0.2789
1951-12-01 00:00:00+00:00,11.2163,11.0241,0.1922
1952-01-01 00:00:00+00:00,9.6574,9.8286,-0.1712
1952-02-01 00:00:00+00:00,8.5298,8.9794,-0.4496
1952-03-01 00:00:00+00:00,8.3911,8.7042,-0.3131
1952-04-01 00:00:00+00:00,9.1227,9.5414,-0.4187
1952-05-01 00:00:00+00:00,10.8631,11.1406,-0.2774
1952-06-01 00:00:00+00:00,13.0862,13.4325,-0.3463
1952-07-01 00:00:00+00:00,15.2001,15.3079,-0.1078
1952-08-01 00:00:00+00:00,15.7823,16.2735,-0.4912
1952-09-01 00:00:00+00:00,14.8220,15.7145,-0.8926
1952-10-01 00:00:00+00:00,13.3959,14.4542,-1.0584
1952-11-01 00:00:00+00:00,11.8216,12.6608,-0.8392
1952-12-01 00:00:00+00:00,10.1514,11.0241,-0.8727
1953-01-01 00:00:00+00:00,9.5796,9.8286,-0.2491
1953-02-01 00:00:00+00:00,8.7780,8.9794,-0.2014
1953-03-01 00:00:00+00:00,8.4532,8.7042,-0.2510
1953-04-01 00:00:00+00:00,8.9888,9.5414,-0.5526
1953-05-01 00:00:00+00:00,10.8627,11.1406,-0.2778
1953-06-01 00:00:00+00:00,12.7960,13.4325,-0.6365
1953-07-01 00:00:00+00:00,14.7056,15.3079,-0.6023
1953-08-01 00:00:00+00:00,15.5635,16.2735,-0.7100
1953-09-01 00:00:00+00:00,15.1784,15.7145,-0.5361
1953-10-01 00:00:00+00:00,14.1405,14.4542,-0.3137
1953-11-01 00:00:00+00:00,12.8972,12.6608,0.2364
1953-12-01 00:00:00+00:00,12.0775,11.0241,1.0534
1954-01-01 00:00:00+00:00,10.6182,9.8286,0.7895
1954-02-01 00:00:00+00:00,9.3244,8.9794,0.3450
1954-03-01 00:00:00+00:00,8.7991,8.7042,0.0949
1954-04-01 00:00:00+00:00,9.5625,9.5414,0.0211
1954-05-01 00:00:00+00:00,10.7498,11.1406,-0.3907
1954-06-01 00:00:00+00:00,12.5539,13.4325,-0.8786
1954-07-01 00:00:00+00:00,13.8545,15.3079,-1.4534
1954-08-01 00:00:00+00:00,14.3387,16.2735,-1.9348
1954-09-01 00:00:00+00:00,14.2033,15.7145,-1.5112
1954-10-01 00:00:00+00:00,13.9006,14.4542,-0.5536
1954-11-01 00:00:00+00:00,12.5147,12.6608,-0.1460
1954-12-01 00:00:00+00:00,11.2202,11.0241,0.1962
1955-01-01 00:00:00+00:00,10.0077,9.8286,0.1791
1955-02-01 00:00:00+00:00,8.7431,8.9794,-0.2363
1955-03-01 00:00:00+00:00,7.8062,8.7042,-0.8980
1955-04-01 00:00:00+00:00,8.8773,9.5414,-0.6641
1955-05-01 00:00:00+00:00,9.9873,11.1406,-1.1532
1955-06-01 00:00:00+00:00,12.1835,13.4325,-1.2490
1955-07-01 00:00:00+00:00,15.1820,15.3079,-0.1259
1955-08-01 00:00:00+00:00,16.5846,16.2735,0.3111
1955-09-01 00:00:00+00:00,15.8343,15.7145,0.1197
1955-10-01 00:00:00+00:00,14.3001,14.4542,-0.1542
1955-11-01 00:00:00+00:00,12.6742,12.6608,0.0135
1955-12-01 00:00:00+00:00,11.5856,11.0241,0.5615
1956-01-01 00:00:00+00:00,10.0251,9.8286,0.1965
1956-02-01 00:00:00+00:00,8.5223,8.9794,-0.4571
1956-03-01 00:00:00+00:00,8.2536,8.7042,-0.4506
1956-04-01 00:00:00+00:00,8.9438,9.5414,-0.5976
1956-05-01 00:00:00+00:00,10.3673,11.1406,-0.7733
1956-06-01 00:00:00+00:00,12.1272,13.4325,-1.3052
1956-07-01 00:00:00+00:00,14.1003,15.3079,-1.2076
1956-08-01 00:00:00+00:00,14.6958,16.2735,-1.5777
1956-09-01 00:00:00+00:00,14.8112,15.7145,-0.9033
1956-10-01 00:00:00+00:00,14.0871,14.4542,-0.3672
1956-11-01 00:00:00+00:00,12.2847,12.6608,-0.3761
1956-12-01 00:00:00+00:00,10.9535,11.0241,-0.0706
1957-01-01 00:00:00+00:00,10.0300,9.8286,0.2013
1957-02-01 00:00:00+00:00,9.3700,8.9794,0.3906
1957-03-01 00:00:00+00:00,9.3676,8.7042,0.6634
1957-04-01 00:00:00+00:00,10.1589,9.5414,0.6175
1957-05-01 00:00:00+00:00,11.0630,11.1406,-0.0775
1957-06-01 00:00:00+00:00,13.6856,13.4325,0.2531
1957-07-01 00:00:00+00:00,15.2283,15.3079,-0.0796
1957-08-01 00:00:00+00:00,15.6351,16.2735,-0.6384
1957-09-01 00:00:00+00:00,14.7295,15.7145,-0.9850
1957-10-01 00:00:00+00:00,13.8497,14.4542,-0.6045
1957-11-01 00:00:00+00:00,12.3061,12.6608,-0.3546
1957-12-01 00:00:00+00:00,11.1389,11.0241,0.1148
1958-01-01 00:00:00+00:00,10.0198,9.8286,0.1912
1958-02-01 00:00:00+00:00,9.3373,8.9794,0.3579
1958-03-01 00:00:00+00:00,8.4386,8.7042,-0.2656
1958-04-01 00:00:00+00:00,8.7833,9.5414,-0.7581
1958-05-01 00:00:00+00:00,10.1330,11.1406,-1.0075
1958-06-01 00:00:00+00:00,12.2226,13.4325,-1.2099
1958-07-01 00:00:00+00:00,14.3967,15.3079,-0.9112
1958-08-01 00:00:00+00:00,15.2979,16.2735,-0.9756
1958-09-01 00:00:00+00:00,15.4811,15.7145,-0.2335
1958-10-01 00:00:00+00:00,14.2141,14.4542,-0.2402
1958-11-01 00:00:00+00:00,13.0961,12.6608,0.4354
1958-12-01 00:00:00+00:00,11.9322,11.0241,0.9082
1959-01-01 00:00:00+00:00,10.3704,9.8286,0.5418
1959-02-01 00:00:00+00:00,9.4540,8.9794,0.4746
1959-03-01 00:00:00+00:00,9.2284,8.7042,0.5242
1959-04-01 00:00:00+00:00,9.8732,9.5414,0.3318
1959-05-01 00:00:00+00:00,11.5617,11.1406,0.4211
1959-06-01 00:00:00+00:00,13.5561,13.4325,0.1236
1959-07-01 00:00:00+00:00,15.5034,15.3079,0.1955
1959-08-01 00:00:00+00:00,16.3894,16.2735,0.1159
1959-09-01 00:00:00+00:00,16.3848,15.7145,0.6702
1959-10-01 00:00:00+00:00,15.2290,14.4542,0.7747
1959-11-01 00:00:00+00:00,12.9870,12.6608,0.3263
1959-12-01 00:00:00+00:00,11.6064,11.0241,0.5823
1960-01-01 00:00:00+00:00,10.3863,9.8286,0.5577
1960-02-01 00:00:00+00:00,9.4890,8.9794,0.5096
1960-03-01 00:00:00+00:00,9.0738,8.7042,0.3696
1960-04-01 00:00:00+00:00,9.7017,9.5414,0.1603
1960-05-01 00:00:00+00:00,11.7096,11.1406,0.5691
1960-06-01 00:00:00+00:00,13.9919,13.4325,0.5594
1960-07-01 00:00:00+00:00,14.8006,15.3079,-0.5073
1960-08-01 00:00:00+00:00,15.3505,16.2735,-0.9229
1960-09-01 00:00:00+00:00,15.3001,15.7145,-0.4144
1960-10-01 00:00:00+00:00,13.9502,14.4542,-0.5040
1960-11-01 00:00:00+00:00,12.4510,12.6608,-0.2097
1960-12-01 00:00:00+00:00,11.0490,11.0241,0.0250
1961-01-01 00:00:00+00:00,10.0216,9.8286,0.1929
1961-02-01 00:00:00+00:00,9.3530,8.9794,0.3736
1961-03-01 00:00:00+00:00,9.3051,8.7042,0.6009
1961-04-01 00:00:00+00:00,10.2120,9.5414,0.6706
1961-05-01 00:00:00+00:00,11.5045,11.1406,0.3640
1961-06-01 00:00:00+00:00,13.3569,13.4325,-0.0756
1961-07-01 00:00:00+00:00,14.5726,15.3079,-0.7353
1961-08-01 00:00:00+00:00,15.2905,16.2735,-0.9829
1961-09-01 00:00:00+00:00,15.4094,15.7145,-0.3051
1961-10-01 00:00:00+00:00,14.2984,14.4542,-0.1558
1961-11-01 00:00:00+00:00,12.2157,12.6608,-0.4451
1961-12-01 00:00:00+00:00,10.9780,11.0241,-0.0460
1962-01-01 00:00:00+00:00,9.6786,9.8286,-0.1500
1962-02-01 00:00:00+00:00,8.8619,8.9794,-0.1175
1962-03-01 00:00:00+00:00,8.1834,8.7042,-0.5208
1962-04-01 00:00:00+00:00,8.6199,9.5414,-0.9215
1962-05-01 00:00:00+00:00,10.1117,11.1406,-1.0289
1962-06-01 00:00:00+00:00,12.0130,13.4325,-1.4195
1962-07-01 00:00:00+00:00,14.0302,15.3079,-1.2777
1962-08-01 00:00:00+00:00,14.5739,16.2735,-1.6996
1962-09-01 00:00:00+00:00,14.4605,15.7145,-1.2540
1962-10-01 00:00:00+00:00,13.8194,14.4542,-0.6349
1962-11-01 00:00:00+00:00,11.8224,12.6608,-0.8384
1962-12-01 00:00:00+00:00,10.7068,11.0241,-0.3173
1963-01-01 00:00:00+00:00,8.4936,9.8286,-1.3350
1963-02-01 00:00:00+00:00,7.3118,8.9794,-1.6675
1963-03-01 00:00:00+00:00,7.2191,8.7042,-1.4851
1963-04-01 00:00:00+00:00,8.0339,9.5414,-1.5074
1963-05-01 00:00:00+00:00,9.3469,11.1406,-1.7936
1963-06-01 00:00:00+00:00,12.0462,13.4325,-1.3863
1963-07-01 00:00:00+00:00,13.7593,15.3079,-1.5486
1963-08-01 00:00:00+00:00,14.4960,16.2735,-1.7775
1963-09-01 00:00:00+00:00,13.8006,15.7145,-1.9139
1963-10-01 00:00:00+00:00,13.2893,14.4542,-1.1650
1963-11-01 00:00:00+00:00,12.1121,12.6608,-0.5487
1963-12-01 00:00:00+00:00,10.6289,11.0241,-0.3952
1964-01-01 00:00:00+00:00,9.5821,9.8286,-0.2465
1964-02-01 00:00:00+00:00,9.0060,8.9794,0.0266
1964-03-01 00:00:00+00:00,8.6156,8.7042,-0.0886
1964-04-01 00:00:00+00:00,8.9933,9.5414,-0.5481
1964-05-01 00:00:00+00:00,10.7843,11.1406,-0.3562
1964-06-01 00:00:00+00:00,12.7222,13.4325,-0.7103
1964-07-01 00:00:00+00:00,14.4110,15.3079,-0.8969
1964-08-01 00:00:00+00:00,15.3378,16.2735,-0.9357
1964-09-01 00:00:00+00:00,15.1976,15.7145,-0.5170
1964-10-01 00:00:00+00:00,13.7194,14.4542,-0.7349
1964-11-01 00:00:00+00:00,12.3256,12.6608,-0.3352
1964-12-01 00:00:00+00:00,11.0921,11.0241,0.0681
1965-01-01 00:00:00+00:00,9.5875,9.8286,-0.2411
1965-02-01 00:00:00+00:00,8.2663,8.9794,-0.7131
1965-03-01 00:00:00+00:00,7.9387,8.7042,-0.7655
1965-04-01 00:00:00+00:00,8.9816,9.5414,-0.5598
1965-05-01 00:00:00+00:00,10.4088,11.1406,-0.7318
1965-06-01 00:00:00+00:00,12.5745,13.4325,-0.8580
1965-07-01 00:00:00+00:00,14.2268,15.3079,-1.0811
1965-08-01 00:00:00+00:00,14.9886,16.2735,-1.2849
1965-09-01 00:00:00+00:00,13.9754,15.7145,-1.7392
1965-10-01 00:00:00+00:00,13.7345,14.4542,-0.7197
1965-11-01 00:00:00+00:00,11.7629,12.6608,-0.8978
1965-12-01 00:00:00+00:00,10.0683,11.0241,-0.9558
1966-01-01 00:00:00+00:00,8.9553,9.8286,-0.8733
1966-02-01 00:00:00+00:00,8.8774,8.9794,-0.1020
1966-03-01 00:00:00+00:00,9.1332,8.7042,0.4290
1966-04-01 00:00:00+00:00,9.4006,9.5414,-0.1408
1966-05-01 00:00:00+00:00,10.6013,11.1406,-0.5393
1966-06-01 00:00:00+00:00,13.3154,13.4325,-0.1171
1966-07-01 00:00:00+00:00,15.0360,15.3079,-0.2719
1966-08-01 00:00:00+00:00,15.4182,16.2735,-0.8553
1966-09-01 00:00:00+00:00,15.5025,15.7145,-0.2121
1966-10-01 00:00:00+00:00,14.2730,14.4542,-0.1812
1966-11-01 00:00:00+00:00,11.9823,12.6608,-0.6785
1966-12-01 00:00:00+00:00,10.2063,11.0241,-0.8178
1967-01-01 00:00:00+00:00,9.5672,9.8286,-0.2615
1967-02-01 00:00:00+00:00,9.2309,8.9794,0.2515
1967-03-01 00:00:00+00:00,8.9245,8.7042,0.2203
1967-04-01 00:00:00+00:00,9.3377,9.5414,-0.2037
1967-05-01 00:00:00+00:00,10.1778,11.1406,-0.9627
1967-06-01 00:00:00+00:00,13.1280,13.4325,-0.3045
1967-07-01 00:00:00+00:00,14.4726,15.3079,-0.8353
1967-08-01 00:00:00+00:00,15.4460,16.2735,-0.8275
1967-09-01 00:00:00+00:00,14.5901,15.7145,-1.1244
1967-10-01 00:00:00+00:00,13.3625,14.4542,-1.0917
1967-11-01 00:00:00+00:00,11.7134,12.6608,-0.9474
1967-12-01 00:00:00+00:00,10.6641,11.0241,-0.3600
1968-01-01 00:00:00+00:00,9.5336,9.8286,-0.2951
1968-02-01 00:00:00+00:00,8.8839,8.9794,-0.0955
1968-03-01 00:00:00+00:00,8.4172,8.7042,-0.2870
1968-04-01 00:00:00+00:00,8.9092,9.5414,-0.6322
1968-05-01 00:00:00+00:00,10.4174,11.1406,-0.7231
1968-06-01 00:00:00+00:00,12.9754,13.4325,-0.4571
1968-07-01 00:00:00+00:00,14.8356,15.3079,-0.4724
1968-08-01 00:00:00+00:00,15.6518,16.2735,-0.6217
1968-09-01 00:00:00+00:00,15.0898,15.7145,-0.6247
1968-10-01 00:00:00+00:00,14.2139,14.4542,-0.2403
1968-11-01 00:00:00+00:00,12.6843,12.6608,0.0236
1968-12-01 00:00:00+00:00,11.6172,11.0241,0.5931
1969-01-01 00:00:00+00:00,10.5885,9.8286,0.7599
1969-02-01 00:00:00+00:00,8.8916,8.9794,-0.0878
1969-03-01 00:00:00+00:00,8.3882,8.7042,-0.3160
1969-04-01 00:00:00+00:00,8.9406,9.5414,-0.6008
1969-05-01 00:00:00+00:00,10.4078,11.1406,-0.7328
1969-06-01 00:00:00+00:00,13.0344,13.4325,-0.3980
1969-07-01 00:00:00+00:00,15.0403,15.3079,-0.2676
1969-08-01 00:00:00+00:00,15.8087,16.2735,-0.4648
1969-09-01 00:00:00+00:00,15.3103,15.7145,-0.4042
1969-10-01 00:00:00+00:00,14.8073,14.4542,0.3530
1969-11-01 00:00:00+00:00,12.6406,12.6608,-0.0202
1969-12-01 00:00:00+00:00,10.9559,11.0241,-0.0682
1970-01-01 00:00:00+00:00,10.0648,9.8286,0.2361
1970-02-01 00:00:00+00:00,9.1316,8.9794,0.1522
1970-03-01 00:00:00+00:00,8.0842,8.7042,-0.6200
1970-04-01 00:00:00+00:00,8.5494,9.5414,-0.9920
1970-05-01 00:00:00+00:00,10.6456,11.1406,-0.4950
1970-06-01 00:00:00+00:00,13.4298,13.4325,-0.0027
1970-07-01 00:00:00+00:00,13.9737,15.3079,-1.3342
1970-08-01 00:00:00+00:00,15.1614,16.2735,-1.1121
1970-09-01 00:00:00+00:00,14.5826,15.7145,-1.1319
1970-10-01 00:00:00+00:00,13.6200,14.4542,-0.8342
1970-11-01 00:00:00+00:00,12.0903,12.6608,-0.5705
1970-12-01 00:00:00+00:00,11.0410,11.0241,0.0169
1971-01-01 00:00:00+00:00,9.6846,9.8286,-0.1440
1971-02-01 00:00:00+00:00,8.8246,8.9794,-0.1547
1971-03-01 00:00:00+00:00,8.6595,8.7042,-0.0447
1971-04-01 00:00:00+00:00,9.3351,9.5414,-0.2062
1971-05-01 00:00:00+00:00,10.8777,11.1406,-0.2628
1971-06-01 00:00:00+00:00,12.5166,13.4325,-0.9159
1971-07-01 00:00:00+00:00,14.7642,15.3079,-0.5437
1971-08-01 00:00:00+00:00,15.4741,16.2735,-0.7994
1971-09-01 00:00:00+00:00,15.6291,15.7145,-0.0854
1971-10-01 00:00:00+00:00,14.9970,14.4542,0.5428
1971-11-01 00:00:00+00:00,12.5795,12.6608,-0.0813
1971-12-01 00:00:00+00:00,11.1326,11.0241,0.1085
1972-01-01 00:00:00+00:00,9.9498,9.8286,0.1212
1972-02-01 00:00:00+00:00,9.1656,8.9794,0.1862
1972-03-01 00:00:00+00:00,8.6530,8.7042,-0.0512
1972-04-01 00:00:00+00:00,9.3472,9.5414,-0.1941
1972-05-01 00:00:00+00:00,10.2385,11.1406,-0.9020
1972-06-01 00:00:00+00:00,11.6155,13.4325,-1.8170
1972-07-01 00:00:00+00:00,13.9987,15.3079,-1.3092
1972-08-01 00:00:00+00:00,15.0022,16.2735,-1.2713
1972-09-01 00:00:00+00:00,14.5724,15.7145,-1.1422
1972-10-01 00:00:00+00:00,13.5547,14.4542,-0.8995
1972-11-01 00:00:00+00:00,11.9992,12.6608,-0.6615
1972-12-01 00:00:00+00:00,10.8989,11.0241,-0.1252
1973-01-01 00:00:00+00:00,10.2086,9.8286,0.3800
1973-02-01 00:00:00+00:00,9.3974,8.9794,0.4181
1973-03-01 00:00:00+00:00,8.8731,8.7042,0.1689
1973-04-01 00:00:00+00:00,9.3950,9.5414,-0.1464
1973-05-01 00:00:00+00:00,10.5021,11.1406,-0.6384
1973-06-01 00:00:00+00:00,13.1321,13.4325,-0.3004
1973-07-01 00:00:00+00:00,15.2052,15.3079,-0.1027
1973-08-01 00:00:00+00:00,15.8806,16.2735,-0.3929
1973-09-01 00:00:00+00:00,15.4886,15.7145,-0.2260
1973-10-01 00:00:00+00:00,13.8722,14.4542,-0.5820
1973-11-01 00:00:00+00:00,12.4753,12.6608,-0.1855
1973-12-01 00:00:00+00:00,10.6929,11.0241,-0.3311
1974-01-01 00:00:00+00:00,10.0195,9.8286,0.1909
1974-02-01 00:00:00+00:00,9.4726,8.9794,0.4932
1974-03-01 00:00:00+00:00,9.0885,8.7042,0.3843
1974-04-01 00:00:00+00:00,9.8655,9.5414,0.3241
1974-05-01 00:00:00+00:00,10.7250,11.1406,-0.4155
1974-06-01 00:00:00+00:00,12.9109,13.4325,-0.5216
1974-07-01 00:00:00+00:00,14.4989,15.3079,-0.8090
