latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
52.08321,-3.7876,342.19,0.35,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,298.52,6.84,D
52.08367,-3.77348,344.33,0.35,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,300.28,27.54,D
52.08381,-3.76915,367,0.35,0.57,2026-08-13,1401,N,VIIRS,l,2.0NRT,340.03,91.83,D
52.08395,-3.76508,367,0.35,0.57,2026-08-13,1401,N,VIIRS,l,2.0NRT,335.19,91.83,D
52.0841,-3.76048,367,0.35,0.57,2026-08-13,1401,N,VIIRS,h,2.0NRT,328.61,91.11,D
52.08427,-3.75526,351.11,0.35,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,294.36,91.11,D
52.08833,-3.79341,350.3,0.35,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,304.83,8.99,D
52.08849,-3.78859,352.42,0.35,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,304.23,6.84,D
52.08863,-3.78396,343.1,0.35,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,301.57,6.84,D
52.08878,-3.77941,350.96,0.35,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,303.71,27.54,D
52.08894,-3.77462,341.17,0.35,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,300.87,27.54,D
52.08909,-3.77012,346.99,0.35,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,295.99,91.83,D
52.08924,-3.76582,354.05,0.35,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,295.85,91.83,D
52.08938,-3.76137,367,0.35,0.57,2026-08-13,1401,N,VIIRS,h,2.0NRT,299.21,91.11,D
52.09361,-3.79407,354.19,0.35,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,304.09,8.96,D
52.09376,-3.78952,367,0.35,0.57,2026-08-13,1401,N,VIIRS,h,2.0NRT,305.87,11.79,D
52.09391,-3.78496,350.35,0.35,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,304.83,11.79,D
52.09406,-3.78037,367,0.35,0.57,2026-08-13,1401,N,VIIRS,h,2.0NRT,305.68,7.15,D
52.09422,-3.77574,346.95,0.35,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,301.39,7.15,D
52.09437,-3.77115,336.88,0.35,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,301.02,6.26,D
52.09452,-3.76651,330.97,0.35,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,298.53,6.26,D
52.09938,-3.78034,355.69,0.35,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,299.59,7.15,D
52.09954,-3.77561,342.36,0.35,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,297.84,7.15,D
52.09969,-3.77093,367,0.35,0.57,2026-08-13,1401,N,VIIRS,h,2.0NRT,300.46,6.26,D
52.09984,-3.76643,367,0.35,0.57,2026-08-13,1401,N,VIIRS,h,2.0NRT,299.5,6.26,D
52.09999,-3.76198,367,0.35,0.57,2026-08-13,1401,N,VIIRS,h,2.0NRT,298.02,7.46,D
52.10014,-3.7575,334.8,0.35,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,295.17,7.46,D
52.26887,-3.49754,348.87,0.36,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,304.71,18.98,D
52.27213,-3.5055,367,0.36,0.57,2026-08-13,1401,N,VIIRS,h,2.0NRT,304.92,15.53,D
52.2723,-3.50018,367,0.36,0.57,2026-08-13,1401,N,VIIRS,h,2.0NRT,321.12,21.83,D
52.27248,-3.49501,367,0.36,0.57,2026-08-13,1401,N,VIIRS,h,2.0NRT,302.8,21.83,D
52.2739,-3.50959,338.42,0.36,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,300.97,13.55,D
52.27406,-3.50414,356.18,0.36,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,318.97,13.55,D
52.2742,-3.49912,367,0.36,0.57,2026-08-13,1401,N,VIIRS,h,2.0NRT,319.27,18.98,D
52.27747,-3.50648,354.81,0.36,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,308.63,15.53,D
52.27763,-3.5018,367,0.36,0.57,2026-08-13,1401,N,VIIRS,h,2.0NRT,321.88,21.83,D
52.27779,-3.49696,337.21,0.36,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,300.83,21.83,D
52.2794,-3.5053,353.17,0.36,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,313.13,14.09,D
52.27953,-3.50068,367,0.36,0.57,2026-08-13,1401,N,VIIRS,h,2.0NRT,308,10.76,D
52.28268,-3.51142,367,0.36,0.57,2026-08-13,1401,N,VIIRS,h,2.0NRT,303.74,11.27,D
52.28284,-3.50677,355.27,0.36,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,307.34,11.27,D
52.28299,-3.5023,348.06,0.36,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,308.97,7.28,D
52.28314,-3.49773,332,0.36,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,306.46,7.28,D
52.28331,-3.49273,331.6,0.36,0.57,2026-08-13,1401,N,VIIRS,l,2.0NRT,305.58,8.41,D
52.28464,-3.50994,367,0.36,0.57,2026-08-13,1401,N,VIIRS,h,2.0NRT,306.28,14.09,D
52.28478,-3.50531,330.42,0.36,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,302.7,14.09,D
52.28491,-3.50083,336.3,0.36,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,306.37,10.76,D
52.28504,-3.49631,333.24,0.36,0.57,2026-08-13,1401,N,VIIRS,n,2.0NRT,306.04,10.76,D
52.40701,-1.89946,348.94,0.42,0.61,2026-08-13,1401,N,VIIRS,n,2.0NRT,303.43,7.53,D
52.40753,-1.90106,338.62,0.42,0.61,2026-08-13,1401,N,VIIRS,n,2.0NRT,302.81,4.32,D
52.40762,-1.89472,343.35,0.42,0.61,2026-08-13,1401,N,VIIRS,n,2.0NRT,302.97,6.31,D
52.43035,-2.15256,336.63,0.41,0.61,2026-08-13,1401,N,VIIRS,n,2.0NRT,301.62,2.39,D
52.4305,-2.14617,331.34,0.41,0.61,2026-08-13,1401,N,VIIRS,l,2.0NRT,302.07,2.39,D
52.432,-2.15446,350.78,0.41,0.61,2026-08-13,1401,N,VIIRS,n,2.0NRT,300.22,8.4,D
52.43211,-2.1481,351.32,0.41,0.61,2026-08-13,1401,N,VIIRS,n,2.0NRT,302.13,5.82,D
52.43222,-2.14181,334.77,0.41,0.61,2026-08-13,1401,N,VIIRS,n,2.0NRT,299.74,5.82,D
52.45506,-1.80529,341.89,0.42,0.61,2026-08-13,1401,N,VIIRS,n,2.0NRT,302.95,5.1,D
52.47228,-2.13104,347.28,0.41,0.61,2026-08-13,1401,N,VIIRS,n,2.0NRT,303.48,3.94,D
52.68008,-1.37147,344.38,0.44,0.63,2026-08-13,1401,N,VIIRS,n,2.0NRT,298.75,3.02,D
52.73227,0.20079,341.04,0.52,0.67,2026-08-13,1401,N,VIIRS,n,2.0NRT,299.75,3.88,D
52.73512,0.20283,337.68,0.52,0.67,2026-08-13,1401,N,VIIRS,n,2.0NRT,299.51,5.04,D
52.74107,0.28307,330.33,0.52,0.67,2026-08-13,1401,N,VIIRS,n,2.0NRT,300.08,3.2,D
52.7411,0.27501,339.31,0.52,0.67,2026-08-13,1401,N,VIIRS,n,2.0NRT,300.02,3.2,D
52.74482,0.28103,350.65,0.52,0.67,2026-08-13,1401,N,VIIRS,n,2.0NRT,298.94,6.12,D
52.85233,-1.48756,338.38,0.44,0.62,2026-08-13,1401,N,VIIRS,n,2.0NRT,300.06,9.24,D
52.85243,-1.4808,343.44,0.44,0.62,2026-08-13,1401,N,VIIRS,n,2.0NRT,299.34,6.64,D
52.8566,-1.48871,336.24,0.44,0.62,2026-08-13,1401,N,VIIRS,n,2.0NRT,293.83,8.57,D
52.85667,-1.48198,367,0.44,0.62,2026-08-13,1401,N,VIIRS,h,2.0NRT,297.97,8.57,D
52.85829,-1.48103,336.92,0.44,0.62,2026-08-13,1401,N,VIIRS,n,2.0NRT,295.53,6.64,D
53.42333,-2.72493,354.84,0.39,0.6,2026-08-13,1401,N,VIIRS,n,2.0NRT,298.15,6.16,D
