date,latitude,longitude,sst_c
1910-08-16T12:00:00+00:00,52.5000,-5.5000,14.5394
1910-08-16T12:00:00+00:00,52.5000,-4.5000,14.5344
1910-08-16T12:00:00+00:00,51.5000,-6.5000,15.1447
1910-08-16T12:00:00+00:00,51.5000,-5.5000,15.0366
1910-08-16T12:00:00+00:00,51.5000,-4.5000,15.0209
1910-08-16T12:00:00+00:00,51.5000,-3.5000,15.2006
1910-09-16T00:00:00+00:00,53.5000,-5.5000,14.4445
1910-09-16T00:00:00+00:00,53.5000,-4.5000,14.4416
1910-09-16T00:00:00+00:00,53.5000,-3.5000,14.3960
1910-09-16T00:00:00+00:00,52.5000,-6.5000,14.7960
1910-09-16T00:00:00+00:00,52.5000,-5.5000,14.6553
1910-09-16T00:00:00+00:00,52.5000,-4.5000,14.6805
1910-09-16T00:00:00+00:00,51.5000,-6.5000,14.9473
1910-09-16T00:00:00+00:00,51.5000,-5.5000,14.9513
1910-09-16T00:00:00+00:00,51.5000,-4.5000,15.0047
1910-09-16T00:00:00+00:00,51.5000,-3.5000,15.1875
1910-10-16T12:00:00+00:00,53.5000,-5.5000,13.6616
1910-10-16T12:00:00+00:00,53.5000,-4.5000,13.7147
1910-10-16T12:00:00+00:00,53.5000,-3.5000,13.7196
1910-10-16T12:00:00+00:00,52.5000,-6.5000,13.8236
1910-10-16T12:00:00+00:00,52.5000,-5.5000,13.8257
1910-10-16T12:00:00+00:00,52.5000,-4.5000,13.9037
1910-10-16T12:00:00+00:00,51.5000,-6.5000,13.8780
1910-10-16T12:00:00+00:00,51.5000,-5.5000,13.9724
1910-10-16T12:00:00+00:00,51.5000,-4.5000,14.1298
1910-10-16T12:00:00+00:00,51.5000,-3.5000,14.4483
1910-11-16T00:00:00+00:00,53.5000,-5.5000,11.6156
1910-11-16T00:00:00+00:00,53.5000,-4.5000,11.5547
1910-11-16T00:00:00+00:00,53.5000,-3.5000,11.3689
1910-11-16T00:00:00+00:00,52.5000,-6.5000,11.8825
1910-11-16T00:00:00+00:00,52.5000,-5.5000,11.8253
1910-11-16T00:00:00+00:00,52.5000,-4.5000,11.8150
1910-11-16T00:00:00+00:00,51.5000,-6.5000,11.9434
1910-11-16T00:00:00+00:00,51.5000,-5.5000,12.0196
1910-11-16T00:00:00+00:00,51.5000,-4.5000,12.0797
1910-11-16T00:00:00+00:00,51.5000,-3.5000,12.2631
1910-12-16T12:00:00+00:00,53.5000,-5.5000,10.0990
1910-12-16T12:00:00+00:00,53.5000,-4.5000,10.0420
1910-12-16T12:00:00+00:00,53.5000,-3.5000,9.9135
1910-12-16T12:00:00+00:00,52.5000,-6.5000,10.4702
1910-12-16T12:00:00+00:00,52.5000,-5.5000,10.2726
1910-12-16T12:00:00+00:00,52.5000,-4.5000,10.2638
1910-12-16T12:00:00+00:00,51.5000,-6.5000,10.5884
1910-12-16T12:00:00+00:00,51.5000,-5.5000,10.5642
1910-12-16T12:00:00+00:00,51.5000,-4.5000,10.6299
1910-12-16T12:00:00+00:00,51.5000,-3.5000,11.0158
1911-01-16T12:00:00+00:00,53.5000,-5.5000,8.9344
1911-01-16T12:00:00+00:00,53.5000,-4.5000,8.8396
1911-01-16T12:00:00+00:00,53.5000,-3.5000,8.7030
1911-01-16T12:00:00+00:00,52.5000,-6.5000,9.5713
1911-01-16T12:00:00+00:00,52.5000,-5.5000,9.2151
1911-01-16T12:00:00+00:00,52.5000,-4.5000,9.0904
1911-01-16T12:00:00+00:00,51.5000,-6.5000,9.7476
1911-01-16T12:00:00+00:00,51.5000,-5.5000,9.5919
1911-01-16T12:00:00+00:00,51.5000,-4.5000,9.4665
1911-01-16T12:00:00+00:00,51.5000,-3.5000,9.6290
1911-02-15T00:00:00+00:00,53.5000,-5.5000,8.1045
1911-02-15T00:00:00+00:00,53.5000,-4.5000,7.9600
1911-02-15T00:00:00+00:00,53.5000,-3.5000,7.7124
1911-02-15T00:00:00+00:00,52.5000,-6.5000,8.8671
1911-02-15T00:00:00+00:00,52.5000,-5.5000,8.4240
1911-02-15T00:00:00+00:00,52.5000,-4.5000,8.2767
1911-02-15T00:00:00+00:00,51.5000,-6.5000,9.0980
1911-02-15T00:00:00+00:00,51.5000,-5.5000,8.8812
1911-02-15T00:00:00+00:00,51.5000,-4.5000,8.7267
1911-02-15T00:00:00+00:00,51.5000,-3.5000,8.9173
1911-03-16T12:00:00+00:00,53.5000,-5.5000,7.7238
1911-03-16T12:00:00+00:00,53.5000,-4.5000,7.6615
1911-03-16T12:00:00+00:00,53.5000,-3.5000,7.5521
1911-03-16T12:00:00+00:00,52.5000,-6.5000,8.4930
1911-03-16T12:00:00+00:00,52.5000,-5.5000,8.0384
1911-03-16T12:00:00+00:00,52.5000,-4.5000,7.9484
1911-03-16T12:00:00+00:00,51.5000,-6.5000,8.7494
1911-03-16T12:00:00+00:00,51.5000,-5.5000,8.5186
1911-03-16T12:00:00+00:00,51.5000,-4.5000,8.4313
1911-03-16T12:00:00+00:00,51.5000,-3.5000,8.7797
1911-04-16T00:00:00+00:00,53.5000,-5.5000,8.2396
1911-04-16T00:00:00+00:00,53.5000,-4.5000,8.1181
1911-04-16T00:00:00+00:00,53.5000,-3.5000,7.8854
1911-04-16T00:00:00+00:00,52.5000,-6.5000,8.9578
1911-04-16T00:00:00+00:00,52.5000,-5.5000,8.5743
1911-04-16T00:00:00+00:00,52.5000,-4.5000,8.4368
1911-04-16T00:00:00+00:00,51.5000,-6.5000,9.1950
1911-04-16T00:00:00+00:00,51.5000,-5.5000,9.0108
1911-04-16T00:00:00+00:00,51.5000,-4.5000,8.8298
1911-04-16T00:00:00+00:00,51.5000,-3.5000,8.8200
1911-05-16T12:00:00+00:00,53.5000,-5.5000,10.1497
1911-05-16T12:00:00+00:00,53.5000,-4.5000,10.1106
1911-05-16T12:00:00+00:00,53.5000,-3.5000,9.9920
1911-05-16T12:00:00+00:00,52.5000,-6.5000,10.9158
1911-05-16T12:00:00+00:00,52.5000,-5.5000,10.5653
1911-05-16T12:00:00+00:00,52.5000,-4.5000,10.4739
1911-05-16T12:00:00+00:00,51.5000,-6.5000,11.1360
1911-05-16T12:00:00+00:00,51.5000,-5.5000,10.9990
1911-05-16T12:00:00+00:00,51.5000,-4.5000,10.8797
1911-05-16T12:00:00+00:00,51.5000,-3.5000,10.8770
1911-06-16T00:00:00+00:00,53.5000,-5.5000,12.5016
1911-06-16T00:00:00+00:00,53.5000,-4.5000,12.4354
1911-06-16T00:00:00+00:00,53.5000,-3.5000,12.0967
1911-06-16T00:00:00+00:00,52.5000,-6.5000,13.5631
1911-06-16T00:00:00+00:00,52.5000,-5.5000,13.1564
1911-06-16T00:00:00+00:00,52.5000,-4.5000,13.0392
1911-06-16T00:00:00+00:00,51.5000,-6.5000,13.8156
1911-06-16T00:00:00+00:00,51.5000,-5.5000,13.6666
1911-06-16T00:00:00+00:00,51.5000,-4.5000,13.4929
1911-06-16T00:00:00+00:00,51.5000,-3.5000,13.3707
1911-07-16T12:00:00+00:00,53.5000,-5.5000,14.1195
1911-07-16T12:00:00+00:00,53.5000,-4.5000,14.1519
1911-07-16T12:00:00+00:00,53.5000,-3.5000,13.9090
1911-07-16T12:00:00+00:00,52.5000,-6.5000,15.3868
1911-07-16T12:00:00+00:00,52.5000,-5.5000,14.9150
1911-07-16T12:00:00+00:00,52.5000,-4.5000,14.8644
1911-07-16T12:00:00+00:00,51.5000,-6.5000,15.6895
1911-07-16T12:00:00+00:00,51.5000,-5.5000,15.5289
1911-07-16T12:00:00+00:00,51.5000,-4.5000,15.4490
1911-07-16T12:00:00+00:00,51.5000,-3.5000,15.5687
1911-08-16T12:00:00+00:00,53.5000,-5.5000,16.0062
1911-08-16T12:00:00+00:00,53.5000,-4.5000,16.0104
1911-08-16T12:00:00+00:00,53.5000,-3.5000,15.7325
1911-08-16T12:00:00+00:00,52.5000,-6.5000,17.0041
1911-08-16T12:00:00+00:00,52.5000,-5.5000,16.6600
1911-08-16T12:00:00+00:00,52.5000,-4.5000,16.6298
1911-08-16T12:00:00+00:00,51.5000,-6.5000,17.2653
1911-08-16T12:00:00+00:00,51.5000,-5.5000,17.1572
1911-08-16T12:00:00+00:00,51.5000,-4.5000,17.1038
1911-08-16T12:00:00+00:00,51.5000,-3.5000,17.1954
1911-09-16T00:00:00+00:00,53.5000,-5.5000,15.3437
1911-09-16T00:00:00+00:00,53.5000,-4.5000,15.4197
1911-09-16T00:00:00+00:00,53.5000,-3.5000,15.3635
1911-09-16T00:00:00+00:00,52.5000,-6.5000,15.7965
1911-09-16T00:00:00+00:00,52.5000,-5.5000,15.6558
1911-09-16T00:00:00+00:00,52.5000,-4.5000,15.7541
1911-09-16T00:00:00+00:00,51.5000,-6.5000,15.9478
1911-09-16T00:00:00+00:00,51.5000,-5.5000,15.9518
1911-09-16T00:00:00+00:00,51.5000,-4.5000,16.1148
1911-09-16T00:00:00+00:00,51.5000,-3.5000,16.5534
1911-10-16T12:00:00+00:00,53.5000,-5.5000,13.8369
1911-10-16T12:00:00+00:00,53.5000,-4.5000,13.8744
1911-10-16T12:00:00+00:00,53.5000,-3.5000,13.7866
1911-10-16T12:00:00+00:00,52.5000,-6.5000,14.0257
1911-10-16T12:00:00+00:00,52.5000,-5.5000,14.0277
1911-10-16T12:00:00+00:00,52.5000,-4.5000,14.1155
1911-10-16T12:00:00+00:00,51.5000,-6.5000,14.0800
1911-10-16T12:00:00+00:00,51.5000,-5.5000,14.1744
1911-10-16T12:00:00+00:00,51.5000,-4.5000,14.3465
1911-10-16T12:00:00+00:00,51.5000,-3.5000,14.6993
1911-11-16T00:00:00+00:00,53.5000,-5.5000,11.4171
1911-11-16T00:00:00+00:00,53.5000,-4.5000,11.4263
1911-11-16T00:00:00+00:00,53.5000,-3.5000,11.4091
1911-11-16T00:00:00+00:00,52.5000,-6.5000,11.6075
1911-11-16T00:00:00+00:00,52.5000,-5.5000,11.5503
1911-11-16T00:00:00+00:00,52.5000,-4.5000,11.5992
1911-11-16T00:00:00+00:00,51.5000,-6.5000,11.6684
1911-11-16T00:00:00+00:00,51.5000,-5.5000,11.7446
1911-11-16T00:00:00+00:00,51.5000,-4.5000,11.8933
1911-11-16T00:00:00+00:00,51.5000,-3.5000,12.2837
1911-12-16T12:00:00+00:00,53.5000,-5.5000,10.0177
1911-12-16T12:00:00+00:00,53.5000,-4.5000,10.0152
1911-12-16T12:00:00+00:00,53.5000,-3.5000,9.9525
1911-12-16T12:00:00+00:00,52.5000,-6.5000,10.4175
1911-12-16T12:00:00+00:00,52.5000,-5.5000,10.2199
1911-12-16T12:00:00+00:00,52.5000,-4.5000,10.2456
1911-12-16T12:00:00+00:00,51.5000,-6.5000,10.5357
1911-12-16T12:00:00+00:00,51.5000,-5.5000,10.5115
1911-12-16T12:00:00+00:00,51.5000,-4.5000,10.6290
1911-12-16T12:00:00+00:00,51.5000,-3.5000,11.1357
1912-01-16T12:00:00+00:00,53.5000,-5.5000,9.1541
1912-01-16T12:00:00+00:00,53.5000,-4.5000,9.1515
1912-01-16T12:00:00+00:00,53.5000,-3.5000,9.0548
1912-01-16T12:00:00+00:00,52.5000,-6.5000,9.8539
1912-01-16T12:00:00+00:00,52.5000,-5.5000,9.4976
1912-01-16T12:00:00+00:00,52.5000,-4.5000,9.4600
1912-01-16T12:00:00+00:00,51.5000,-6.5000,10.0302
1912-01-16T12:00:00+00:00,51.5000,-5.5000,9.8745
1912-01-16T12:00:00+00:00,51.5000,-4.5000,9.8795
1912-01-16T12:00:00+00:00,51.5000,-3.5000,10.3463
1912-02-15T12:00:00+00:00,53.5000,-5.5000,8.4974
1912-02-15T12:00:00+00:00,53.5000,-4.5000,8.3930
1912-02-15T12:00:00+00:00,53.5000,-3.5000,8.0844
1912-02-15T12:00:00+00:00,52.5000,-6.5000,9.3544
1912-02-15T12:00:00+00:00,52.5000,-5.5000,8.9112
1912-02-15T12:00:00+00:00,52.5000,-4.5000,8.8074
1912-02-15T12:00:00+00:00,51.5000,-6.5000,9.5852
1912-02-15T12:00:00+00:00,51.5000,-5.5000,9.3684
1912-02-15T12:00:00+00:00,51.5000,-4.5000,9.2792
1912-02-15T12:00:00+00:00,51.5000,-3.5000,9.6219
1912-03-16T12:00:00+00:00,53.5000,-5.5000,8.2620
1912-03-16T12:00:00+00:00,53.5000,-4.5000,8.2706
1912-03-16T12:00:00+00:00,53.5000,-3.5000,8.0775
1912-03-16T12:00:00+00:00,52.5000,-6.5000,9.1913
1912-03-16T12:00:00+00:00,52.5000,-5.5000,8.7367
1912-03-16T12:00:00+00:00,52.5000,-4.5000,8.7149
1912-03-16T12:00:00+00:00,51.5000,-6.5000,9.4477
1912-03-16T12:00:00+00:00,51.5000,-5.5000,9.2169
1912-03-16T12:00:00+00:00,51.5000,-4.5000,9.2319
1912-03-16T12:00:00+00:00,51.5000,-3.5000,9.8191
1912-04-16T00:00:00+00:00,53.5000,-5.5000,9.2512
1912-04-16T00:00:00+00:00,53.5000,-4.5000,9.2578
1912-04-16T00:00:00+00:00,53.5000,-3.5000,9.1029
1912-04-16T00:00:00+00:00,52.5000,-6.5000,10.1261
1912-04-16T00:00:00+00:00,52.5000,-5.5000,9.7426
1912-04-16T00:00:00+00:00,52.5000,-4.5000,9.6799
1912-04-16T00:00:00+00:00,51.5000,-6.5000,10.3633
1912-04-16T00:00:00+00:00,51.5000,-5.5000,10.1791
1912-04-16T00:00:00+00:00,51.5000,-4.5000,10.1103
1912-04-16T00:00:00+00:00,51.5000,-3.5000,10.3624
1912-05-16T12:00:00+00:00,53.5000,-5.5000,10.7401
1912-05-16T12:00:00+00:00,53.5000,-4.5000,10.7591
1912-05-16T12:00:00+00:00,53.5000,-3.5000,10.4868
1912-05-16T12:00:00+00:00,52.5000,-6.5000,11.7321
1912-05-16T12:00:00+00:00,52.5000,-5.5000,11.3815
1912-05-16T12:00:00+00:00,52.5000,-4.5000,11.3411
1912-05-16T12:00:00+00:00,51.5000,-6.5000,11.9522
1912-05-16T12:00:00+00:00,51.5000,-5.5000,11.8152
1912-05-16T12:00:00+00:00,51.5000,-4.5000,11.7723
1912-05-16T12:00:00+00:00,51.5000,-3.5000,11.9479
1912-06-16T00:00:00+00:00,53.5000,-5.5000,12.5420
1912-06-16T00:00:00+00:00,53.5000,-4.5000,12.4905
1912-06-16T00:00:00+00:00,53.5000,-3.5000,12.0935
1912-06-16T00:00:00+00:00,52.5000,-6.5000,13.6723
1912-06-16T00:00:00+00:00,52.5000,-5.5000,13.2656
1912-06-16T00:00:00+00:00,52.5000,-4.5000,13.1652
1912-06-16T00:00:00+00:00,51.5000,-6.5000,13.9248
1912-06-16T00:00:00+00:00,51.5000,-5.5000,13.7758
1912-06-16T00:00:00+00:00,51.5000,-4.5000,13.6273
1912-06-16T00:00:00+00:00,51.5000,-3.5000,13.5640
1912-07-16T12:00:00+00:00,53.5000,-5.5000,13.5903
1912-07-16T12:00:00+00:00,53.5000,-4.5000,13.6739
1912-07-16T12:00:00+00:00,53.5000,-3.5000,13.6141
1912-07-16T12:00:00+00:00,52.5000,-6.5000,14.6335
1912-07-16T12:00:00+00:00,52.5000,-5.5000,14.1617
1912-07-16T12:00:00+00:00,52.5000,-4.5000,14.2086
1912-07-16T12:00:00+00:00,51.5000,-6.5000,14.9362
1912-07-16T12:00:00+00:00,51.5000,-5.5000,14.7756
1912-07-16T12:00:00+00:00,51.5000,-4.5000,14.8419
1912-07-16T12:00:00+00:00,51.5000,-3.5000,15.3028
1912-08-16T12:00:00+00:00,53.5000,-5.5000,13.8272
1912-08-16T12:00:00+00:00,53.5000,-4.5000,13.8165
1912-08-16T12:00:00+00:00,53.5000,-3.5000,13.7471
1912-08-16T12:00:00+00:00,52.5000,-6.5000,14.5252
1912-08-16T12:00:00+00:00,52.5000,-5.5000,14.1811
1912-08-16T12:00:00+00:00,52.5000,-4.5000,14.1740
1912-08-16T12:00:00+00:00,51.5000,-6.5000,14.7864
1912-08-16T12:00:00+00:00,51.5000,-5.5000,14.6783
1912-08-16T12:00:00+00:00,51.5000,-4.5000,14.6595
1912-08-16T12:00:00+00:00,51.5000,-3.5000,14.8321
1912-09-16T00:00:00+00:00,53.5000,-5.5000,13.6967
1912-09-16T00:00:00+00:00,53.5000,-4.5000,13.6814
1912-09-16T00:00:00+00:00,53.5000,-3.5000,13.5967
1912-09-16T00:00:00+00:00,52.5000,-6.5000,14.1212
1912-09-16T00:00:00+00:00,52.5000,-5.5000,13.9805
1912-09-16T00:00:00+00:00,52.5000,-4.5000,13.9702
1912-09-16T00:00:00+00:00,51.5000,-6.5000,14.2725
1912-09-16T00:00:00+00:00,51.5000,-5.5000,14.2765
1912-09-16T00:00:00+00:00,51.5000,-4.5000,14.2766
1912-09-16T00:00:00+00:00,51.5000,-3.5000,14.3351
1912-10-16T12:00:00+00:00,53.5000,-5.5000,12.9357
1912-10-16T12:00:00+00:00,53.5000,-4.5000,12.9227
1912-10-16T12:00:00+00:00,53.5000,-3.5000,12.9079
1912-10-16T12:00:00+00:00,52.5000,-6.5000,13.0128
1912-10-16T12:00:00+00:00,52.5000,-5.5000,13.0149
1912-10-16T12:00:00+00:00,52.5000,-4.5000,13.0461
1912-10-16T12:00:00+00:00,51.5000,-6.5000,13.0672
1912-10-16T12:00:00+00:00,51.5000,-5.5000,13.1616
1912-10-16T12:00:00+00:00,51.5000,-4.5000,13.2488
1912-10-16T12:00:00+00:00,51.5000,-3.5000,13.4036
1912-11-16T00:00:00+00:00,53.5000,-5.5000,11.3744
1912-11-16T00:00:00+00:00,53.5000,-4.5000,11.3610
1912-11-16T00:00:00+00:00,53.5000,-3.5000,11.2178
1912-11-16T00:00:00+00:00,52.5000,-6.5000,11.6465
1912-11-16T00:00:00+00:00,52.5000,-5.5000,11.5893
1912-11-16T00:00:00+00:00,52.5000,-4.5000,11.6266
1912-11-16T00:00:00+00:00,51.5000,-6.5000,11.7074
1912-11-16T00:00:00+00:00,51.5000,-5.5000,11.7836
1912-11-16T00:00:00+00:00,51.5000,-4.5000,11.9150
1912-11-16T00:00:00+00:00,51.5000,-3.5000,12.2648
1912-12-16T12:00:00+00:00,53.5000,-5.5000,10.4000
1912-12-16T12:00:00+00:00,53.5000,-4.5000,10.3063
1912-12-16T12:00:00+00:00,53.5000,-3.5000,10.0401
1912-12-16T12:00:00+00:00,52.5000,-6.5000,10.8531
1912-12-16T12:00:00+00:00,52.5000,-5.5000,10.6555
1912-12-16T12:00:00+00:00,52.5000,-4.5000,10.6195
1912-12-16T12:00:00+00:00,51.5000,-6.5000,10.9713
1912-12-16T12:00:00+00:00,51.5000,-5.5000,10.9471
1912-12-16T12:00:00+00:00,51.5000,-4.5000,10.9721
1912-12-16T12:00:00+00:00,51.5000,-3.5000,11.2627
1913-01-16T12:00:00+00:00,53.5000,-5.5000,9.4254
1913-01-16T12:00:00+00:00,53.5000,-4.5000,9.3891
1913-01-16T12:00:00+00:00,53.5000,-3.5000,9.1484
1913-01-16T12:00:00+00:00,52.5000,-6.5000,10.2316
1913-01-16T12:00:00+00:00,52.5000,-5.5000,9.8754
1913-01-16T12:00:00+00:00,52.5000,-4.5000,9.8060
1913-01-16T12:00:00+00:00,51.5000,-6.5000,10.4080
1913-01-16T12:00:00+00:00,51.5000,-5.5000,10.2523
1913-01-16T12:00:00+00:00,51.5000,-4.5000,10.2097
1913-01-16T12:00:00+00:00,51.5000,-3.5000,10.5652
1913-02-15T00:00:00+00:00,53.5000,-5.5000,8.4106
1913-02-15T00:00:00+00:00,53.5000,-4.5000,8.3067
1913-02-15T00:00:00+00:00,53.5000,-3.5000,7.9450
1913-02-15T00:00:00+00:00,52.5000,-6.5000,9.3259
1913-02-15T00:00:00+00:00,52.5000,-5.5000,8.8827
1913-02-15T00:00:00+00:00,52.5000,-4.5000,8.7772
1913-02-15T00:00:00+00:00,51.5000,-6.5000,9.5568
1913-02-15T00:00:00+00:00,51.5000,-5.5000,9.3399
1913-02-15T00:00:00+00:00,51.5000,-4.5000,9.2482
1913-02-15T00:00:00+00:00,51.5000,-3.5000,9.5849
1913-03-16T12:00:00+00:00,53.5000,-5.5000,8.0196
1913-03-16T12:00:00+00:00,53.5000,-4.5000,7.9571
1913-03-16T12:00:00+00:00,53.5000,-3.5000,7.6483
1913-03-16T12:00:00+00:00,52.5000,-6.5000,8.9654
1913-03-16T12:00:00+00:00,52.5000,-5.5000,8.5109
1913-03-16T12:00:00+00:00,52.5000,-4.5000,8.4319
1913-03-16T12:00:00+00:00,51.5000,-6.5000,9.2218
1913-03-16T12:00:00+00:00,51.5000,-5.5000,8.9910
1913-03-16T12:00:00+00:00,51.5000,-4.5000,8.9203
1913-03-16T12:00:00+00:00,51.5000,-3.5000,9.3074
1913-04-16T00:00:00+00:00,53.5000,-5.5000,8.2104
1913-04-16T00:00:00+00:00,53.5000,-4.5000,8.2358
1913-04-16T00:00:00+00:00,53.5000,-3.5000,8.1209
1913-04-16T00:00:00+00:00,52.5000,-6.5000,9.0270
1913-04-16T00:00:00+00:00,52.5000,-5.5000,8.6435
1913-04-16T00:00:00+00:00,52.5000,-4.5000,8.6181
1913-04-16T00:00:00+00:00,51.5000,-6.5000,9.2641
1913-04-16T00:00:00+00:00,51.5000,-5.5000,9.0799
1913-04-16T00:00:00+00:00,51.5000,-4.5000,9.0672
1913-04-16T00:00:00+00:00,51.5000,-3.5000,9.4500
1913-05-16T12:00:00+00:00,53.5000,-5.5000,9.5869
1913-05-16T12:00:00+00:00,53.5000,-4.5000,9.6655
1913-05-16T12:00:00+00:00,53.5000,-3.5000,9.6394
1913-05-16T12:00:00+00:00,52.5000,-6.5000,10.3942
1913-05-16T12:00:00+00:00,52.5000,-5.5000,10.0436
1913-05-16T12:00:00+00:00,52.5000,-4.5000,10.0619
1913-05-16T12:00:00+00:00,51.5000,-6.5000,10.6143
1913-05-16T12:00:00+00:00,51.5000,-5.5000,10.4773
1913-05-16T12:00:00+00:00,51.5000,-4.5000,10.5225
1913-05-16T12:00:00+00:00,51.5000,-3.5000,10.9037
1913-06-16T00:00:00+00:00,53.5000,-5.5000,11.4123
1913-06-16T00:00:00+00:00,53.5000,-4.5000,11.5336
1913-06-16T00:00:00+00:00,53.5000,-3.5000,11.6306
1913-06-16T00:00:00+00:00,52.5000,-6.5000,12.3038
1913-06-16T00:00:00+00:00,52.5000,-5.5000,11.8970
1913-06-16T00:00:00+00:00,52.5000,-4.5000,11.9283
1913-06-16T00:00:00+00:00,51.5000,-6.5000,12.5562
1913-06-16T00:00:00+00:00,51.5000,-5.5000,12.4073
1913-06-16T00:00:00+00:00,51.5000,-4.5000,12.4562
1913-06-16T00:00:00+00:00,51.5000,-3.5000,12.8534
1913-07-16T12:00:00+00:00,53.5000,-5.5000,13.4321
1913-07-16T12:00:00+00:00,53.5000,-4.5000,13.4423
1913-07-16T12:00:00+00:00,53.5000,-3.5000,13.2533
1913-07-16T12:00:00+00:00,52.5000,-6.5000,14.5180
1913-07-16T12:00:00+00:00,52.5000,-5.5000,14.0462
1913-07-16T12:00:00+00:00,52.5000,-4.5000,14.0263
1913-07-16T12:00:00+00:00,51.5000,-6.5000,14.8208
1913-07-16T12:00:00+00:00,51.5000,-5.5000,14.6602
1913-07-16T12:00:00+00:00,51.5000,-4.5000,14.6262
1913-07-16T12:00:00+00:00,51.5000,-3.5000,14.8531
1913-08-16T12:00:00+00:00,53.5000,-5.5000,15.1188
1913-08-16T12:00:00+00:00,53.5000,-4.5000,15.0703
1913-08-16T12:00:00+00:00,53.5000,-3.5000,14.6769
1913-08-16T12:00:00+00:00,52.5000,-6.5000,16.1810
1913-08-16T12:00:00+00:00,52.5000,-5.5000,15.8369
1913-08-16T12:00:00+00:00,52.5000,-4.5000,15.7531
1913-08-16T12:00:00+00:00,51.5000,-6.5000,16.4422
1913-08-16T12:00:00+00:00,51.5000,-5.5000,16.3341
1913-08-16T12:00:00+00:00,51.5000,-4.5000,16.2003
1913-08-16T12:00:00+00:00,51.5000,-3.5000,16.1044
1913-09-16T00:00:00+00:00,53.5000,-5.5000,14.7476
1913-09-16T00:00:00+00:00,53.5000,-4.5000,14.7767
1913-09-16T00:00:00+00:00,53.5000,-3.5000,14.6747
1913-09-16T00:00:00+00:00,52.5000,-6.5000,15.2764
1913-09-16T00:00:00+00:00,52.5000,-5.5000,15.1356
1913-09-16T00:00:00+00:00,52.5000,-4.5000,15.1485
1913-09-16T00:00:00+00:00,51.5000,-6.5000,15.4276
1913-09-16T00:00:00+00:00,51.5000,-5.5000,15.4316
1913-09-16T00:00:00+00:00,51.5000,-4.5000,15.4664
1913-09-16T00:00:00+00:00,51.5000,-3.5000,15.6058
1913-10-16T12:00:00+00:00,53.5000,-5.5000,13.8310
1913-10-16T12:00:00+00:00,53.5000,-4.5000,13.8906
1913-10-16T12:00:00+00:00,53.5000,-3.5000,13.8422
1913-10-16T12:00:00+00:00,52.5000,-6.5000,14.0619
1913-10-16T12:00:00+00:00,52.5000,-5.5000,14.0640
1913-10-16T12:00:00+00:00,52.5000,-4.5000,14.1439
1913-10-16T12:00:00+00:00,51.5000,-6.5000,14.1163
1913-10-16T12:00:00+00:00,51.5000,-5.5000,14.2107
1913-10-16T12:00:00+00:00,51.5000,-4.5000,14.3710
1913-10-16T12:00:00+00:00,51.5000,-3.5000,14.6966
1913-11-16T00:00:00+00:00,53.5000,-5.5000,11.8641
1913-11-16T00:00:00+00:00,53.5000,-4.5000,11.9505
1913-11-16T00:00:00+00:00,53.5000,-3.5000,12.0134
1913-11-16T00:00:00+00:00,52.5000,-6.5000,12.0502
1913-11-16T00:00:00+00:00,52.5000,-5.5000,11.9930
1913-11-16T00:00:00+00:00,52.5000,-4.5000,12.1199
1913-11-16T00:00:00+00:00,51.5000,-6.5000,12.1111
1913-11-16T00:00:00+00:00,51.5000,-5.5000,12.1873
1913-11-16T00:00:00+00:00,51.5000,-4.5000,12.4531
1913-11-16T00:00:00+00:00,51.5000,-3.5000,13.1164
1913-12-16T12:00:00+00:00,53.5000,-5.5000,10.3883
1913-12-16T12:00:00+00:00,53.5000,-4.5000,10.3715
1913-12-16T12:00:00+00:00,53.5000,-3.5000,10.1865
1913-12-16T12:00:00+00:00,52.5000,-6.5000,10.9053
1913-12-16T12:00:00+00:00,52.5000,-5.5000,10.7077
1913-12-16T12:00:00+00:00,52.5000,-4.5000,10.7145
1913-12-16T12:00:00+00:00,51.5000,-6.5000,11.0235
1913-12-16T12:00:00+00:00,51.5000,-5.5000,10.9993
1913-12-16T12:00:00+00:00,51.5000,-4.5000,11.0886
1913-12-16T12:00:00+00:00,51.5000,-3.5000,11.5293
1914-01-16T12:00:00+00:00,53.5000,-5.5000,9.3059
1914-01-16T12:00:00+00:00,53.5000,-4.5000,9.1286
1914-01-16T12:00:00+00:00,53.5000,-3.5000,8.6173
1914-01-16T12:00:00+00:00,52.5000,-6.5000,10.1899
1914-01-16T12:00:00+00:00,52.5000,-5.5000,9.8337
1914-01-16T12:00:00+00:00,52.5000,-4.5000,9.6492
1914-01-16T12:00:00+00:00,51.5000,-6.5000,10.3662
1914-01-16T12:00:00+00:00,51.5000,-5.5000,10.2105
1914-01-16T12:00:00+00:00,51.5000,-4.5000,9.9953
1914-01-16T12:00:00+00:00,51.5000,-3.5000,9.9482
1914-02-15T00:00:00+00:00,53.5000,-5.5000,8.7626
1914-02-15T00:00:00+00:00,53.5000,-4.5000,8.6084
1914-02-15T00:00:00+00:00,53.5000,-3.5000,8.2089
1914-02-15T00:00:00+00:00,52.5000,-6.5000,9.6804
1914-02-15T00:00:00+00:00,52.5000,-5.5000,9.2372
1914-02-15T00:00:00+00:00,52.5000,-4.5000,9.0737
1914-02-15T00:00:00+00:00,51.5000,-6.5000,9.9112
