latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
51.82008,-3.20641,326.16,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,290.71,3.53,N
51.82084,-3.21299,316.89,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,285.61,3.53,N
51.82136,-3.18545,298.05,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,284.76,0.88,N
51.82289,-3.19868,297.84,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,284.55,1.21,N
51.82364,-3.20522,327.01,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,290.97,3.8,N
51.82441,-3.21182,339.64,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,292.79,3.8,N
51.82492,-3.18428,302.18,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,284.71,0.88,N
51.82569,-3.1909,310.27,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,286.38,1.21,N
51.82645,-3.19749,297.05,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,284.71,1.21,N
51.82721,-3.20403,323.91,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,290.73,3.8,N
51.82797,-3.21065,312.33,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,286.77,3.8,N
51.82849,-3.18313,303.13,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,285.26,0.83,N
51.82925,-3.18976,307.74,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,285.83,2.38,N
51.83078,-3.20291,324.13,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,291.06,2.65,N
51.83154,-3.20955,315.46,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,288.72,2.65,N
51.83231,-3.2162,299.68,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,284.71,1.33,N
51.83435,-3.20185,323.08,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,289.18,2.65,N
51.83511,-3.20847,313.58,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,288.76,2.65,N
51.83589,-3.21513,307.03,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,286.34,1.33,N
51.83717,-3.1943,318.71,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,286.85,2.4,N
51.83793,-3.20083,308.36,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,286.47,1.31,N
51.83871,-3.20755,298.82,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,285.62,1.31,N
51.83948,-3.21423,308.94,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,285.88,2.03,N
51.84079,-3.19356,312.15,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,287.2,2.4,N
51.84156,-3.20019,301.49,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,285.44,1.31,N
51.84518,-3.19952,296.43,0.46,0.39,2026-08-14,213,N,VIIRS,n,2.0NRT,283.89,0.65,N
52.45205,0.3132,301.6,0.39,0.36,2026-08-14,213,N,VIIRS,n,2.0NRT,289.23,0.78,N
52.47997,-0.23508,298.49,0.4,0.37,2026-08-14,213,N,VIIRS,n,2.0NRT,287.74,0.45,N
52.48042,-0.23416,312.54,0.4,0.37,2026-08-14,213,N,VIIRS,n,2.0NRT,291,3.12,N
52.48375,-0.23292,337.07,0.4,0.37,2026-08-14,213,N,VIIRS,n,2.0NRT,303.74,3.12,N
52.85418,-1.4854,343.67,0.42,0.38,2026-08-14,213,N,VIIRS,n,2.0NRT,288.8,5.19,N
52.85761,-1.4842,309.97,0.42,0.38,2026-08-14,213,N,VIIRS,n,2.0NRT,288.07,5.19,N
53.63349,-0.24379,317.74,0.41,0.37,2026-08-14,213,N,VIIRS,n,2.0NRT,293.69,1.58,N
53.63431,-0.24988,306.35,0.41,0.37,2026-08-14,213,N,VIIRS,n,2.0NRT,293.68,1.58,N
56.0076,-3.6713,303.52,0.53,0.42,2026-08-14,213,N,VIIRS,n,2.0NRT,261.14,0.87,N
56.01143,-3.67018,301.81,0.53,0.42,2026-08-14,213,N,VIIRS,n,2.0NRT,271.38,0.87,N
56.09583,-3.30644,297.59,0.51,0.41,2026-08-14,213,N,VIIRS,n,2.0NRT,286.5,0.6,N
51.77536,-3.33018,296.51,0.55,0.68,2026-08-14,353,N,VIIRS,n,2.0NRT,283.45,1.59,N
51.78111,-3.32564,296.01,0.55,0.68,2026-08-14,353,N,VIIRS,n,2.0NRT,283.18,1.21,N
51.81888,-3.19686,299.33,0.55,0.68,2026-08-14,353,N,VIIRS,n,2.0NRT,282.48,2.28,N
51.8217,-3.20451,305.58,0.55,0.68,2026-08-14,353,N,VIIRS,n,2.0NRT,283.37,2.18,N
51.82444,-3.21197,305.27,0.55,0.68,2026-08-14,353,N,VIIRS,n,2.0NRT,282.93,2.18,N
52.48487,-0.23604,298.16,0.66,0.73,2026-08-14,353,N,VIIRS,n,2.0NRT,287.65,1.3,N
53.63392,-0.23888,304.88,0.59,0.7,2026-08-14,353,N,VIIRS,n,2.0NRT,285.81,2.72,N
53.63525,-0.24394,304.6,0.59,0.7,2026-08-14,353,N,VIIRS,n,2.0NRT,286.89,2.45,N
51.76101,-3.05279,367,0.36,0.57,2026-08-14,1202,N,VIIRS,h,2.0NRT,292.71,6,D
51.77592,-3.33004,327.51,0.36,0.58,2026-08-14,1204,N,VIIRS,n,2.0NRT,287.09,4.26,D
51.81958,-3.2077,328.69,0.36,0.57,2026-08-14,1204,N,VIIRS,n,2.0NRT,294.71,5.59,D
51.82452,-3.21112,344.34,0.36,0.57,2026-08-14,1204,N,VIIRS,n,2.0NRT,290.28,5.59,D
53.56765,-0.59753,334.03,0.5,0.49,2026-08-14,1204,N,VIIRS,n,2.0NRT,297.51,4.34,D
53.56989,-0.60783,331.16,0.5,0.49,2026-08-14,1204,N,VIIRS,n,2.0NRT,297.4,4.95,D
50.1238,1.81675,332.49,0.37,0.58,2026-08-14,1342,N,VIIRS,n,2.0NRT,299.61,1.98,D
51.63451,-3.62854,329.27,0.44,0.46,2026-08-14,1344,N,VIIRS,n,2.0NRT,284.93,2.54,D
51.75974,-3.05017,336.27,0.47,0.48,2026-08-14,1344,N,VIIRS,n,2.0NRT,274.72,6.87,D
59.54528,1.53263,303.33,0.56,0.43,2026-08-15,154,N,VIIRS,n,2.0NRT,284.03,1.57,N
51.49733,-3.40627,296.36,0.46,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,285.28,0.5,N
51.63351,-3.15618,301.37,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,285.62,0.77,N
51.67334,-3.52066,300.83,0.46,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,285.22,0.57,N
51.6848,-5.02966,303.78,0.54,0.5,2026-08-15,156,N,VIIRS,n,2.0NRT,290.69,1.49,N
51.75323,-3.0515,296.37,0.44,0.46,2026-08-15,156,N,VIIRS,n,2.0NRT,285.75,0.71,N
51.75751,-3.05038,298.19,0.44,0.46,2026-08-15,156,N,VIIRS,n,2.0NRT,284.8,1.56,N
51.7618,-3.04945,323.14,0.44,0.46,2026-08-15,156,N,VIIRS,n,2.0NRT,290.11,1.56,N
51.7623,-3.05606,304.94,0.44,0.46,2026-08-15,156,N,VIIRS,n,2.0NRT,286.06,2.81,N
51.76942,-3.2678,303.05,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,285.01,1.35,N
51.77385,-3.32805,306.43,0.46,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,286.5,1.44,N
51.77434,-3.33461,327.73,0.46,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,288.98,2.88,N
51.77483,-3.3414,303.84,0.46,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,285.93,2.88,N
51.77818,-3.32687,325.66,0.46,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,289.22,2.24,N
51.77866,-3.33342,332.98,0.46,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,289.38,3.22,N
51.78203,-3.31931,296.63,0.46,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,284.78,2.24,N
51.7825,-3.32567,312.36,0.46,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,286.63,2.24,N
51.78298,-3.33217,302.77,0.46,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,285.4,3.22,N
51.81257,-3.19872,305.95,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,287.13,2.34,N
51.81304,-3.19188,297.05,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,285.61,1.44,N
51.81351,-3.1985,310.28,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,287.35,2.4,N
51.81687,-3.19763,322.05,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,288.92,2.34,N
51.81738,-3.20417,299.44,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,285.44,2.22,N
51.81783,-3.19739,324.22,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,289.35,2.4,N
51.81829,-3.20393,305.38,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,286.18,2.4,N
51.81876,-3.21049,303.78,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,285.28,1.65,N
51.82015,-3.18317,299.15,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,285.06,0.73,N
51.82116,-3.18287,297.69,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,285.01,1.34,N
51.82118,-3.19655,310.1,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,286.92,1.3,N
51.82168,-3.20304,322.22,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,289.01,4.85,N
51.82213,-3.1963,303.56,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,285.86,1.92,N
51.82218,-3.20957,349.23,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,293.56,4.85,N
51.8226,-3.20279,321.92,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,289.07,1.92,N
51.82269,-3.21623,298,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,284.23,4.3,N
51.82307,-3.20935,349.57,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,295.36,5.75,N
51.82355,-3.21602,299.51,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,284.61,5.75,N
51.82497,-3.18879,302.55,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,285.23,1.3,N
51.82549,-3.19542,300.04,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,284.94,1.3,N
51.82595,-3.1885,308.63,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,286.06,1.34,N
51.82598,-3.20192,317.78,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,288.33,4.85,N
51.82644,-3.19514,299.26,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,285.01,1.92,N
51.82649,-3.2085,338.34,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,293.49,4.85,N
51.82691,-3.20168,317.42,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,288.12,1.92,N
51.82738,-3.20826,334.01,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,291.95,5.75,N
51.83028,-3.18759,306.54,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,286.15,1.6,N
51.83123,-3.20069,315.13,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,288.03,2.93,N
51.83171,-3.20732,316.13,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,288.62,2.45,N
51.8322,-3.21405,307.55,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,285.86,2.45,N
51.83556,-3.1999,325.46,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,288.85,2.93,N
51.83604,-3.20651,316.04,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,288.59,2.45,N
51.83653,-3.21325,314.31,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,287.7,2.45,N
51.83945,-3.19305,304.78,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,286.03,1.21,N
51.83993,-3.19962,300.84,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,286.33,1.21,N
51.8409,-3.21296,308.96,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,286.79,2.17,N
51.84137,-3.21948,295.62,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,284.44,1.09,N
52.41193,-3.0003,315.45,0.45,0.47,2026-08-15,156,N,VIIRS,n,2.0NRT,283.62,2.09,N
53.308,-1.24661,303.14,0.39,0.44,2026-08-15,156,N,VIIRS,n,2.0NRT,285.86,0.88,N
53.33775,-1.75377,314.75,0.41,0.45,2026-08-15,156,N,VIIRS,n,2.0NRT,286.11,1.85,N
50.64968,-2.19665,340.18,0.44,0.62,2026-08-15,336,N,VIIRS,n,2.0NRT,285.34,5.1,N
51.68264,-5.02907,300.72,0.63,0.54,2026-08-15,336,N,VIIRS,n,2.0NRT,288.18,1.37,N
51.68338,-5.03176,298.8,0.63,0.54,2026-08-15,336,N,VIIRS,n,2.0NRT,287.88,1.19,N
51.73535,-3.17589,296.18,0.37,0.58,2026-08-15,336,N,VIIRS,n,2.0NRT,283.86,0.75,N
51.74062,-3.17325,302.43,0.37,0.58,2026-08-15,336,N,VIIRS,n,2.0NRT,283.93,0.75,N
51.75783,-3.0533,311.88,0.37,0.58,2026-08-15,336,N,VIIRS,n,2.0NRT,285.93,1.5,N
51.76278,-3.04958,310.68,0.37,0.58,2026-08-15,336,N,VIIRS,n,2.0NRT,287.12,1.5,N
51.81425,-3.19478,305.37,0.37,0.58,2026-08-15,336,N,VIIRS,n,2.0NRT,285.56,1.47,N
51.81582,-3.19984,307.04,0.37,0.58,2026-08-15,336,N,VIIRS,n,2.0NRT,284.86,1.01,N
51.81741,-3.20495,295.71,0.37,0.58,2026-08-15,336,N,VIIRS,n,2.0NRT,283.78,1.01,N
51.81901,-3.21007,308.18,0.37,0.58,2026-08-15,336,N,VIIRS,n,2.0NRT,283.7,2.25,N
51.82077,-3.19625,299.34,0.37,0.58,2026-08-15,336,N,VIIRS,n,2.0NRT,284.71,1.01,N
51.82237,-3.20141,302.3,0.37,0.58,2026-08-15,336,N,VIIRS,n,2.0NRT,285.07,1.01,N
51.82396,-3.20655,327.18,0.37,0.58,2026-08-15,336,N,VIIRS,n,2.0NRT,289.85,2.25,N
51.8242,-3.18781,295.89,0.37,0.58,2026-08-15,336,N,VIIRS,n,2.0NRT,283.85,0.61,N
51.82552,-3.21155,315.86,0.37,0.58,2026-08-15,336,N,VIIRS,n,2.0NRT,286.01,2.25,N
51.82891,-3.20298,312.4,0.37,0.58,2026-08-15,336,N,VIIRS,n,2.0NRT,287.1,1.32,N
51.82912,-3.18414,302.42,0.37,0.58,2026-08-15,336,N,VIIRS,n,2.0NRT,284.96,0.61,N
51.83044,-3.20789,304.03,0.37,0.58,2026-08-15,336,N,VIIRS,n,2.0NRT,285.03,1.32,N
51.83192,-3.21267,302.52,0.37,0.58,2026-08-15,336,N,VIIRS,n,2.0NRT,284.39,1.2,N
51.83372,-3.19896,310.15,0.37,0.58,2026-08-15,336,N,VIIRS,n,2.0NRT,285.67,1.32,N
51.83524,-3.20386,311.68,0.37,0.58,2026-08-15,336,N,VIIRS,n,2.0NRT,286.4,1.32,N
51.8366,-3.19554,305.53,0.37,0.58,2026-08-15,336,N,VIIRS,n,2.0NRT,284.38,1.22,N
51.83673,-3.20867,296.2,0.37,0.58,2026-08-15,336,N,VIIRS,n,2.0NRT,284.56,1.2,N
51.83813,-3.2004,300.95,0.37,0.58,2026-08-15,336,N,VIIRS,n,2.0NRT,284.76,1.68,N
51.83816,-3.21326,311.49,0.37,0.58,2026-08-15,336,N,VIIRS,n,2.0NRT,285.79,1.2,N
51.83835,-3.19437,303.3,0.37,0.58,2026-08-15,336,N,VIIRS,n,2.0NRT,284.5,1.09,N
52.08461,-3.76372,298.83,0.34,0.56,2026-08-15,336,N,VIIRS,n,2.0NRT,285,0.85,N
52.08954,-3.76067,303.03,0.34,0.56,2026-08-15,336,N,VIIRS,n,2.0NRT,285.05,0.85,N
53.30553,-1.23829,296.97,0.39,0.59,2026-08-15,336,N,VIIRS,n,2.0NRT,283.98,0.4,N
53.70584,-1.63143,296.24,0.36,0.57,2026-08-15,336,N,VIIRS,n,2.0NRT,284.2,0.4,N
51.82063,-3.20529,332.01,0.54,0.68,2026-08-15,1145,N,VIIRS,l,2.0NRT,302.41,4.86,D
51.82364,-3.20614,339.87,0.54,0.68,2026-08-15,1145,N,VIIRS,n,2.0NRT,302.87,13.93,D
51.82636,-3.20977,331.25,0.54,0.68,2026-08-15,1145,N,VIIRS,n,2.0NRT,299,4.86,D
51.82899,-3.20254,328.71,0.54,0.68,2026-08-15,1145,N,VIIRS,l,2.0NRT,301.71,13.53,D
51.83185,-3.20371,330.49,0.54,0.68,2026-08-15,1145,N,VIIRS,l,2.0NRT,302.84,10.24,D
51.8343,-3.19687,331.03,0.54,0.68,2026-08-15,1145,N,VIIRS,l,2.0NRT,301.71,11.84,D
51.83447,-3.20773,328.33,0.54,0.68,2026-08-15,1145,N,VIIRS,l,2.0NRT,302.55,6.23,D
51.83694,-3.20094,333.77,0.54,0.67,2026-08-15,1145,N,VIIRS,n,2.0NRT,302.33,6.23,D
52.40123,-0.6994,340.21,0.41,0.61,2026-08-15,1145,N,VIIRS,n,2.0NRT,287.7,3.37,D
53.56509,-0.59853,337.13,0.37,0.58,2026-08-15,1145,N,VIIRS,n,2.0NRT,298.63,2.32,D
53.56823,-0.59735,337.83,0.37,0.58,2026-08-15,1145,N,VIIRS,n,2.0NRT,299,6.21,D
51.60852,-3.38763,332.19,0.46,0.39,2026-08-15,1323,N,VIIRS,n,2.0NRT,299.57,3.14,D
51.7114,-4.00228,334.09,0.44,0.38,2026-08-15,1323,N,VIIRS,n,2.0NRT,301.13,4.17,D
51.76083,-3.05296,339.29,0.47,0.4,2026-08-15,1323,N,VIIRS,n,2.0NRT,310.04,5.61,D
51.82092,-3.21073,335.31,0.46,0.39,2026-08-15,1323,N,VIIRS,l,2.0NRT,309.26,9.13,D
51.82452,-3.21186,341.7,0.46,0.39,2026-08-15,1323,N,VIIRS,n,2.0NRT,310.54,14.78,D
51.97137,-4.01279,345.19,0.44,0.39,2026-08-15,1323,N,VIIRS,n,2.0NRT,308.64,8.2,D
51.97492,-4.01372,342.79,0.44,0.39,2026-08-15,1323,N,VIIRS,n,2.0NRT,300.19,8.2,D
52.08995,-3.76072,332.23,0.45,0.39,2026-08-15,1323,N,VIIRS,n,2.0NRT,299.16,5.32,D
52.85221,-6.69046,343.09,0.4,0.37,2026-08-15,1323,N,VIIRS,n,2.0NRT,300.2,4.5,D
53.56939,-0.60151,342.45,0.4,0.44,2026-08-15,1323,N,VIIRS,n,2.0NRT,305.48,6.17,D
