Data supplied by UK-AIR on 12/8/2026
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Chepstow A48,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit
02-01-2026,03:00,13.527,R,ugm-3 (Ref.eq),2.33681,R,ugm-3,6.51607,R,ugm-3,10.09913,R,ugm-3,5.000,R,ugm-3 (BAM)
02-01-2026,04:00,10.628,R,ugm-3 (Ref.eq),5.00318,R,ugm-3,12.99656,R,ugm-3,20.66800,R,ugm-3,6.000,R,ugm-3 (BAM)
02-01-2026,05:00,11.594,R,ugm-3 (Ref.eq),3.50522,R,ugm-3,7.63685,R,ugm-3,13.01144,R,ugm-3,5.000,R,ugm-3 (BAM)
02-01-2026,06:00,15.459,R,ugm-3 (Ref.eq),7.81934,R,ugm-3,16.19415,R,ugm-3,28.18363,R,ugm-3,4.000,R,ugm-3 (BAM)
02-01-2026,07:00,2.899,R,ugm-3 (Ref.eq),21.54063,R,ugm-3,39.54435,R,ugm-3,72.57285,R,ugm-3,2.000,R,ugm-3 (BAM)
02-01-2026,08:00,5.797,R,ugm-3 (Ref.eq),12.73264,R,ugm-3,36.18654,R,ugm-3,55.70964,R,ugm-3,3.000,R,ugm-3 (BAM)
02-01-2026,09:00,4.831,R,ugm-3 (Ref.eq),18.06536,R,ugm-3,33.45864,R,ugm-3,61.15848,R,ugm-3,6.000,R,ugm-3 (BAM)
02-01-2026,10:00,7.730,R,ugm-3 (Ref.eq),24.47662,R,ugm-3,39.03523,R,ugm-3,76.56553,R,ugm-3,11.000,R,ugm-3 (BAM)
02-01-2026,11:00,9.662,R,ugm-3 (Ref.eq),30.31866,R,ugm-3,33.60053,R,ugm-3,80.08848,R,ugm-3,7.000,R,ugm-3 (BAM)
02-01-2026,12:00,9.662,R,ugm-3 (Ref.eq),34.27326,R,ugm-3,39.70281,R,ugm-3,92.25441,R,ugm-3,6.000,R,ugm-3 (BAM)
02-01-2026,13:00,12.561,R,ugm-3 (Ref.eq),21.12120,R,ugm-3,32.06118,R,ugm-3,64.44657,R,ugm-3,5.000,R,ugm-3 (BAM)
02-01-2026,14:00,22.223,R,ugm-3 (Ref.eq),11.23468,R,ugm-3,18.00327,R,ugm-3,35.22954,R,ugm-3,7.000,R,ugm-3 (BAM)
02-01-2026,15:00,40.580,R,ugm-3 (Ref.eq),17.04675,R,ugm-3,25.86081,R,ugm-3,51.99880,R,ugm-3,7.000,R,ugm-3 (BAM)
02-01-2026,16:00,50.242,R,ugm-3 (Ref.eq),20.94144,R,ugm-3,27.82742,R,ugm-3,59.93719,R,ugm-3,5.000,R,ugm-3 (BAM)
02-01-2026,17:00,38.648,R,ugm-3 (Ref.eq),26.03450,R,ugm-3,42.42417,R,ugm-3,82.34317,R,ugm-3,14.000,R,ugm-3 (BAM)
02-01-2026,18:00,30.918,R,ugm-3 (Ref.eq),20.13255,R,ugm-3,31.93305,R,ugm-3,62.80252,R,ugm-3,8.000,R,ugm-3 (BAM)
02-01-2026,19:00,17.392,R,ugm-3 (Ref.eq),20.13255,R,ugm-3,29.72533,R,ugm-3,60.59480,R,ugm-3,5.000,R,ugm-3 (BAM)
02-01-2026,20:00,14.493,R,ugm-3 (Ref.eq),10.09623,R,ugm-3,23.36576,R,ugm-3,38.84644,R,ugm-3,7.000,R,ugm-3 (BAM)
02-01-2026,21:00,17.392,R,ugm-3 (Ref.eq),13.30186,R,ugm-3,20.23550,R,ugm-3,40.63140,R,ugm-3,6.000,R,ugm-3 (BAM)
02-01-2026,22:00,9.662,R,ugm-3 (Ref.eq),12.16341,R,ugm-3,26.16167,R,ugm-3,44.81197,R,ugm-3,7.000,R,ugm-3 (BAM)
02-01-2026,23:00,8.696,R,ugm-3 (Ref.eq),6.20154,R,ugm-3,10.78331,R,ugm-3,20.29221,R,ugm-3,6.000,R,ugm-3 (BAM)
02-01-2026,24:00,8.696,R,ugm-3 (Ref.eq),5.84203,R,ugm-3,13.58924,R,ugm-3,22.54690,R,ugm-3,10.000,R,ugm-3 (BAM)
03-01-2026,01:00,6.763,R,ugm-3 (Ref.eq),2.95639,R,ugm-3,9.87933,R,ugm-3,14.41240,R,ugm-3,9.000,R,ugm-3 (BAM)
03-01-2026,02:00,10.628,R,ugm-3 (Ref.eq),1.35834,R,ugm-3,5.62474,R,ugm-3,7.70750,R,ugm-3,4.000,R,ugm-3 (BAM)
03-01-2026,03:00,9.662,R,ugm-3 (Ref.eq),1.76784,R,ugm-3,7.44069,R,ugm-3,10.15134,R,ugm-3,6.000,R,ugm-3 (BAM)
03-01-2026,04:00,7.730,R,ugm-3 (Ref.eq),2.51693,R,ugm-3,7.37303,R,ugm-3,11.23227,R,ugm-3,6.000,R,ugm-3 (BAM)
03-01-2026,05:00,5.797,R,ugm-3 (Ref.eq),3.14616,R,ugm-3,7.34816,R,ugm-3,12.17221,R,ugm-3,4.000,R,ugm-3 (BAM)
03-01-2026,06:00,6.763,R,ugm-3 (Ref.eq),8.09013,R,ugm-3,16.54543,R,ugm-3,28.95012,R,ugm-3,3.000,R,ugm-3 (BAM)
03-01-2026,07:00,9.662,R,ugm-3 (Ref.eq),8.32984,R,ugm-3,22.00550,R,ugm-3,34.77774,R,ugm-3,2.000,R,ugm-3 (BAM)
03-01-2026,08:00,8.696,R,ugm-3 (Ref.eq),13.90304,R,ugm-3,23.98736,R,ugm-3,45.30506,R,ugm-3,3.000,R,ugm-3 (BAM)
03-01-2026,09:00,8.696,R,ugm-3 (Ref.eq),12.07527,R,ugm-3,20.49231,R,ugm-3,39.00747,R,ugm-3,2.000,R,ugm-3 (BAM)
03-01-2026,10:00,6.763,R,ugm-3 (Ref.eq),18.96686,R,ugm-3,32.38989,R,ugm-3,61.47201,R,ugm-3,5.000,R,ugm-3 (BAM)
03-01-2026,11:00,11.594,R,ugm-3 (Ref.eq),25.88842,R,ugm-3,27.32263,R,ugm-3,67.01765,R,ugm-3,6.000,R,ugm-3 (BAM)
03-01-2026,12:00,12.561,R,ugm-3 (Ref.eq),20.04555,R,ugm-3,26.27122,R,ugm-3,57.00730,R,ugm-3,5.000,R,ugm-3 (BAM)
03-01-2026,13:00,22.223,R,ugm-3 (Ref.eq),9.82801,R,ugm-3,15.25929,R,ugm-3,30.32870,R,ugm-3,5.000,R,ugm-3 (BAM)
03-01-2026,14:00,34.783,R,ugm-3 (Ref.eq),7.46090,R,ugm-3,10.69568,R,ugm-3,22.13556,R,ugm-3,5.000,R,ugm-3 (BAM)
03-01-2026,15:00,40.580,R,ugm-3 (Ref.eq),10.12765,R,ugm-3,14.59620,R,ugm-3,30.12505,R,ugm-3,5.000,R,ugm-3 (BAM)
03-01-2026,16:00,33.817,R,ugm-3 (Ref.eq),14.56224,R,ugm-3,23.35259,R,ugm-3,45.68104,R,ugm-3,6.000,R,ugm-3 (BAM)
03-01-2026,17:00,24.155,R,ugm-3 (Ref.eq),19.23654,R,ugm-3,35.50117,R,ugm-3,64.99678,R,ugm-3,6.000,R,ugm-3 (BAM)
03-01-2026,18:00,23.189,R,ugm-3 (Ref.eq),10.78684,R,ugm-3,27.21457,R,ugm-3,43.75416,R,ugm-3,12.000,R,ugm-3 (BAM)
03-01-2026,19:00,26.087,R,ugm-3 (Ref.eq),15.91059,R,ugm-3,31.85945,R,ugm-3,56.25535,R,ugm-3,11.000,R,ugm-3 (BAM)
03-01-2026,20:00,17.392,R,ugm-3 (Ref.eq),12.88428,R,ugm-3,28.32226,R,ugm-3,48.07788,R,ugm-3,8.000,R,ugm-3 (BAM)
03-01-2026,21:00,15.459,R,ugm-3 (Ref.eq),10.87673,R,ugm-3,21.90707,R,ugm-3,38.58450,R,ugm-3,9.000,R,ugm-3 (BAM)
03-01-2026,22:00,12.561,R,ugm-3 (Ref.eq),6.68185,R,ugm-3,14.85101,R,ugm-3,25.09637,R,ugm-3,7.000,R,ugm-3 (BAM)
03-01-2026,23:00,7.730,R,ugm-3 (Ref.eq),7.61072,R,ugm-3,14.88368,R,ugm-3,26.55328,R,ugm-3,7.000,R,ugm-3 (BAM)
03-01-2026,24:00,7.730,R,ugm-3 (Ref.eq),5.84287,R,ugm-3,9.83983,R,ugm-3,18.79878,R,ugm-3,7.000,R,ugm-3 (BAM)
04-01-2026,01:00,8.696,R,ugm-3 (Ref.eq),3.59613,R,ugm-3,10.47321,R,ugm-3,15.98720,R,ugm-3,7.000,R,ugm-3 (BAM)
04-01-2026,02:00,10.628,R,ugm-3 (Ref.eq),2.27755,R,ugm-3,7.16594,R,ugm-3,10.65814,R,ugm-3,5.000,R,ugm-3 (BAM)
04-01-2026,03:00,6.763,R,ugm-3 (Ref.eq),2.42739,R,ugm-3,7.18697,R,ugm-3,10.90892,R,ugm-3,7.000,R,ugm-3 (BAM)
04-01-2026,04:00,3.865,R,ugm-3 (Ref.eq),1.34855,R,ugm-3,4.89139,R,ugm-3,6.95914,R,ugm-3,9.000,R,ugm-3 (BAM)
04-01-2026,05:00,5.797,R,ugm-3 (Ref.eq),3.05671,R,ugm-3,12.94605,R,ugm-3,17.63295,R,ugm-3,8.000,R,ugm-3 (BAM)
04-01-2026,06:00,3.865,R,ugm-3 (Ref.eq),6.39312,R,ugm-3,17.59503,R,ugm-3,27.39768,R,ugm-3,9.000,R,ugm-3 (BAM)
04-01-2026,07:00,8.696,R,ugm-3 (Ref.eq),10.21901,R,ugm-3,23.07654,R,ugm-3,38.74546,R,ugm-3,7.000,R,ugm-3 (BAM)
04-01-2026,08:00,6.763,R,ugm-3 (Ref.eq),9.23007,R,ugm-3,23.65246,R,ugm-3,37.80503,R,ugm-3,5.000,R,ugm-3 (BAM)
04-01-2026,09:00,8.696,R,ugm-3 (Ref.eq),32.96453,R,ugm-3,44.15576,R,ugm-3,94.70067,R,ugm-3,7.000,R,ugm-3 (BAM)
04-01-2026,10:00,5.797,R,ugm-3 (Ref.eq),18.25036,R,ugm-3,28.06575,R,ugm-3,56.04926,R,ugm-3,9.000,R,ugm-3 (BAM)
04-01-2026,11:00,8.696,R,ugm-3 (Ref.eq),34.10331,R,ugm-3,47.15880,R,ugm-3,99.44981,R,ugm-3,9.000,R,ugm-3 (BAM)
04-01-2026,12:00,17.392,R,ugm-3 (Ref.eq),35.51179,R,ugm-3,45.70447,R,ugm-3,100.15513,R,ugm-3,13.000,R,ugm-3 (BAM)
04-01-2026,13:00,13.527,R,ugm-3 (Ref.eq),38.95809,R,ugm-3,48.31979,R,ugm-3,108.05469,R,ugm-3,10.000,R,ugm-3 (BAM)
04-01-2026,14:00,13.527,R,ugm-3 (Ref.eq),35.60170,R,ugm-3,55.34703,R,ugm-3,109.93553,R,ugm-3,8.000,R,ugm-3 (BAM)
04-01-2026,15:00,11.594,R,ugm-3 (Ref.eq),26.31169,R,ugm-3,43.40070,R,ugm-3,83.74473,R,ugm-3,6.000,R,ugm-3 (BAM)
04-01-2026,16:00,13.527,R,ugm-3 (Ref.eq),29.16862,R,ugm-3,51.19863,R,ugm-3,95.92322,R,ugm-3,10.000,R,ugm-3 (BAM)
04-01-2026,17:00,24.155,R,ugm-3 (Ref.eq),47.31909,R,ugm-3,71.04778,R,ugm-3,143.60270,R,ugm-3,27.000,R,ugm-3 (BAM)
04-01-2026,18:00,18.358,R,ugm-3 (Ref.eq),20.31814,R,ugm-3,51.83835,R,ugm-3,82.99239,R,ugm-3,10.000,R,ugm-3 (BAM)
04-01-2026,19:00,16.425,R,ugm-3 (Ref.eq),17.17153,R,ugm-3,43.02695,R,ugm-3,69.35625,R,ugm-3,13.000,R,ugm-3 (BAM)
04-01-2026,20:00,13.527,R,ugm-3 (Ref.eq),23.10514,R,ugm-3,39.99459,R,ugm-3,75.42198,R,ugm-3,13.000,R,ugm-3 (BAM)
04-01-2026,21:00,13.527,R,ugm-3 (Ref.eq),31.22640,R,ugm-3,52.13425,R,ugm-3,100.01406,R,ugm-3,16.000,R,ugm-3 (BAM)
04-01-2026,22:00,14.493,R,ugm-3 (Ref.eq),17.23146,R,ugm-3,43.59334,R,ugm-3,70.01455,R,ugm-3,16.000,R,ugm-3 (BAM)
04-01-2026,23:00,13.527,R,ugm-3 (Ref.eq),11.74736,R,ugm-3,38.09958,R,ugm-3,56.11195,R,ugm-3,11.000,R,ugm-3 (BAM)
04-01-2026,24:00,10.628,R,ugm-3 (Ref.eq),3.47626,R,ugm-3,19.59104,R,ugm-3,24.92123,R,ugm-3,11.000,R,ugm-3 (BAM)
05-01-2026,01:00,9.662,R,ugm-3 (Ref.eq),7.63289,R,ugm-3,24.86638,R,ugm-3,36.56997,R,ugm-3,9.000,R,ugm-3 (BAM)
05-01-2026,02:00,10.628,R,ugm-3 (Ref.eq),4.91542,R,ugm-3,19.18493,R,ugm-3,26.72180,R,ugm-3,7.000,R,ugm-3 (BAM)
05-01-2026,03:00,7.730,R,ugm-3 (Ref.eq),1.04902,R,ugm-3,7.98879,R,ugm-3,9.59727,R,ugm-3,10.000,R,ugm-3 (BAM)
05-01-2026,04:00,5.797,R,ugm-3 (Ref.eq),5.57480,R,ugm-3,17.46821,R,ugm-3,26.01612,R,ugm-3,7.000,R,ugm-3 (BAM)
05-01-2026,05:00,8.696,R,ugm-3 (Ref.eq),12.52832,R,ugm-3,32.21082,R,ugm-3,51.42065,R,ugm-3,7.000,R,ugm-3 (BAM)
05-01-2026,06:00,8.696,R,ugm-3 (Ref.eq),31.35078,R,ugm-3,53.17122,R,ugm-3,101.24175,R,ugm-3,10.000,R,ugm-3 (BAM)
05-01-2026,07:00,10.628,R,ugm-3 (Ref.eq),63.75058,R,ugm-3,77.35354,R,ugm-3,175.10306,R,ugm-3,9.000,R,ugm-3 (BAM)
05-01-2026,08:00,8.696,R,ugm-3 (Ref.eq),27.33452,R,ugm-3,68.87962,R,ugm-3,110.79197,R,ugm-3,7.000,R,ugm-3 (BAM)
05-01-2026,09:00,12.561,R,ugm-3 (Ref.eq),52.18136,R,ugm-3,58.53846,R,ugm-3,138.54877,R,ugm-3,5.000,R,ugm-3 (BAM)
05-01-2026,10:00,15.459,R,ugm-3 (Ref.eq),66.50801,R,ugm-3,74.53690,R,ugm-3,176.51442,R,ugm-3,6.000,R,ugm-3 (BAM)
05-01-2026,11:00,17.392,R,ugm-3 (Ref.eq),35.45695,R,ugm-3,46.26359,R,ugm-3,100.63016,R,ugm-3,13.000,R,ugm-3 (BAM)
05-01-2026,12:00,13.527,R,ugm-3 (Ref.eq),43.24969,R,ugm-3,44.85307,R,ugm-3,111.16833,R,ugm-3,9.000,R,ugm-3 (BAM)
05-01-2026,13:00,8.696,R,ugm-3 (Ref.eq),25.05665,R,ugm-3,31.63098,R,ugm-3,70.05063,R,ugm-3,11.000,R,ugm-3 (BAM)
05-01-2026,14:00,9.662,R,ugm-3 (Ref.eq),19.21209,R,ugm-3,25.30274,R,ugm-3,54.76087,R,ugm-3,8.000,R,ugm-3 (BAM)
05-01-2026,15:00,10.628,R,ugm-3 (Ref.eq),12.52832,R,ugm-3,22.89583,R,ugm-3,42.10565,R,ugm-3,6.000,R,ugm-3 (BAM)
05-01-2026,16:00,10.628,R,ugm-3 (Ref.eq),17.26391,R,ugm-3,30.87741,R,ugm-3,57.34837,R,ugm-3,6.000,R,ugm-3 (BAM)
05-01-2026,17:00,10.628,R,ugm-3 (Ref.eq),61.65254,R,ugm-3,69.46777,R,ugm-3,164.00034,R,ugm-3,7.000,R,ugm-3 (BAM)
05-01-2026,18:00,16.425,R,ugm-3 (Ref.eq),41.03176,R,ugm-3,66.97793,R,ugm-3,129.89241,R,ugm-3,7.000,R,ugm-3 (BAM)
05-01-2026,19:00,13.527,R,ugm-3 (Ref.eq),25.86589,R,ugm-3,52.21923,R,ugm-3,91.87971,R,ugm-3,14.000,R,ugm-3 (BAM)
05-01-2026,20:00,7.730,R,ugm-3 (Ref.eq),19.78156,R,ugm-3,33.32115,R,ugm-3,63.65246,R,ugm-3,10.000,R,ugm-3 (BAM)
05-01-2026,21:00,6.763,R,ugm-3 (Ref.eq),15.88519,R,ugm-3,32.94437,R,ugm-3,57.30132,R,ugm-3,9.000,R,ugm-3 (BAM)
05-01-2026,22:00,13.527,R,ugm-3 (Ref.eq),14.80620,R,ugm-3,33.84608,R,ugm-3,56.54860,R,ugm-3,10.000,R,ugm-3 (BAM)
05-01-2026,23:00,8.696,R,ugm-3 (Ref.eq),5.00534,R,ugm-3,20.97592,R,ugm-3,28.65066,R,ugm-3,9.000,R,ugm-3 (BAM)
05-01-2026,24:00,7.730,R,ugm-3 (Ref.eq),6.80366,R,ugm-3,23.58171,R,ugm-3,34.01384,R,ugm-3,7.000,R,ugm-3 (BAM)
06-01-2026,01:00,6.763,R,ugm-3 (Ref.eq),5.39575,R,ugm-3,16.14010,R,ugm-3,24.41346,R,ugm-3,8.000,R,ugm-3 (BAM)
06-01-2026,02:00,7.730,R,ugm-3 (Ref.eq),8.47332,R,ugm-3,21.96482,R,ugm-3,34.95707,R,ugm-3,6.000,R,ugm-3 (BAM)
06-01-2026,03:00,5.797,R,ugm-3 (Ref.eq),1.91849,R,ugm-3,7.79024,R,ugm-3,10.73188,R,ugm-3,4.000,R,ugm-3 (BAM)
06-01-2026,04:00,5.797,R,ugm-3 (Ref.eq),3.56719,R,ugm-3,11.42839,R,ugm-3,16.89801,R,ugm-3,6.000,R,ugm-3 (BAM)
06-01-2026,05:00,8.696,R,ugm-3 (Ref.eq),18.50541,R,ugm-3,29.67801,R,ugm-3,58.05258,R,ugm-3,6.000,R,ugm-3 (BAM)
06-01-2026,06:00,10.628,R,ugm-3 (Ref.eq),40.10838,R,ugm-3,51.04489,R,ugm-3,112.54355,R,ugm-3,7.000,R,ugm-3 (BAM)
06-01-2026,07:00,13.527,R,ugm-3 (Ref.eq),63.99955,R,ugm-3,67.88341,R,ugm-3,166.01468,R,ugm-3,6.000,R,ugm-3 (BAM)
06-01-2026,08:00,11.594,R,ugm-3 (Ref.eq),21.97268,R,ugm-3,46.04503,R,ugm-3,79.73600,R,ugm-3,7.000,R,ugm-3 (BAM)
06-01-2026,09:00,13.527,R,ugm-3 (Ref.eq),53.35794,R,ugm-3,66.48644,R,ugm-3,148.30080,R,ugm-3,10.000,R,ugm-3 (BAM)
06-01-2026,10:00,16.425,R,ugm-3 (Ref.eq),58.03425,R,ugm-3,70.11083,R,ugm-3,159.09544,R,ugm-3,9.000,R,ugm-3 (BAM)
06-01-2026,11:00,17.392,R,ugm-3 (Ref.eq),35.37212,R,ugm-3,60.37813,R,ugm-3,114.61461,R,ugm-3,13.000,R,ugm-3 (BAM)
06-01-2026,12:00,20.290,R,ugm-3 (Ref.eq),33.33372,R,ugm-3,53.76020,R,ugm-3,104.87120,R,ugm-3,14.000,R,ugm-3 (BAM)
06-01-2026,13:00,14.493,R,ugm-3 (Ref.eq),31.50516,R,ugm-3,45.45551,R,ugm-3,93.76276,R,ugm-3,9.000,R,ugm-3 (BAM)
06-01-2026,14:00,16.425,R,ugm-3 (Ref.eq),29.91642,R,ugm-3,47.75035,R,ugm-3,93.62155,R,ugm-3,7.000,R,ugm-3 (BAM)
06-01-2026,15:00,16.425,R,ugm-3 (Ref.eq),20.89353,R,ugm-3,39.55665,R,ugm-3,71.59295,R,ugm-3,7.000,R,ugm-3 (BAM)
06-01-2026,16:00,15.459,R,ugm-3 (Ref.eq),19.15490,R,ugm-3,31.49063,R,ugm-3,60.86107,R,ugm-3,7.000,R,ugm-3 (BAM)
06-01-2026,17:00,10.628,R,ugm-3 (Ref.eq),13.03972,R,ugm-3,31.50024,R,ugm-3,51.49420,R,ugm-3,5.000,R,ugm-3 (BAM)
06-01-2026,18:00,14.493,R,ugm-3 (Ref.eq),16.36710,R,ugm-3,31.05823,R,ugm-3,56.15410,R,ugm-3,4.000,R,ugm-3 (BAM)
06-01-2026,19:00,16.425,R,ugm-3 (Ref.eq),8.35342,R,ugm-3,23.71766,R,ugm-3,36.52605,R,ugm-3,6.000,R,ugm-3 (BAM)
06-01-2026,20:00,11.594,R,ugm-3 (Ref.eq),5.63556,R,ugm-3,18.14157,R,ugm-3,26.78264,R,ugm-3,4.000,R,ugm-3 (BAM)
06-01-2026,21:00,9.662,R,ugm-3 (Ref.eq),5.24586,R,ugm-3,12.29055,R,ugm-3,20.33409,R,ugm-3,4.000,R,ugm-3 (BAM)
06-01-2026,22:00,7.730,R,ugm-3 (Ref.eq),4.13674,R,ugm-3,11.35528,R,ugm-3,17.69819,R,ugm-3,5.000,R,ugm-3 (BAM)
06-01-2026,23:00,5.797,R,ugm-3 (Ref.eq),3.03761,R,ugm-3,10.96953,R,ugm-3,15.62713,R,ugm-3,6.000,R,ugm-3 (BAM)
06-01-2026,24:00,5.797,R,ugm-3 (Ref.eq),2.00842,R,ugm-3,8.54668,R,ugm-3,11.62621,R,ugm-3,4.000,R,ugm-3 (BAM)
07-01-2026,01:00,7.730,R,ugm-3 (Ref.eq),1.31915,R,ugm-3,8.40078,R,ugm-3,10.42345,R,ugm-3,5.000,R,ugm-3 (BAM)
07-01-2026,02:00,8.696,R,ugm-3 (Ref.eq),5.67634,R,ugm-3,13.39913,R,ugm-3,22.10273,R,ugm-3,7.000,R,ugm-3 (BAM)
07-01-2026,03:00,6.763,R,ugm-3 (Ref.eq),2.12863,R,ugm-3,8.32125,R,ugm-3,11.58510,R,ugm-3,5.000,R,ugm-3 (BAM)
07-01-2026,04:00,14.493,R,ugm-3 (Ref.eq),1.49903,R,ugm-3,5.42491,R,ugm-3,7.72340,R,ugm-3,6.000,R,ugm-3 (BAM)
07-01-2026,05:00,9.662,R,ugm-3 (Ref.eq),11.15281,R,ugm-3,22.26975,R,ugm-3,39.37049,R,ugm-3,7.000,R,ugm-3 (BAM)
07-01-2026,06:00,10.628,R,ugm-3 (Ref.eq),39.42459,R,ugm-3,47.67738,R,ugm-3,108.12758,R,ugm-3,6.000,R,ugm-3 (BAM)
07-01-2026,07:00,15.459,R,ugm-3 (Ref.eq),63.40913,R,ugm-3,71.98238,R,ugm-3,169.20836,R,ugm-3,8.000,R,ugm-3 (BAM)
07-01-2026,08:00,9.662,R,ugm-3 (Ref.eq),38.43523,R,ugm-3,50.56011,R,ugm-3,109.49330,R,ugm-3,11.000,R,ugm-3 (BAM)
07-01-2026,09:00,20.290,R,ugm-3 (Ref.eq),61.79017,R,ugm-3,69.04895,R,ugm-3,163.79256,R,ugm-3,11.000,R,ugm-3 (BAM)
07-01-2026,10:00,18.358,R,ugm-3 (Ref.eq),44.85109,R,ugm-3,57.67639,R,ugm-3,126.44710,R,ugm-3,7.000,R,ugm-3 (BAM)
