Data supplied by UK-AIR on 17/3/2026
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Port Talbot Margam,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Carbon monoxide",status,unit,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit
 
01-01-2025,01:00,0.073607,R,mgm-3,35.749,R,ugm-3 (Ref.eq),2.35642,R,ugm-3,1.51041,R,ugm-3,5.12355,R,ugm-3,84.01897,R,ugm-3,8.000,R,ugm-3 (BAM),0.44177,R,ugm-3
01-01-2025,02:00,0.066246,R,mgm-3,34.783,R,ugm-3 (Ref.eq),0.00000,R,ugm-3,2.56177,R,ugm-3,2.56177,R,ugm-3,86.87947,R,ugm-3,15.000,R,ugm-3 (BAM),0.53013,R,ugm-3
01-01-2025,03:00,0.074527,R,mgm-3,27.054,R,ugm-3 (Ref.eq),0.13861,R,ugm-3,2.98968,R,ugm-3,3.20222,R,ugm-3,85.71532,R,ugm-3,11.000,R,ugm-3 (BAM),0.39759,R,ugm-3
01-01-2025,04:00,0.077288,R,mgm-3,35.749,R,ugm-3 (Ref.eq),0.13861,R,ugm-3,2.02901,R,ugm-3,2.24155,R,ugm-3,87.71102,R,ugm-3,9.000,R,ugm-3 (BAM),0.53013,R,ugm-3
01-01-2025,05:00,0.074527,R,mgm-3,45.411,R,ugm-3 (Ref.eq),0.10396,R,ugm-3,1.28160,R,ugm-3,1.44100,R,ugm-3,89.45725,R,ugm-3,12.000,R,ugm-3 (BAM),0.39759,R,ugm-3
01-01-2025,06:00,0.077288,R,mgm-3,45.411,R,ugm-3 (Ref.eq),0.79703,R,ugm-3,2.99416,R,ugm-3,4.21625,R,ugm-3,90.85424,R,ugm-3,10.000,R,ugm-3 (BAM),0.33133,R,ugm-3
01-01-2025,07:00,0.077288,R,mgm-3,46.378,R,ugm-3 (Ref.eq),1.94058,R,ugm-3,5.51035,R,ugm-3,8.48587,R,ugm-3,90.10586,R,ugm-3,9.000,R,ugm-3 (BAM),0.46386,R,ugm-3
01-01-2025,08:00,0.071767,R,mgm-3,28.020,R,ugm-3 (Ref.eq),1.76732,R,ugm-3,2.89403,R,ugm-3,5.60388,R,ugm-3,86.76306,R,ugm-3,10.000,R,ugm-3 (BAM),0.26506,R,ugm-3
01-01-2025,09:00,0.055205,R,mgm-3,3.865,R,ugm-3 (Ref.eq),1.73266,R,ugm-3,3.21402,R,ugm-3,5.87073,R,ugm-3,78.38112,R,ugm-3,5.000,R,ugm-3 (BAM),0.33133,R,ugm-3
01-01-2025,10:00,0.033123,R,mgm-3,4.831,R,ugm-3 (Ref.eq),1.66336,R,ugm-3,4.33432,R,ugm-3,6.88477,R,ugm-3,79.47875,R,ugm-3,-1.000,R,ugm-3 (BAM),0.19880,R,ugm-3
01-01-2025,11:00,0.030364,R,mgm-3,5.797,R,ugm-3 (Ref.eq),2.73761,R,ugm-3,4.18152,R,ugm-3,8.37913,R,ugm-3,79.47875,R,ugm-3,3.000,R,ugm-3 (BAM),0.33133,R,ugm-3
01-01-2025,12:00,0.022083,R,mgm-3,8.696,R,ugm-3 (Ref.eq),2.56434,R,ugm-3,1.88542,R,ugm-3,5.81736,R,ugm-3,81.02542,R,ugm-3,5.000,R,ugm-3 (BAM),0.33133,R,ugm-3
01-01-2025,13:00,0.024843,R,mgm-3,12.561,R,ugm-3 (Ref.eq),2.52969,R,ugm-3,2.41889,R,ugm-3,6.29769,R,ugm-3,82.92134,R,ugm-3,2.000,R,ugm-3 (BAM),0.26506,R,ugm-3
01-01-2025,14:00,0.022083,R,mgm-3,15.459,R,ugm-3 (Ref.eq),2.46038,R,ugm-3,1.93809,R,ugm-3,5.71062,R,ugm-3,83.76951,R,ugm-3,2.000,R,ugm-3 (BAM),0.53013,R,ugm-3
01-01-2025,15:00,0.052445,R,mgm-3,28.020,R,ugm-3 (Ref.eq),1.52474,R,ugm-3,12.17880,R,ugm-3,14.51671,R,ugm-3,69.25079,R,ugm-3,5.000,R,ugm-3 (BAM),0.39759,R,ugm-3
01-01-2025,16:00,0.069007,R,mgm-3,32.851,R,ugm-3 (Ref.eq),1.59405,R,ugm-3,18.21012,R,ugm-3,20.65429,R,ugm-3,60.41982,R,ugm-3,7.000,R,ugm-3 (BAM),0.39759,R,ugm-3
01-01-2025,17:00,0.077288,R,mgm-3,27.054,R,ugm-3 (Ref.eq),1.45544,R,ugm-3,21.25128,R,ugm-3,23.48292,R,ugm-3,56.27874,R,ugm-3,7.000,R,ugm-3 (BAM),0.53013,R,ugm-3
01-01-2025,18:00,0.099369,R,mgm-3,23.189,R,ugm-3 (Ref.eq),2.18316,R,ugm-3,29.36851,R,ugm-3,32.71597,R,ugm-3,46.25035,R,ugm-3,11.000,R,ugm-3 (BAM),0.53013,R,ugm-3
01-01-2025,19:00,0.080048,R,mgm-3,11.594,R,ugm-3 (Ref.eq),3.29206,R,ugm-3,23.02500,R,ugm-3,28.07276,R,ugm-3,49.94239,R,ugm-3,8.000,R,ugm-3 (BAM),0.92772,R,ugm-3
01-01-2025,20:00,0.085569,R,mgm-3,14.493,R,ugm-3 (Ref.eq),6.48016,R,ugm-3,29.82474,R,ugm-3,39.76085,R,ugm-3,36.47142,R,ugm-3,8.000,R,ugm-3 (BAM),1.12652,R,ugm-3
01-01-2025,21:00,0.049685,R,mgm-3,10.628,R,ugm-3 (Ref.eq),2.28712,R,ugm-3,14.31881,R,ugm-3,17.82567,R,ugm-3,35.02454,R,ugm-3,6.000,R,ugm-3 (BAM),0.79519,R,ugm-3
01-01-2025,22:00,0.046924,R,mgm-3,9.662,R,ugm-3 (Ref.eq),6.30690,R,ugm-3,14.98663,R,ugm-3,24.65706,R,ugm-3,25.34539,R,ugm-3,3.000,R,ugm-3 (BAM),0.72892,R,ugm-3
01-01-2025,23:00,0.069007,R,mgm-3,12.561,R,ugm-3 (Ref.eq),2.35642,R,ugm-3,15.70691,R,ugm-3,19.32004,R,ugm-3,22.30195,R,ugm-3,4.000,R,ugm-3 (BAM),0.59639,R,ugm-3
01-01-2025,24:00,0.088328,R,mgm-3,9.662,R,ugm-3 (Ref.eq),4.01978,R,ugm-3,16.62553,R,ugm-3,22.78910,R,ugm-3,14.21936,R,ugm-3,5.000,R,ugm-3 (BAM),0.66266,R,ugm-3
02-01-2025,01:00,0.066195,R,mgm-3,5.797,R,ugm-3 (Ref.eq),12.53087,R,ugm-3,14.89825,R,ugm-3,34.11199,R,ugm-3,20.02352,R,ugm-3,8.000,R,ugm-3 (BAM),0.70623,R,ugm-3
02-01-2025,02:00,0.062518,R,mgm-3,7.730,R,ugm-3 (Ref.eq),1.10975,R,ugm-3,6.55936,R,ugm-3,8.26094,R,ugm-3,31.39901,R,ugm-3,5.000,R,ugm-3 (BAM),0.52967,R,ugm-3
02-01-2025,03:00,0.046888,R,mgm-3,4.831,R,ugm-3 (Ref.eq),0.31212,R,ugm-3,3.79433,R,ugm-3,4.27290,R,ugm-3,30.58410,R,ugm-3,-3.000,R,ugm-3 (BAM),0.52967,R,ugm-3
02-01-2025,04:00,0.044130,R,mgm-3,5.797,R,ugm-3 (Ref.eq),0.10404,R,ugm-3,2.72468,R,ugm-3,2.88421,R,ugm-3,32.92905,R,ugm-3,-3.000,R,ugm-3 (BAM),0.39725,R,ugm-3
02-01-2025,05:00,0.044130,R,mgm-3,5.797,R,ugm-3 (Ref.eq),0.10404,R,ugm-3,1.54964,R,ugm-3,1.70916,R,ugm-3,52.63659,R,ugm-3,2.000,R,ugm-3 (BAM),0.39725,R,ugm-3
02-01-2025,06:00,0.038614,R,mgm-3,2.899,R,ugm-3 (Ref.eq),0.20808,R,ugm-3,2.51175,R,ugm-3,2.83080,R,ugm-3,57.37638,R,ugm-3,5.000,R,ugm-3 (BAM),0.33105,R,ugm-3
02-01-2025,07:00,0.033097,R,mgm-3,0.000,R,ugm-3 (Ref.eq),0.24276,R,ugm-3,3.84727,R,ugm-3,4.21949,R,ugm-3,53.63444,R,ugm-3,7.000,R,ugm-3 (BAM),0.33105,R,ugm-3
02-01-2025,08:00,0.057920,R,mgm-3,5.797,R,ugm-3 (Ref.eq),3.71071,R,ugm-3,25.76955,R,ugm-3,31.45923,R,ugm-3,29.83572,R,ugm-3,4.000,R,ugm-3 (BAM),0.39725,R,ugm-3
