Data supplied by UK-AIR on 11/8/2026
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Wrexham,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit
 
01-01-2026,01:00,7.025,R,ugm-3 (FIDAS),0.81725,R,ugm-3,2.50785,R,ugm-3,3.76095,R,ugm-3,5.330,R,ugm-3 (Ref.eq),0.36605,R,ugm-3
01-01-2026,02:00,5.600,R,ugm-3 (FIDAS),0.86265,R,ugm-3,2.09000,R,ugm-3,3.41271,R,ugm-3,4.127,R,ugm-3 (Ref.eq),0.18303,R,ugm-3
01-01-2026,03:00,3.200,R,ugm-3 (FIDAS),0.68104,R,ugm-3,2.14211,R,ugm-3,3.18636,R,ugm-3,2.429,R,ugm-3 (Ref.eq),0.27454,R,ugm-3
01-01-2026,04:00,2.450,R,ugm-3 (FIDAS),0.74914,R,ugm-3,1.67204,R,ugm-3,2.82071,R,ugm-3,1.792,R,ugm-3 (Ref.eq),0.06864,R,ugm-3
01-01-2026,05:00,3.175,R,ugm-3 (FIDAS),0.57888,R,ugm-3,1.46298,R,ugm-3,2.35059,R,ugm-3,2.052,R,ugm-3 (Ref.eq),0.06864,R,ugm-3
01-01-2026,06:00,4.025,R,ugm-3 (FIDAS),0.51078,R,ugm-3,1.98529,R,ugm-3,2.76847,R,ugm-3,2.547,R,ugm-3 (Ref.eq),0.27454,R,ugm-3
01-01-2026,07:00,4.400,R,ugm-3 (FIDAS),0.61293,R,ugm-3,1.82865,R,ugm-3,2.76847,R,ugm-3,2.901,R,ugm-3 (Ref.eq),0.27454,R,ugm-3
01-01-2026,08:00,4.250,R,ugm-3 (FIDAS),1.15776,R,ugm-3,2.97820,R,ugm-3,4.75342,R,ugm-3,2.642,R,ugm-3 (Ref.eq),0.27454,R,ugm-3
01-01-2026,09:00,5.600,R,ugm-3 (FIDAS),0.85130,R,ugm-3,3.13470,R,ugm-3,4.44000,R,ugm-3,3.137,R,ugm-3 (Ref.eq),0.20590,R,ugm-3
01-01-2026,10:00,8.750,R,ugm-3 (FIDAS),1.02156,R,ugm-3,4.44070,R,ugm-3,6.00706,R,ugm-3,4.575,R,ugm-3 (Ref.eq),0.27454,R,ugm-3
01-01-2026,11:00,10.650,R,ugm-3 (FIDAS),1.19182,R,ugm-3,5.90341,R,ugm-3,7.73083,R,ugm-3,5.142,R,ugm-3 (Ref.eq),0.27454,R,ugm-3
01-01-2026,12:00,7.725,R,ugm-3 (FIDAS),1.36207,R,ugm-3,5.01552,R,ugm-3,7.10401,R,ugm-3,4.269,R,ugm-3 (Ref.eq),0.13727,R,ugm-3
01-01-2026,13:00,8.250,R,ugm-3 (FIDAS),1.53233,R,ugm-3,4.64999,R,ugm-3,6.99954,R,ugm-3,4.222,R,ugm-3 (Ref.eq),0.41181,R,ugm-3
01-01-2026,14:00,7.250,R,ugm-3 (FIDAS),0.95345,R,ugm-3,3.44818,R,ugm-3,4.91012,R,ugm-3,3.774,R,ugm-3 (Ref.eq),0.41181,R,ugm-3
01-01-2026,15:00,6.950,R,ugm-3 (FIDAS),0.71509,R,ugm-3,4.02261,R,ugm-3,5.11906,R,ugm-3,3.609,R,ugm-3 (Ref.eq),0.34317,R,ugm-3
01-01-2026,16:00,6.875,R,ugm-3 (FIDAS),1.12371,R,ugm-3,5.06759,R,ugm-3,6.79059,R,ugm-3,3.679,R,ugm-3 (Ref.eq),0.20590,R,ugm-3
01-01-2026,17:00,9.850,R,ugm-3 (FIDAS),1.02156,R,ugm-3,5.22423,R,ugm-3,6.79059,R,ugm-3,4.764,R,ugm-3 (Ref.eq),0.20590,R,ugm-3
01-01-2026,18:00,6.150,R,ugm-3 (FIDAS),2.38363,R,ugm-3,4.65057,R,ugm-3,8.30542,R,ugm-3,3.514,R,ugm-3 (Ref.eq),0.20590,R,ugm-3
01-01-2026,19:00,8.175,R,ugm-3 (FIDAS),3.30303,R,ugm-3,7.47190,R,ugm-3,12.53648,R,ugm-3,4.387,R,ugm-3 (Ref.eq),0.34317,R,ugm-3
01-01-2026,20:00,10.725,R,ugm-3 (FIDAS),1.80475,R,ugm-3,6.58288,R,ugm-3,9.35013,R,ugm-3,5.283,R,ugm-3 (Ref.eq),0.34317,R,ugm-3
01-01-2026,21:00,9.900,R,ugm-3 (FIDAS),0.51078,R,ugm-3,3.97023,R,ugm-3,4.75342,R,ugm-3,4.929,R,ugm-3 (Ref.eq),0.27454,R,ugm-3
01-01-2026,22:00,8.725,R,ugm-3 (FIDAS),0.78319,R,ugm-3,3.03018,R,ugm-3,4.23106,R,ugm-3,4.528,R,ugm-3 (Ref.eq),0.20590,R,ugm-3
01-01-2026,23:00,7.600,R,ugm-3 (FIDAS),0.37457,R,ugm-3,2.14190,R,ugm-3,2.71624,R,ugm-3,4.033,R,ugm-3 (Ref.eq),0.27454,R,ugm-3
01-01-2026,24:00,5.450,R,ugm-3 (FIDAS),0.47673,R,ugm-3,1.67186,R,ugm-3,2.40283,R,ugm-3,2.995,R,ugm-3 (Ref.eq),0.20590,R,ugm-3
02-01-2026,01:00,1.175,R,ugm-3 (FIDAS),1.13452,R,ugm-3,2.43585,R,ugm-3,4.17543,R,ugm-3,0.755,R,ugm-3 (Ref.eq),0.27453,R,ugm-3
02-01-2026,02:00,0.300,R,ugm-3 (FIDAS),0.68071,R,ugm-3,0.97438,R,ugm-3,2.01812,R,ugm-3,0.189,R,ugm-3 (Ref.eq),0.36604,R,ugm-3
02-01-2026,03:00,0.500,R,ugm-3 (FIDAS),0.81686,R,ugm-3,1.51373,R,ugm-3,2.76622,R,ugm-3,0.212,R,ugm-3 (Ref.eq),0.27453,R,ugm-3
02-01-2026,04:00,2.200,R,ugm-3 (FIDAS),0.47650,R,ugm-3,1.04393,R,ugm-3,1.77456,R,ugm-3,0.991,R,ugm-3 (Ref.eq),0.34316,R,ugm-3
02-01-2026,05:00,4.350,R,ugm-3 (FIDAS),0.68071,R,ugm-3,2.24440,R,ugm-3,3.28815,R,ugm-3,1.863,R,ugm-3 (Ref.eq),0.20590,R,ugm-3
02-01-2026,06:00,7.050,R,ugm-3 (FIDAS),1.66775,R,ugm-3,5.79368,R,ugm-3,8.35085,R,ugm-3,3.585,R,ugm-3 (Ref.eq),0.27453,R,ugm-3
02-01-2026,07:00,8.425,R,ugm-3 (FIDAS),0.91896,R,ugm-3,5.32382,R,ugm-3,6.73288,R,ugm-3,3.797,R,ugm-3 (Ref.eq),0.34316,R,ugm-3
02-01-2026,08:00,8.300,R,ugm-3 (FIDAS),1.22528,R,ugm-3,9.96903,R,ugm-3,11.84777,R,ugm-3,3.892,R,ugm-3 (Ref.eq),0.00000,R,ugm-3
02-01-2026,09:00,7.675,R,ugm-3 (FIDAS),1.36143,R,ugm-3,12.94405,R,ugm-3,15.03154,R,ugm-3,3.373,R,ugm-3 (Ref.eq),0.20590,R,ugm-3
02-01-2026,10:00,7.800,R,ugm-3 (FIDAS),1.59968,R,ugm-3,11.22172,R,ugm-3,13.67452,R,ugm-3,3.609,R,ugm-3 (Ref.eq),0.20590,R,ugm-3
02-01-2026,11:00,6.700,R,ugm-3 (FIDAS),3.50567,R,ugm-3,9.86502,R,ugm-3,15.24031,R,ugm-3,3.420,R,ugm-3 (Ref.eq),0.13727,R,ugm-3
02-01-2026,12:00,8.750,R,ugm-3 (FIDAS),2.62074,R,ugm-3,8.50786,R,ugm-3,12.52628,R,ugm-3,4.245,R,ugm-3 (Ref.eq),0.00000,R,ugm-3
02-01-2026,13:00,9.375,R,ugm-3 (FIDAS),2.96110,R,ugm-3,8.61230,R,ugm-3,13.15259,R,ugm-3,4.269,R,ugm-3 (Ref.eq),0.41180,R,ugm-3
02-01-2026,14:00,9.625,R,ugm-3 (FIDAS),3.67585,R,ugm-3,8.50803,R,ugm-3,14.14426,R,ugm-3,4.410,R,ugm-3 (Ref.eq),0.54906,R,ugm-3
02-01-2026,15:00,10.075,R,ugm-3 (FIDAS),2.99514,R,ugm-3,10.54344,R,ugm-3,15.13592,R,ugm-3,4.741,R,ugm-3 (Ref.eq),0.68633,R,ugm-3
02-01-2026,16:00,9.725,R,ugm-3 (FIDAS),3.33549,R,ugm-3,12.47463,R,ugm-3,17.58898,R,ugm-3,5.024,R,ugm-3 (Ref.eq),0.41180,R,ugm-3
02-01-2026,17:00,9.250,R,ugm-3 (FIDAS),4.22042,R,ugm-3,17.38090,R,ugm-3,23.85212,R,ugm-3,4.953,R,ugm-3 (Ref.eq),0.54906,R,ugm-3
02-01-2026,18:00,10.700,R,ugm-3 (FIDAS),3.53971,R,ugm-3,23.48735,R,ugm-3,28.91483,R,ugm-3,5.354,R,ugm-3 (Ref.eq),0.34316,R,ugm-3
02-01-2026,19:00,10.200,R,ugm-3 (FIDAS),3.02917,R,ugm-3,16.75439,R,ugm-3,21.39906,R,ugm-3,4.953,R,ugm-3 (Ref.eq),0.54906,R,ugm-3
02-01-2026,20:00,6.500,R,ugm-3 (FIDAS),1.49757,R,ugm-3,10.49100,R,ugm-3,12.78724,R,ugm-3,3.090,R,ugm-3 (Ref.eq),0.54906,R,ugm-3
02-01-2026,21:00,5.700,R,ugm-3 (FIDAS),1.32739,R,ugm-3,6.78529,R,ugm-3,8.82059,R,ugm-3,2.642,R,ugm-3 (Ref.eq),0.41180,R,ugm-3
02-01-2026,22:00,6.125,R,ugm-3 (FIDAS),2.34846,R,ugm-3,4.85432,R,ugm-3,8.45524,R,ugm-3,3.042,R,ugm-3 (Ref.eq),0.06863,R,ugm-3
02-01-2026,23:00,8.850,R,ugm-3 (FIDAS),0.71475,R,ugm-3,4.38431,R,ugm-3,5.48025,R,ugm-3,4.127,R,ugm-3 (Ref.eq),0.20590,R,ugm-3
02-01-2026,24:00,5.425,R,ugm-3 (FIDAS),0.71475,R,ugm-3,2.81853,R,ugm-3,3.91446,R,ugm-3,2.500,R,ugm-3 (Ref.eq),0.27453,R,ugm-3
03-01-2026,01:00,6.925,R,ugm-3 (FIDAS),0.27216,R,ugm-3,2.57265,R,ugm-3,2.98995,R,ugm-3,3.184,R,ugm-3 (Ref.eq),0.45754,R,ugm-3
03-01-2026,02:00,6.425,R,ugm-3 (FIDAS),0.86183,R,ugm-3,2.71151,R,ugm-3,4.03296,R,ugm-3,3.042,R,ugm-3 (Ref.eq),0.36603,R,ugm-3
03-01-2026,03:00,6.275,R,ugm-3 (FIDAS),1.25872,R,ugm-3,5.16244,R,ugm-3,7.09244,R,ugm-3,2.736,R,ugm-3 (Ref.eq),0.54905,R,ugm-3
03-01-2026,04:00,6.575,R,ugm-3 (FIDAS),1.42882,R,ugm-3,8.08279,R,ugm-3,10.27361,R,ugm-3,2.830,R,ugm-3 (Ref.eq),0.82357,R,ugm-3
03-01-2026,05:00,6.000,R,ugm-3 (FIDAS),0.88451,R,ugm-3,3.80666,R,ugm-3,5.16288,R,ugm-3,2.288,R,ugm-3 (Ref.eq),0.41179,R,ugm-3
03-01-2026,06:00,4.675,R,ugm-3 (FIDAS),0.54431,R,ugm-3,4.06753,R,ugm-3,4.90213,R,ugm-3,1.981,R,ugm-3 (Ref.eq),0.34315,R,ugm-3
03-01-2026,07:00,4.625,R,ugm-3 (FIDAS),1.05460,R,ugm-3,4.74531,R,ugm-3,6.36234,R,ugm-3,2.005,R,ugm-3 (Ref.eq),0.27452,R,ugm-3
03-01-2026,08:00,6.275,R,ugm-3 (FIDAS),0.98656,R,ugm-3,5.47543,R,ugm-3,6.98814,R,ugm-3,2.759,R,ugm-3 (Ref.eq),0.20589,R,ugm-3
03-01-2026,09:00,8.500,R,ugm-3 (FIDAS),1.49686,R,ugm-3,4.84945,R,ugm-3,7.14460,R,ugm-3,3.538,R,ugm-3 (Ref.eq),0.00000,R,ugm-3
03-01-2026,10:00,7.425,R,ugm-3 (FIDAS),2.31332,R,ugm-3,8.03033,R,ugm-3,11.57737,R,ugm-3,3.396,R,ugm-3 (Ref.eq),0.13726,R,ugm-3
03-01-2026,11:00,6.100,R,ugm-3 (FIDAS),3.29988,R,ugm-3,9.43804,R,ugm-3,14.49779,R,ugm-3,2.759,R,ugm-3 (Ref.eq),0.20589,R,ugm-3
03-01-2026,12:00,6.225,R,ugm-3 (FIDAS),5.17095,R,ugm-3,10.94973,R,ugm-3,18.87842,R,ugm-3,2.476,R,ugm-3 (Ref.eq),0.34315,R,ugm-3
03-01-2026,13:00,6.100,R,ugm-3 (FIDAS),3.16381,R,ugm-3,7.71713,R,ugm-3,12.56823,R,ugm-3,2.288,R,ugm-3 (Ref.eq),0.48042,R,ugm-3
03-01-2026,14:00,5.100,R,ugm-3 (FIDAS),3.91223,R,ugm-3,8.29051,R,ugm-3,14.28919,R,ugm-3,2.264,R,ugm-3 (Ref.eq),0.20589,R,ugm-3
03-01-2026,15:00,6.150,R,ugm-3 (FIDAS),3.60606,R,ugm-3,8.02987,R,ugm-3,13.55908,R,ugm-3,2.759,R,ugm-3 (Ref.eq),0.27452,R,ugm-3
03-01-2026,16:00,7.700,R,ugm-3 (FIDAS),5.37507,R,ugm-3,13.08783,R,ugm-3,21.32948,R,ugm-3,3.609,R,ugm-3 (Ref.eq),0.34315,R,ugm-3
03-01-2026,17:00,9.550,R,ugm-3 (FIDAS),10.13779,R,ugm-3,21.01298,R,ugm-3,36.55738,R,ugm-3,4.269,R,ugm-3 (Ref.eq),0.41179,R,ugm-3
03-01-2026,18:00,9.475,R,ugm-3 (FIDAS),12.41709,R,ugm-3,31.96374,R,ugm-3,51.00302,R,ugm-3,5.000,R,ugm-3 (Ref.eq),0.68631,R,ugm-3
03-01-2026,19:00,12.150,R,ugm-3 (FIDAS),8.81103,R,ugm-3,41.87358,R,ugm-3,55.38364,R,ugm-3,8.514,R,ugm-3 (Ref.eq),0.96083,R,ugm-3
03-01-2026,20:00,11.400,R,ugm-3 (FIDAS),22.55488,R,ugm-3,51.82942,R,ugm-3,86.41308,R,ugm-3,8.443,R,ugm-3 (Ref.eq),1.30398,R,ugm-3
03-01-2026,21:00,7.325,R,ugm-3 (FIDAS),2.89165,R,ugm-3,23.57092,R,ugm-3,28.00472,R,ugm-3,4.316,R,ugm-3 (Ref.eq),0.48042,R,ugm-3
03-01-2026,22:00,6.475,R,ugm-3 (FIDAS),4.18439,R,ugm-3,17.41672,R,ugm-3,23.83270,R,ugm-3,3.396,R,ugm-3 (Ref.eq),0.13726,R,ugm-3
03-01-2026,23:00,8.275,R,ugm-3 (FIDAS),9.32132,R,ugm-3,44.22017,R,ugm-3,58.51266,R,ugm-3,5.590,R,ugm-3 (Ref.eq),0.82357,R,ugm-3
03-01-2026,24:00,11.425,R,ugm-3 (FIDAS),8.16466,R,ugm-3,35.92867,R,ugm-3,48.44765,R,ugm-3,7.948,R,ugm-3 (Ref.eq),0.48042,R,ugm-3
04-01-2026,01:00,8.825,R,ugm-3 (FIDAS),0.77074,R,ugm-3,12.64416,R,ugm-3,13.82594,R,ugm-3,5.283,R,ugm-3 (Ref.eq),0.36602,R,ugm-3
04-01-2026,02:00,6.475,R,ugm-3 (FIDAS),0.49871,R,ugm-3,11.94962,R,ugm-3,12.71431,R,ugm-3,3.208,R,ugm-3 (Ref.eq),0.27451,R,ugm-3
04-01-2026,03:00,6.500,R,ugm-3 (FIDAS),0.40804,R,ugm-3,2.81347,R,ugm-3,3.43912,R,ugm-3,2.830,R,ugm-3 (Ref.eq),0.27451,R,ugm-3
04-01-2026,04:00,5.675,R,ugm-3 (FIDAS),1.12211,R,ugm-3,5.57456,R,ugm-3,7.29509,R,ugm-3,2.642,R,ugm-3 (Ref.eq),0.00000,R,ugm-3
04-01-2026,05:00,5.925,R,ugm-3 (FIDAS),0.74807,R,ugm-3,2.44841,R,ugm-3,3.59544,R,ugm-3,2.500,R,ugm-3 (Ref.eq),0.18301,R,ugm-3
04-01-2026,06:00,5.350,R,ugm-3 (FIDAS),0.78208,R,ugm-3,1.92731,R,ugm-3,3.12647,R,ugm-3,2.335,R,ugm-3 (Ref.eq),0.20589,R,ugm-3
04-01-2026,07:00,4.275,R,ugm-3 (FIDAS),1.83617,R,ugm-3,9.63834,R,ugm-3,12.45377,R,ugm-3,2.170,R,ugm-3 (Ref.eq),0.13726,R,ugm-3
04-01-2026,08:00,5.325,R,ugm-3 (FIDAS),1.59815,R,ugm-3,10.88914,R,ugm-3,13.33960,R,ugm-3,2.382,R,ugm-3 (Ref.eq),0.06863,R,ugm-3
04-01-2026,09:00,4.775,R,ugm-3 (FIDAS),1.22412,R,ugm-3,5.47025,R,ugm-3,7.34720,R,ugm-3,1.958,R,ugm-3 (Ref.eq),0.00000,R,ugm-3
04-01-2026,10:00,1.600,R,ugm-3 (FIDAS),3.16230,R,ugm-3,9.16821,R,ugm-3,14.01700,R,ugm-3,0.873,R,ugm-3 (Ref.eq),0.00000,R,ugm-3
04-01-2026,11:00,1.475,R,ugm-3 (FIDAS),1.15611,R,ugm-3,7.91938,R,ugm-3,9.69206,R,ugm-3,0.920,R,ugm-3 (Ref.eq),0.20589,R,ugm-3
04-01-2026,12:00,3.175,R,ugm-3 (FIDAS),3.06029,R,ugm-3,10.21046,R,ugm-3,14.90284,R,ugm-3,1.934,R,ugm-3 (Ref.eq),0.34314,R,ugm-3
04-01-2026,13:00,2.275,R,ugm-3 (FIDAS),2.51624,R,ugm-3,8.59559,R,ugm-3,12.45377,R,ugm-3,1.156,R,ugm-3 (Ref.eq),0.48040,R,ugm-3
04-01-2026,14:00,1.750,R,ugm-3 (FIDAS),1.80217,R,ugm-3,5.83450,R,ugm-3,8.59779,R,ugm-3,1.109,R,ugm-3 (Ref.eq),0.54903,R,ugm-3
04-01-2026,15:00,2.650,R,ugm-3 (FIDAS),3.91037,R,ugm-3,11.25187,R,ugm-3,17.24769,R,ugm-3,1.651,R,ugm-3 (Ref.eq),0.61766,R,ugm-3
04-01-2026,16:00,3.000,R,ugm-3 (FIDAS),0.95209,R,ugm-3,11.25446,R,ugm-3,12.71431,R,ugm-3,2.241,R,ugm-3 (Ref.eq),0.54903,R,ugm-3
04-01-2026,17:00,3.025,R,ugm-3 (FIDAS),2.14220,R,ugm-3,8.90857,R,ugm-3,12.19323,R,ugm-3,2.217,R,ugm-3 (Ref.eq),0.68629,R,ugm-3
04-01-2026,18:00,1.750,R,ugm-3 (FIDAS),2.00619,R,ugm-3,6.25118,R,ugm-3,9.32730,R,ugm-3,1.203,R,ugm-3 (Ref.eq),0.34314,R,ugm-3
04-01-2026,19:00,2.775,R,ugm-3 (FIDAS),1.39413,R,ugm-3,5.62643,R,ugm-3,7.76407,R,ugm-3,1.792,R,ugm-3 (Ref.eq),0.54903,R,ugm-3
04-01-2026,20:00,2.000,R,ugm-3 (FIDAS),1.46214,R,ugm-3,4.74053,R,ugm-3,6.98245,R,ugm-3,1.439,R,ugm-3 (Ref.eq),0.48040,R,ugm-3
04-01-2026,21:00,1.975,R,ugm-3 (FIDAS),1.70016,R,ugm-3,3.17709,R,ugm-3,5.78397,R,ugm-3,1.509,R,ugm-3 (Ref.eq),0.41177,R,ugm-3
04-01-2026,22:00,1.075,R,ugm-3 (FIDAS),1.36013,R,ugm-3,4.21955,R,ugm-3,6.30505,R,ugm-3,0.920,R,ugm-3 (Ref.eq),0.27451,R,ugm-3
04-01-2026,23:00,1.525,R,ugm-3 (FIDAS),0.91809,R,ugm-3,4.74101,R,ugm-3,6.14872,R,ugm-3,1.085,R,ugm-3 (Ref.eq),0.27451,R,ugm-3
04-01-2026,24:00,2.300,R,ugm-3 (FIDAS),0.61206,R,ugm-3,2.60486,R,ugm-3,3.54333,R,ugm-3,1.344,R,ugm-3 (Ref.eq),0.27451,R,ugm-3
05-01-2026,01:00,3.625,R,ugm-3 (FIDAS),0.72506,R,ugm-3,4.09479,R,ugm-3,5.20653,R,ugm-3,1.958,R,ugm-3 (Ref.eq),0.54902,R,ugm-3
05-01-2026,02:00,3.275,R,ugm-3 (FIDAS),0.27190,R,ugm-3,2.01281,R,ugm-3,2.42972,R,ugm-3,1.533,R,ugm-3 (Ref.eq),0.54902,R,ugm-3
05-01-2026,03:00,4.825,R,ugm-3 (FIDAS),0.71373,R,ugm-3,6.40304,R,ugm-3,7.49741,R,ugm-3,1.981,R,ugm-3 (Ref.eq),0.41176,R,ugm-3
05-01-2026,04:00,4.950,R,ugm-3 (FIDAS),1.86929,R,ugm-3,14.10709,R,ugm-3,16.97329,R,ugm-3,2.476,R,ugm-3 (Ref.eq),0.27451,R,ugm-3
05-01-2026,05:00,4.375,R,ugm-3 (FIDAS),0.95164,R,ugm-3,11.08859,R,ugm-3,12.54774,R,ugm-3,1.981,R,ugm-3 (Ref.eq),0.27451,R,ugm-3
05-01-2026,06:00,4.925,R,ugm-3 (FIDAS),1.35948,R,ugm-3,9.42193,R,ugm-3,11.50643,R,ugm-3,2.028,R,ugm-3 (Ref.eq),0.34313,R,ugm-3
05-01-2026,07:00,5.175,R,ugm-3 (FIDAS),1.39347,R,ugm-3,10.20286,R,ugm-3,12.33948,R,ugm-3,1.958,R,ugm-3 (Ref.eq),0.20588,R,ugm-3
05-01-2026,08:00,5.400,R,ugm-3 (FIDAS),8.29283,R,ugm-3,35.23666,R,ugm-3,47.95215,R,ugm-3,2.406,R,ugm-3 (Ref.eq),0.68627,R,ugm-3
05-01-2026,09:00,6.775,R,ugm-3 (FIDAS),27.18960,R,ugm-3,52.13155,R,ugm-3,93.82169,R,ugm-3,2.995,R,ugm-3 (Ref.eq),1.16666,R,ugm-3
05-01-2026,10:00,9.750,R,ugm-3 (FIDAS),30.18045,R,ugm-3,54.99098,R,ugm-3,101.26703,R,ugm-3,4.575,R,ugm-3 (Ref.eq),1.23528,R,ugm-3
05-01-2026,11:00,8.700,R,ugm-3 (FIDAS),30.41836,R,ugm-3,43.32802,R,ugm-3,89.96886,R,ugm-3,3.844,R,ugm-3 (Ref.eq),1.64704,R,ugm-3
05-01-2026,12:00,8.200,R,ugm-3 (FIDAS),8.29283,R,ugm-3,18.88815,R,ugm-3,31.60364,R,ugm-3,2.995,R,ugm-3 (Ref.eq),0.82352,R,ugm-3
05-01-2026,13:00,6.725,R,ugm-3 (FIDAS),10.02616,R,ugm-3,21.17661,R,ugm-3,36.54985,R,ugm-3,2.901,R,ugm-3 (Ref.eq),1.02940,R,ugm-3
05-01-2026,14:00,3.750,R,ugm-3 (FIDAS),3.63661,R,ugm-3,11.65756,R,ugm-3,17.23362,R,ugm-3,1.651,R,ugm-3 (Ref.eq),0.89215,R,ugm-3
05-01-2026,15:00,3.925,R,ugm-3 (FIDAS),3.19478,R,ugm-3,11.55405,R,ugm-3,16.45264,R,ugm-3,1.627,R,ugm-3 (Ref.eq),0.96078,R,ugm-3
05-01-2026,16:00,4.775,R,ugm-3 (FIDAS),7.61309,R,ugm-3,27.11542,R,ugm-3,38.78866,R,ugm-3,2.123,R,ugm-3 (Ref.eq),0.89215,R,ugm-3
05-01-2026,17:00,8.875,R,ugm-3 (FIDAS),13.96866,R,ugm-3,39.13365,R,ugm-3,60.55196,R,ugm-3,5.425,R,ugm-3 (Ref.eq),0.96078,R,ugm-3
05-01-2026,18:00,14.825,R,ugm-3 (FIDAS),29.84058,R,ugm-3,73.63083,R,ugm-3,119.38576,R,ugm-3,11.415,R,ugm-3 (Ref.eq),1.64704,R,ugm-3
05-01-2026,19:00,7.975,R,ugm-3 (FIDAS),32.93340,R,ugm-3,66.28531,R,ugm-3,116.78249,R,ugm-3,5.826,R,ugm-3 (Ref.eq),1.92155,R,ugm-3
05-01-2026,20:00,8.525,R,ugm-3 (FIDAS),2.68497,R,ugm-3,22.12402,R,ugm-3,26.24092,R,ugm-3,6.226,R,ugm-3 (Ref.eq),0.82352,R,ugm-3
05-01-2026,21:00,15.425,R,ugm-3 (FIDAS),11.04577,R,ugm-3,37.67989,R,ugm-3,54.61651,R,ugm-3,12.807,R,ugm-3 (Ref.eq),1.44117,R,ugm-3
05-01-2026,22:00,8.750,R,ugm-3 (FIDAS),4.38432,R,ugm-3,19.20599,R,ugm-3,25.92852,R,ugm-3,6.226,R,ugm-3 (Ref.eq),0.75490,R,ugm-3
05-01-2026,23:00,4.100,R,ugm-3 (FIDAS),1.01961,R,ugm-3,4.05967,R,ugm-3,5.62305,R,ugm-3,2.193,R,ugm-3 (Ref.eq),0.27451,R,ugm-3
05-01-2026,24:00,3.475,R,ugm-3 (FIDAS),0.67974,R,ugm-3,2.08166,R,ugm-3,3.12392,R,ugm-3,2.099,R,ugm-3 (Ref.eq),0.06863,R,ugm-3
06-01-2026,01:00,4.125,R,ugm-3 (FIDAS),0.58883,R,ugm-3,4.85433,R,ugm-3,5.75719,R,ugm-3,3.113,R,ugm-3 (Ref.eq),0.27450,R,ugm-3
06-01-2026,02:00,4.100,R,ugm-3 (FIDAS),0.49824,R,ugm-3,4.29960,R,ugm-3,5.06355,R,ugm-3,2.193,R,ugm-3 (Ref.eq),0.54900,R,ugm-3
06-01-2026,03:00,3.375,R,ugm-3 (FIDAS),0.67942,R,ugm-3,1.97557,R,ugm-3,3.01732,R,ugm-3,1.769,R,ugm-3 (Ref.eq),0.20587,R,ugm-3
06-01-2026,04:00,2.700,R,ugm-3 (FIDAS),0.74736,R,ugm-3,7.95806,R,ugm-3,9.10399,R,ugm-3,1.887,R,ugm-3 (Ref.eq),0.48038,R,ugm-3
06-01-2026,05:00,3.700,R,ugm-3 (FIDAS),0.91721,R,ugm-3,8.68605,R,ugm-3,10.09242,R,ugm-3,2.146,R,ugm-3 (Ref.eq),0.54900,R,ugm-3
06-01-2026,06:00,3.800,R,ugm-3 (FIDAS),3.97458,R,ugm-3,18.14835,R,ugm-3,24.24263,R,ugm-3,2.241,R,ugm-3 (Ref.eq),0.61762,R,ugm-3
06-01-2026,07:00,2.625,R,ugm-3 (FIDAS),9.95344,R,ugm-3,28.80159,R,ugm-3,44.06332,R,ugm-3,1.604,R,ugm-3 (Ref.eq),0.89213,R,ugm-3
06-01-2026,08:00,4.400,R,ugm-3 (FIDAS),23.23602,R,ugm-3,44.79919,R,ugm-3,80.42726,R,ugm-3,2.830,R,ugm-3 (Ref.eq),1.23525,R,ugm-3
06-01-2026,09:00,6.950,R,ugm-3 (FIDAS),35.97506,R,ugm-3,46.12741,R,ugm-3,101.28840,R,ugm-3,3.774,R,ugm-3 (Ref.eq),1.50975,R,ugm-3
06-01-2026,10:00,8.750,R,ugm-3 (FIDAS),47.11748,R,ugm-3,57.75920,R,ugm-3,130.00499,R,ugm-3,4.859,R,ugm-3 (Ref.eq),2.53912,R,ugm-3
06-01-2026,11:00,6.675,R,ugm-3 (FIDAS),16.03421,R,ugm-3,26.91713,R,ugm-3,51.50258,R,ugm-3,3.113,R,ugm-3 (Ref.eq),1.23525,R,ugm-3
06-01-2026,12:00,7.025,R,ugm-3 (FIDAS),12.63713,R,ugm-3,23.33406,R,ugm-3,42.71072,R,ugm-3,3.184,R,ugm-3 (Ref.eq),1.37250,R,ugm-3
06-01-2026,13:00,7.575,R,ugm-3 (FIDAS),22.96425,R,ugm-3,31.65529,R,ugm-3,66.86664,R,ugm-3,3.561,R,ugm-3 (Ref.eq),,,
06-01-2026,14:00,8.650,R,ugm-3 (FIDAS),17.75540,R,ugm-3,34.71726,R,ugm-3,61.94182,R,ugm-3,3.632,R,ugm-3 (Ref.eq),,,
06-01-2026,15:00,6.475,R,ugm-3 (FIDAS),21.57145,R,ugm-3,31.38050,R,ugm-3,64.45626,R,ugm-3,3.231,R,ugm-3 (Ref.eq),1.23525,R,ugm-3
