Data supplied by UK-AIR on 12/8/2026
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Narberth,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit
 
01-01-2026,01:00,5.850,R,ugm-3 (FIDAS),,,,,,,,,,66.52333,R,ugm-3,3.703,R,ugm-3 (Ref.eq),0.53293,R,ugm-3
01-01-2026,02:00,5.050,R,ugm-3 (FIDAS),,,,,,,,,,72.77653,R,ugm-3,3.090,R,ugm-3 (Ref.eq),,,
01-01-2026,03:00,5.275,R,ugm-3 (FIDAS),0.30359,R,ugm-3,1.31526,R,ugm-3,1.78075,R,ugm-3,74.09036,R,ugm-3,3.066,R,ugm-3 (Ref.eq),0.53293,R,ugm-3
01-01-2026,04:00,5.325,R,ugm-3 (FIDAS),0.26986,R,ugm-3,1.47173,R,ugm-3,1.88550,R,ugm-3,70.69767,R,ugm-3,3.231,R,ugm-3 (Ref.eq),0.33308,R,ugm-3
01-01-2026,05:00,4.875,R,ugm-3 (FIDAS),0.30359,R,ugm-3,1.21051,R,ugm-3,1.67600,R,ugm-3,69.74972,R,ugm-3,2.877,R,ugm-3 (Ref.eq),0.13323,R,ugm-3
01-01-2026,06:00,4.625,R,ugm-3 (FIDAS),0.43852,R,ugm-3,1.10837,R,ugm-3,1.78075,R,ugm-3,69.64993,R,ugm-3,2.453,R,ugm-3 (Ref.eq),0.73277,R,ugm-3
01-01-2026,07:00,4.650,R,ugm-3 (FIDAS),0.26986,R,ugm-3,1.26223,R,ugm-3,1.67600,R,ugm-3,69.05122,R,ugm-3,2.453,R,ugm-3 (Ref.eq),0.79939,R,ugm-3
01-01-2026,08:00,5.125,R,ugm-3 (FIDAS),0.33732,R,ugm-3,1.21116,R,ugm-3,1.72838,R,ugm-3,68.85165,R,ugm-3,2.783,R,ugm-3 (Ref.eq),0.79939,R,ugm-3
01-01-2026,09:00,5.650,R,ugm-3 (FIDAS),0.33732,R,ugm-3,1.57779,R,ugm-3,2.09500,R,ugm-3,67.70412,R,ugm-3,2.995,R,ugm-3 (Ref.eq),0.73277,R,ugm-3
01-01-2026,10:00,6.475,R,ugm-3 (FIDAS),0.37105,R,ugm-3,2.67832,R,ugm-3,3.24725,R,ugm-3,65.70842,R,ugm-3,3.609,R,ugm-3 (Ref.eq),0.79939,R,ugm-3
01-01-2026,11:00,6.225,R,ugm-3 (FIDAS),0.37105,R,ugm-3,1.68319,R,ugm-3,2.25213,R,ugm-3,65.30928,R,ugm-3,3.255,R,ugm-3 (Ref.eq),0.79939,R,ugm-3
01-01-2026,12:00,6.075,R,ugm-3 (FIDAS),0.26986,R,ugm-3,1.26223,R,ugm-3,1.67600,R,ugm-3,65.80821,R,ugm-3,3.184,R,ugm-3 (Ref.eq),0.86600,R,ugm-3
01-01-2026,13:00,7.175,R,ugm-3 (FIDAS),0.33732,R,ugm-3,1.57779,R,ugm-3,2.09500,R,ugm-3,66.60649,R,ugm-3,3.726,R,ugm-3 (Ref.eq),0.73277,R,ugm-3
01-01-2026,14:00,8.425,R,ugm-3 (FIDAS),0.43852,R,ugm-3,1.47500,R,ugm-3,2.14738,R,ugm-3,68.60219,R,ugm-3,4.104,R,ugm-3 (Ref.eq),0.46631,R,ugm-3
01-01-2026,15:00,8.625,R,ugm-3 (FIDAS),0.50598,R,ugm-3,1.26680,R,ugm-3,2.04263,R,ugm-3,69.15101,R,ugm-3,4.080,R,ugm-3 (Ref.eq),0.46631,R,ugm-3
01-01-2026,16:00,9.825,R,ugm-3 (FIDAS),0.26986,R,ugm-3,1.62885,R,ugm-3,2.04263,R,ugm-3,67.05552,R,ugm-3,4.552,R,ugm-3 (Ref.eq),0.46631,R,ugm-3
01-01-2026,17:00,9.450,R,ugm-3 (FIDAS),0.30359,R,ugm-3,1.57713,R,ugm-3,2.04263,R,ugm-3,69.89939,R,ugm-3,4.693,R,ugm-3 (Ref.eq),0.39969,R,ugm-3
01-01-2026,18:00,9.850,R,ugm-3 (FIDAS),0.23612,R,ugm-3,1.52345,R,ugm-3,1.88550,R,ugm-3,70.09896,R,ugm-3,4.811,R,ugm-3 (Ref.eq),0.06662,R,ugm-3
01-01-2026,19:00,8.425,R,ugm-3 (FIDAS),0.50598,R,ugm-3,1.37155,R,ugm-3,2.14738,R,ugm-3,68.10326,R,ugm-3,4.080,R,ugm-3 (Ref.eq),0.26646,R,ugm-3
01-01-2026,20:00,9.375,R,ugm-3 (FIDAS),0.43852,R,ugm-3,1.37025,R,ugm-3,2.04263,R,ugm-3,70.74757,R,ugm-3,4.481,R,ugm-3 (Ref.eq),0.53293,R,ugm-3
01-01-2026,21:00,10.100,R,ugm-3 (FIDAS),0.47225,R,ugm-3,1.10902,R,ugm-3,1.83313,R,ugm-3,71.14671,R,ugm-3,4.623,R,ugm-3 (Ref.eq),0.53293,R,ugm-3
01-01-2026,22:00,10.325,R,ugm-3 (FIDAS),0.37105,R,ugm-3,1.10706,R,ugm-3,1.67600,R,ugm-3,71.34628,R,ugm-3,4.882,R,ugm-3 (Ref.eq),0.39969,R,ugm-3
01-01-2026,23:00,11.775,R,ugm-3 (FIDAS),0.30359,R,ugm-3,0.94863,R,ugm-3,1.41413,R,ugm-3,71.84520,R,ugm-3,5.307,R,ugm-3 (Ref.eq),0.53293,R,ugm-3
01-01-2026,24:00,11.800,R,ugm-3 (FIDAS),0.37105,R,ugm-3,1.10706,R,ugm-3,1.67600,R,ugm-3,65.60864,R,ugm-3,5.425,R,ugm-3 (Ref.eq),0.39969,R,ugm-3
02-01-2026,01:00,12.075,R,ugm-3 (FIDAS),0.22496,R,ugm-3,1.54113,R,ugm-3,1.88606,R,ugm-3,62.99760,R,ugm-3,5.354,R,ugm-3 (Ref.eq),0.00000,R,ugm-3
02-01-2026,02:00,9.850,R,ugm-3 (FIDAS),0.31494,R,ugm-3,0.91418,R,ugm-3,1.39708,R,ugm-3,65.25939,R,ugm-3,4.859,R,ugm-3 (Ref.eq),0.44370,R,ugm-3
02-01-2026,03:00,8.550,R,ugm-3 (FIDAS),0.43867,R,ugm-3,0.53236,R,ugm-3,1.20498,R,ugm-3,66.75617,R,ugm-3,4.009,R,ugm-3 (Ref.eq),0.53244,R,ugm-3
02-01-2026,04:00,8.625,R,ugm-3 (FIDAS),0.33744,R,ugm-3,0.79237,R,ugm-3,1.30976,R,ugm-3,68.80176,R,ugm-3,4.104,R,ugm-3 (Ref.eq),0.53244,R,ugm-3
02-01-2026,05:00,10.900,R,ugm-3 (FIDAS),0.26995,R,ugm-3,0.89585,R,ugm-3,1.30976,R,ugm-3,71.44606,R,ugm-3,4.906,R,ugm-3 (Ref.eq),0.59899,R,ugm-3
02-01-2026,06:00,9.525,R,ugm-3 (FIDAS),0.26995,R,ugm-3,0.79106,R,ugm-3,1.20498,R,ugm-3,71.44606,R,ugm-3,4.316,R,ugm-3 (Ref.eq),0.59899,R,ugm-3
02-01-2026,07:00,8.075,R,ugm-3 (FIDAS),0.37118,R,ugm-3,0.58345,R,ugm-3,1.15259,R,ugm-3,69.50025,R,ugm-3,3.349,R,ugm-3 (Ref.eq),0.33278,R,ugm-3
02-01-2026,08:00,3.550,R,ugm-3 (FIDAS),0.30370,R,ugm-3,0.68693,R,ugm-3,1.15259,R,ugm-3,71.79531,R,ugm-3,1.627,R,ugm-3 (Ref.eq),0.26622,R,ugm-3
02-01-2026,09:00,6.300,R,ugm-3 (FIDAS),0.26995,R,ugm-3,0.94824,R,ugm-3,1.36216,R,ugm-3,73.34198,R,ugm-3,2.830,R,ugm-3 (Ref.eq),0.00000,R,ugm-3
02-01-2026,10:00,7.100,R,ugm-3 (FIDAS),0.57365,R,ugm-3,0.84931,R,ugm-3,1.72889,R,ugm-3,79.77811,R,ugm-3,3.561,R,ugm-3 (Ref.eq),0.39933,R,ugm-3
02-01-2026,11:00,6.150,R,ugm-3 (FIDAS),0.37118,R,ugm-3,1.05497,R,ugm-3,1.62411,R,ugm-3,77.53295,R,ugm-3,3.325,R,ugm-3 (Ref.eq),0.26622,R,ugm-3
02-01-2026,12:00,8.425,R,ugm-3 (FIDAS),0.30370,R,ugm-3,1.05367,R,ugm-3,1.51933,R,ugm-3,75.53725,R,ugm-3,3.844,R,ugm-3 (Ref.eq),0.53244,R,ugm-3
02-01-2026,13:00,8.050,R,ugm-3 (FIDAS),0.30370,R,ugm-3,1.15845,R,ugm-3,1.62411,R,ugm-3,80.97553,R,ugm-3,3.585,R,ugm-3 (Ref.eq),0.79866,R,ugm-3
02-01-2026,14:00,8.875,R,ugm-3 (FIDAS),0.26995,R,ugm-3,1.47214,R,ugm-3,1.88606,R,ugm-3,80.12736,R,ugm-3,4.151,R,ugm-3 (Ref.eq),0.46588,R,ugm-3
02-01-2026,15:00,10.925,R,ugm-3 (FIDAS),0.47242,R,ugm-3,1.10931,R,ugm-3,1.83367,R,ugm-3,80.17725,R,ugm-3,4.575,R,ugm-3 (Ref.eq),0.00000,R,ugm-3
02-01-2026,16:00,10.900,R,ugm-3 (FIDAS),0.40493,R,ugm-3,1.47474,R,ugm-3,2.09562,R,ugm-3,77.48305,R,ugm-3,5.189,R,ugm-3 (Ref.eq),0.00000,R,ugm-3
02-01-2026,17:00,10.200,R,ugm-3 (FIDAS),0.43867,R,ugm-3,2.31364,R,ugm-3,2.98626,R,ugm-3,75.53725,R,ugm-3,4.575,R,ugm-3 (Ref.eq),0.00000,R,ugm-3
02-01-2026,18:00,11.750,R,ugm-3 (FIDAS),0.30370,R,ugm-3,1.78714,R,ugm-3,2.25280,R,ugm-3,75.98628,R,ugm-3,5.094,R,ugm-3 (Ref.eq),0.06655,R,ugm-3
02-01-2026,19:00,10.950,R,ugm-3 (FIDAS),0.33744,R,ugm-3,1.68300,R,ugm-3,2.20040,R,ugm-3,74.48950,R,ugm-3,4.859,R,ugm-3 (Ref.eq),0.19966,R,ugm-3
02-01-2026,20:00,11.425,R,ugm-3 (FIDAS),0.33744,R,ugm-3,1.84018,R,ugm-3,2.35758,R,ugm-3,72.04477,R,ugm-3,5.071,R,ugm-3 (Ref.eq),0.26622,R,ugm-3
02-01-2026,21:00,12.100,R,ugm-3 (FIDAS),0.30370,R,ugm-3,2.15387,R,ugm-3,2.61953,R,ugm-3,68.40262,R,ugm-3,5.731,R,ugm-3 (Ref.eq),0.26622,R,ugm-3
02-01-2026,22:00,11.675,R,ugm-3 (FIDAS),0.43867,R,ugm-3,1.73735,R,ugm-3,2.40997,R,ugm-3,70.54800,R,ugm-3,5.330,R,ugm-3 (Ref.eq),0.33278,R,ugm-3
02-01-2026,23:00,11.500,R,ugm-3 (FIDAS),0.23621,R,ugm-3,1.62866,R,ugm-3,1.99084,R,ugm-3,75.18800,R,ugm-3,5.142,R,ugm-3 (Ref.eq),0.39933,R,ugm-3
02-01-2026,24:00,9.750,R,ugm-3 (FIDAS),0.30370,R,ugm-3,1.68235,R,ugm-3,2.14801,R,ugm-3,76.83445,R,ugm-3,4.387,R,ugm-3 (Ref.eq),0.53244,R,ugm-3
03-01-2026,01:00,8.650,R,ugm-3 (FIDAS),0.40507,R,ugm-3,1.61489,R,ugm-3,2.23599,R,ugm-3,78.49753,R,ugm-3,3.939,R,ugm-3 (Ref.eq),0.53195,R,ugm-3
03-01-2026,02:00,6.875,R,ugm-3 (FIDAS),0.45008,R,ugm-3,1.12664,R,ugm-3,1.81675,R,ugm-3,79.62843,R,ugm-3,3.491,R,ugm-3 (Ref.eq),0.44329,R,ugm-3
03-01-2026,03:00,7.850,R,ugm-3 (FIDAS),0.16878,R,ugm-3,1.41821,R,ugm-3,1.67700,R,ugm-3,80.22714,R,ugm-3,3.774,R,ugm-3 (Ref.eq),0.33247,R,ugm-3
03-01-2026,04:00,7.150,R,ugm-3 (FIDAS),0.47258,R,ugm-3,1.10960,R,ugm-3,1.83421,R,ugm-3,81.17510,R,ugm-3,3.656,R,ugm-3 (Ref.eq),0.39897,R,ugm-3
03-01-2026,05:00,7.700,R,ugm-3 (FIDAS),0.37132,R,ugm-3,0.89803,R,ugm-3,1.46737,R,ugm-3,79.17940,R,ugm-3,3.797,R,ugm-3 (Ref.eq),0.39897,R,ugm-3
03-01-2026,06:00,7.750,R,ugm-3 (FIDAS),0.33756,R,ugm-3,0.89738,R,ugm-3,1.41497,R,ugm-3,79.12951,R,ugm-3,3.514,R,ugm-3 (Ref.eq),0.33247,R,ugm-3
03-01-2026,07:00,6.950,R,ugm-3 (FIDAS),0.27005,R,ugm-3,0.73887,R,ugm-3,1.15293,R,ugm-3,81.52435,R,ugm-3,3.325,R,ugm-3 (Ref.eq),0.33247,R,ugm-3
03-01-2026,08:00,6.225,R,ugm-3 (FIDAS),0.16878,R,ugm-3,0.73693,R,ugm-3,0.99572,R,ugm-3,80.47660,R,ugm-3,2.948,R,ugm-3 (Ref.eq),0.26598,R,ugm-3
03-01-2026,09:00,7.750,R,ugm-3 (FIDAS),0.43883,R,ugm-3,0.89933,R,ugm-3,1.57218,R,ugm-3,77.73252,R,ugm-3,3.939,R,ugm-3 (Ref.eq),0.13299,R,ugm-3
03-01-2026,10:00,10.075,R,ugm-3 (FIDAS),0.40507,R,ugm-3,1.21311,R,ugm-3,1.83421,R,ugm-3,74.38972,R,ugm-3,4.528,R,ugm-3 (Ref.eq),0.53195,R,ugm-3
03-01-2026,11:00,7.275,R,ugm-3 (FIDAS),0.33756,R,ugm-3,0.68776,R,ugm-3,1.20534,R,ugm-3,74.38972,R,ugm-3,3.420,R,ugm-3 (Ref.eq),0.73143,R,ugm-3
03-01-2026,12:00,7.325,R,ugm-3 (FIDAS),0.33756,R,ugm-3,1.26423,R,ugm-3,1.78181,R,ugm-3,70.99703,R,ugm-3,3.514,R,ugm-3 (Ref.eq),0.53195,R,ugm-3
03-01-2026,13:00,6.950,R,ugm-3 (FIDAS),0.47258,R,ugm-3,1.00479,R,ugm-3,1.72940,R,ugm-3,72.44391,R,ugm-3,3.160,R,ugm-3 (Ref.eq),0.59845,R,ugm-3
03-01-2026,14:00,3.875,R,ugm-3 (FIDAS),0.43883,R,ugm-3,1.05654,R,ugm-3,1.72940,R,ugm-3,71.34628,R,ugm-3,2.052,R,ugm-3 (Ref.eq),0.35463,R,ugm-3
03-01-2026,15:00,4.750,R,ugm-3 (FIDAS),0.57385,R,ugm-3,1.58320,R,ugm-3,2.46309,R,ugm-3,67.20520,R,ugm-3,2.099,R,ugm-3 (Ref.eq),,,
03-01-2026,16:00,5.175,R,ugm-3 (FIDAS),0.23629,R,ugm-3,1.20988,R,ugm-3,1.57218,R,ugm-3,70.39832,R,ugm-3,2.311,R,ugm-3 (Ref.eq),0.26598,R,ugm-3
03-01-2026,17:00,1.925,R,ugm-3 (FIDAS),0.13502,R,ugm-3,0.91096,R,ugm-3,1.11800,R,ugm-3,70.79746,R,ugm-3,1.297,R,ugm-3 (Ref.eq),0.39897,R,ugm-3
03-01-2026,18:00,2.800,R,ugm-3 (FIDAS),0.30380,R,ugm-3,1.57801,R,ugm-3,2.04384,R,ugm-3,62.91444,R,ugm-3,1.698,R,ugm-3 (Ref.eq),0.13299,R,ugm-3
03-01-2026,19:00,3.350,R,ugm-3 (FIDAS),0.30380,R,ugm-3,1.21117,R,ugm-3,1.67700,R,ugm-3,66.40692,R,ugm-3,1.981,R,ugm-3 (Ref.eq),0.53195,R,ugm-3
03-01-2026,20:00,4.075,R,ugm-3 (FIDAS),0.33756,R,ugm-3,1.78829,R,ugm-3,2.30587,R,ugm-3,63.76262,R,ugm-3,2.453,R,ugm-3 (Ref.eq),0.46546,R,ugm-3
03-01-2026,21:00,4.975,R,ugm-3 (FIDAS),0.30380,R,ugm-3,1.94486,R,ugm-3,2.41068,R,ugm-3,59.27229,R,ugm-3,2.948,R,ugm-3 (Ref.eq),0.46546,R,ugm-3
03-01-2026,22:00,4.725,R,ugm-3 (FIDAS),0.37132,R,ugm-3,1.26487,R,ugm-3,1.83421,R,ugm-3,69.45036,R,ugm-3,2.783,R,ugm-3 (Ref.eq),0.79793,R,ugm-3
03-01-2026,23:00,3.775,R,ugm-3 (FIDAS),0.43883,R,ugm-3,1.05654,R,ugm-3,1.72940,R,ugm-3,64.96004,R,ugm-3,2.453,R,ugm-3 (Ref.eq),0.53195,R,ugm-3
03-01-2026,24:00,6.225,R,ugm-3 (FIDAS),0.23629,R,ugm-3,1.57672,R,ugm-3,1.93903,R,ugm-3,58.27444,R,ugm-3,3.420,R,ugm-3 (Ref.eq),0.46546,R,ugm-3
04-01-2026,01:00,7.000,R,ugm-3 (FIDAS),0.18010,R,ugm-3,1.75083,R,ugm-3,2.02697,R,ugm-3,61.33451,R,ugm-3,3.656,R,ugm-3 (Ref.eq),0.08858,R,ugm-3
04-01-2026,02:00,5.650,R,ugm-3 (FIDAS),0.09005,R,ugm-3,1.18994,R,ugm-3,1.32802,R,ugm-3,63.26369,R,ugm-3,2.877,R,ugm-3 (Ref.eq),,,
04-01-2026,03:00,6.625,R,ugm-3 (FIDAS),0.40521,R,ugm-3,1.16102,R,ugm-3,1.78234,R,ugm-3,62.86455,R,ugm-3,3.420,R,ugm-3 (Ref.eq),0.19930,R,ugm-3
04-01-2026,04:00,6.975,R,ugm-3 (FIDAS),0.37145,R,ugm-3,0.84584,R,ugm-3,1.41538,R,ugm-3,66.65638,R,ugm-3,3.396,R,ugm-3 (Ref.eq),0.19930,R,ugm-3
04-01-2026,05:00,6.575,R,ugm-3 (FIDAS),0.40521,R,ugm-3,0.68922,R,ugm-3,1.31054,R,ugm-3,64.31143,R,ugm-3,3.090,R,ugm-3 (Ref.eq),0.19930,R,ugm-3
04-01-2026,06:00,6.275,R,ugm-3 (FIDAS),0.43898,R,ugm-3,0.68987,R,ugm-3,1.36296,R,ugm-3,67.20520,R,ugm-3,2.901,R,ugm-3 (Ref.eq),0.26573,R,ugm-3
04-01-2026,07:00,5.525,R,ugm-3 (FIDAS),0.27014,R,ugm-3,0.63422,R,ugm-3,1.04843,R,ugm-3,62.96434,R,ugm-3,2.476,R,ugm-3 (Ref.eq),0.26573,R,ugm-3
04-01-2026,08:00,5.500,R,ugm-3 (FIDAS),0.27014,R,ugm-3,0.79148,R,ugm-3,1.20570,R,ugm-3,62.51530,R,ugm-3,2.476,R,ugm-3 (Ref.eq),0.26573,R,ugm-3
04-01-2026,09:00,5.575,R,ugm-3 (FIDAS),0.30391,R,ugm-3,1.10666,R,ugm-3,1.57265,R,ugm-3,60.86885,R,ugm-3,2.476,R,ugm-3 (Ref.eq),0.33217,R,ugm-3
04-01-2026,10:00,5.975,R,ugm-3 (FIDAS),0.33768,R,ugm-3,1.47426,R,ugm-3,1.99202,R,ugm-3,63.91229,R,ugm-3,2.524,R,ugm-3 (Ref.eq),0.53147,R,ugm-3
04-01-2026,11:00,5.600,R,ugm-3 (FIDAS),0.74289,R,ugm-3,1.58684,R,ugm-3,2.72593,R,ugm-3,60.76907,R,ugm-3,2.594,R,ugm-3 (Ref.eq),0.93006,R,ugm-3
04-01-2026,12:00,6.075,R,ugm-3 (FIDAS),0.77666,R,ugm-3,1.53506,R,ugm-3,2.72593,R,ugm-3,63.86240,R,ugm-3,2.594,R,ugm-3 (Ref.eq),1.46153,R,ugm-3
04-01-2026,13:00,4.625,R,ugm-3 (FIDAS),0.60782,R,ugm-3,1.21731,R,ugm-3,2.14929,R,ugm-3,69.99918,R,ugm-3,2.052,R,ugm-3 (Ref.eq),1.06293,R,ugm-3
04-01-2026,14:00,4.100,R,ugm-3 (FIDAS),0.40521,R,ugm-3,0.95133,R,ugm-3,1.57265,R,ugm-3,72.04477,R,ugm-3,1.627,R,ugm-3 (Ref.eq),0.33217,R,ugm-3
04-01-2026,15:00,3.100,R,ugm-3 (FIDAS),0.43898,R,ugm-3,0.84713,R,ugm-3,1.52023,R,ugm-3,69.94929,R,ugm-3,1.439,R,ugm-3 (Ref.eq),0.26573,R,ugm-3
04-01-2026,16:00,3.600,R,ugm-3 (FIDAS),0.16884,R,ugm-3,1.20892,R,ugm-3,1.46781,R,ugm-3,66.95574,R,ugm-3,1.533,R,ugm-3 (Ref.eq),0.13287,R,ugm-3
04-01-2026,17:00,3.850,R,ugm-3 (FIDAS),0.23638,R,ugm-3,1.73443,R,ugm-3,2.09687,R,ugm-3,61.96649,R,ugm-3,1.698,R,ugm-3 (Ref.eq),0.00000,R,ugm-3
04-01-2026,18:00,5.425,R,ugm-3 (FIDAS),0.30391,R,ugm-3,3.09868,R,ugm-3,3.56467,R,ugm-3,59.92089,R,ugm-3,3.208,R,ugm-3 (Ref.eq),0.00000,R,ugm-3
04-01-2026,19:00,4.525,R,ugm-3 (FIDAS),0.13507,R,ugm-3,3.35756,R,ugm-3,3.56467,R,ugm-3,61.21810,R,ugm-3,2.712,R,ugm-3 (Ref.eq),0.06643,R,ugm-3
04-01-2026,20:00,4.875,R,ugm-3 (FIDAS),0.13507,R,ugm-3,2.62366,R,ugm-3,2.83077,R,ugm-3,59.72132,R,ugm-3,2.406,R,ugm-3 (Ref.eq),0.33217,R,ugm-3
04-01-2026,21:00,5.375,R,ugm-3 (FIDAS),0.33768,R,ugm-3,2.41785,R,ugm-3,2.93561,R,ugm-3,63.11401,R,ugm-3,2.901,R,ugm-3 (Ref.eq),0.46503,R,ugm-3
04-01-2026,22:00,5.000,R,ugm-3 (FIDAS),0.30391,R,ugm-3,2.46962,R,ugm-3,2.93561,R,ugm-3,63.36348,R,ugm-3,2.807,R,ugm-3 (Ref.eq),0.53147,R,ugm-3
04-01-2026,23:00,4.800,R,ugm-3 (FIDAS),0.37145,R,ugm-3,2.10396,R,ugm-3,2.67350,R,ugm-3,63.81251,R,ugm-3,2.594,R,ugm-3 (Ref.eq),0.79720,R,ugm-3
04-01-2026,24:00,4.425,R,ugm-3 (FIDAS),0.27014,R,ugm-3,1.36812,R,ugm-3,1.78234,R,ugm-3,63.81251,R,ugm-3,2.123,R,ugm-3 (Ref.eq),0.73077,R,ugm-3
05-01-2026,01:00,2.425,R,ugm-3 (FIDAS),0.49544,R,ugm-3,0.84841,R,ugm-3,1.60807,R,ugm-3,69.51688,R,ugm-3,1.415,R,ugm-3 (Ref.eq),0.53098,R,ugm-3
05-01-2026,02:00,2.575,R,ugm-3 (FIDAS),0.54048,R,ugm-3,0.91919,R,ugm-3,1.74791,R,ugm-3,68.11989,R,ugm-3,1.580,R,ugm-3 (Ref.eq),0.70797,R,ugm-3
05-01-2026,03:00,3.500,R,ugm-3 (FIDAS),0.27024,R,ugm-3,0.94901,R,ugm-3,1.36337,R,ugm-3,69.79961,R,ugm-3,2.052,R,ugm-3 (Ref.eq),0.59735,R,ugm-3
05-01-2026,04:00,2.025,R,ugm-3 (FIDAS),0.20268,R,ugm-3,0.89529,R,ugm-3,1.20606,R,ugm-3,71.99488,R,ugm-3,1.368,R,ugm-3 (Ref.eq),0.66372,R,ugm-3
05-01-2026,05:00,1.825,R,ugm-3 (FIDAS),0.40536,R,ugm-3,0.79427,R,ugm-3,1.41580,R,ugm-3,72.24434,R,ugm-3,1.085,R,ugm-3 (Ref.eq),0.26549,R,ugm-3
05-01-2026,06:00,2.425,R,ugm-3 (FIDAS),0.20268,R,ugm-3,0.79041,R,ugm-3,1.10118,R,ugm-3,73.69122,R,ugm-3,1.368,R,ugm-3 (Ref.eq),0.19912,R,ugm-3
05-01-2026,07:00,2.675,R,ugm-3 (FIDAS),0.23646,R,ugm-3,1.10568,R,ugm-3,1.46824,R,ugm-3,65.95789,R,ugm-3,1.486,R,ugm-3 (Ref.eq),,,
05-01-2026,08:00,2.725,R,ugm-3 (FIDAS),0.30402,R,ugm-3,2.26058,R,ugm-3,2.72673,R,ugm-3,65.95789,R,ugm-3,1.439,R,ugm-3 (Ref.eq),0.00000,R,ugm-3
05-01-2026,09:00,3.775,R,ugm-3 (FIDAS),0.37158,R,ugm-3,1.99968,R,ugm-3,2.56942,R,ugm-3,66.00778,R,ugm-3,1.698,R,ugm-3 (Ref.eq),0.26549,R,ugm-3
05-01-2026,10:00,4.100,R,ugm-3 (FIDAS),0.54048,R,ugm-3,2.52726,R,ugm-3,3.35598,R,ugm-3,61.71702,R,ugm-3,1.934,R,ugm-3 (Ref.eq),0.53098,R,ugm-3
05-01-2026,11:00,2.350,R,ugm-3 (FIDAS),0.37158,R,ugm-3,1.84237,R,ugm-3,2.41211,R,ugm-3,68.15316,R,ugm-3,1.085,R,ugm-3 (Ref.eq),0.86284,R,ugm-3
05-01-2026,12:00,3.500,R,ugm-3 (FIDAS),0.47292,R,ugm-3,1.58211,R,ugm-3,2.30724,R,ugm-3,67.30498,R,ugm-3,2.901,R,ugm-3 (Ref.eq),0.66372,R,ugm-3
05-01-2026,13:00,7.300,R,ugm-3 (FIDAS),0.50670,R,ugm-3,1.53031,R,ugm-3,2.30724,R,ugm-3,67.00563,R,ugm-3,6.392,R,ugm-3 (Ref.eq),0.66372,R,ugm-3
05-01-2026,14:00,5.775,R,ugm-3 (FIDAS),0.67560,R,ugm-3,2.68714,R,ugm-3,3.72304,R,ugm-3,63.26369,R,ugm-3,4.127,R,ugm-3 (Ref.eq),0.39824,R,ugm-3
05-01-2026,15:00,5.750,R,ugm-3 (FIDAS),0.74316,R,ugm-3,2.21649,R,ugm-3,3.35598,R,ugm-3,62.81466,R,ugm-3,2.288,R,ugm-3 (Ref.eq),0.26549,R,ugm-3
05-01-2026,16:00,6.650,R,ugm-3 (FIDAS),0.50670,R,ugm-3,1.74006,R,ugm-3,2.51698,R,ugm-3,65.20950,R,ugm-3,3.656,R,ugm-3 (Ref.eq),0.26549,R,ugm-3
05-01-2026,17:00,1.725,R,ugm-3 (FIDAS),0.37158,R,ugm-3,0.95093,R,ugm-3,1.52068,R,ugm-3,72.94284,R,ugm-3,0.873,R,ugm-3 (Ref.eq),0.26549,R,ugm-3
05-01-2026,18:00,1.625,R,ugm-3 (FIDAS),0.23646,R,ugm-3,1.10568,R,ugm-3,1.46824,R,ugm-3,71.09681,R,ugm-3,1.061,R,ugm-3 (Ref.eq),0.19912,R,ugm-3
05-01-2026,19:00,1.625,R,ugm-3 (FIDAS),0.40536,R,ugm-3,1.26620,R,ugm-3,1.88774,R,ugm-3,65.55875,R,ugm-3,1.132,R,ugm-3 (Ref.eq),0.06637,R,ugm-3
05-01-2026,20:00,3.425,R,ugm-3 (FIDAS),0.33780,R,ugm-3,2.36610,R,ugm-3,2.88404,R,ugm-3,60.81896,R,ugm-3,2.642,R,ugm-3 (Ref.eq),0.19912,R,ugm-3
05-01-2026,21:00,3.025,R,ugm-3 (FIDAS),0.23646,R,ugm-3,2.62635,R,ugm-3,2.98892,R,ugm-3,64.56090,R,ugm-3,2.335,R,ugm-3 (Ref.eq),0.53098,R,ugm-3
05-01-2026,22:00,1.575,R,ugm-3 (FIDAS),0.40536,R,ugm-3,1.54586,R,ugm-3,2.16740,R,ugm-3,66.40692,R,ugm-3,1.038,R,ugm-3 (Ref.eq),0.59735,R,ugm-3
05-01-2026,23:00,4.200,R,ugm-3 (FIDAS),0.33780,R,ugm-3,1.57954,R,ugm-3,2.09749,R,ugm-3,61.41767,R,ugm-3,2.335,R,ugm-3 (Ref.eq),0.26549,R,ugm-3
05-01-2026,24:00,6.600,R,ugm-3 (FIDAS),0.57426,R,ugm-3,1.84622,R,ugm-3,2.72673,R,ugm-3,58.12476,R,ugm-3,3.160,R,ugm-3 (Ref.eq),0.33186,R,ugm-3
