Data supplied by UK-AIR on 12/8/2026
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Newport,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit
06-01-2026,03:00,8.100,R,ugm-3 (FIDAS),8.47531,R,ugm-3,34.45114,R,ugm-3,47.44644,R,ugm-3,6.533,R,ugm-3 (Ref.eq)
06-01-2026,04:00,7.875,R,ugm-3 (FIDAS),7.74001,R,ugm-3,27.24420,R,ugm-3,39.11206,R,ugm-3,6.344,R,ugm-3 (Ref.eq)
06-01-2026,05:00,7.750,R,ugm-3 (FIDAS),15.78963,R,ugm-3,31.86805,R,ugm-3,56.07847,R,ugm-3,5.943,R,ugm-3 (Ref.eq)
06-01-2026,06:00,7.700,R,ugm-3 (FIDAS),36.72636,R,ugm-3,41.55647,R,ugm-3,97.86944,R,ugm-3,5.519,R,ugm-3 (Ref.eq)
06-01-2026,07:00,7.450,R,ugm-3 (FIDAS),22.44604,R,ugm-3,42.02140,R,ugm-3,76.43818,R,ugm-3,5.165,R,ugm-3 (Ref.eq)
06-01-2026,08:00,8.100,R,ugm-3 (FIDAS),19.27263,R,ugm-3,53.25707,R,ugm-3,82.80802,R,ugm-3,4.222,R,ugm-3 (Ref.eq)
06-01-2026,09:00,7.625,R,ugm-3 (FIDAS),19.65963,R,ugm-3,60.75993,R,ugm-3,90.90428,R,ugm-3,4.292,R,ugm-3 (Ref.eq)
06-01-2026,10:00,10.050,R,ugm-3 (FIDAS),20.00793,R,ugm-3,58.20181,R,ugm-3,88.88022,R,ugm-3,5.425,R,ugm-3 (Ref.eq)
06-01-2026,11:00,14.550,R,ugm-3 (FIDAS),19.04043,R,ugm-3,55.22045,R,ugm-3,84.41537,R,ugm-3,7.429,R,ugm-3 (Ref.eq)
06-01-2026,12:00,12.975,R,ugm-3 (FIDAS),14.20292,R,ugm-3,45.79050,R,ugm-3,67.56801,R,ugm-3,6.840,R,ugm-3 (Ref.eq)
06-01-2026,13:00,12.025,R,ugm-3 (FIDAS),4.95361,R,ugm-3,29.13538,R,ugm-3,36.73081,R,ugm-3,5.495,R,ugm-3 (Ref.eq)
06-01-2026,14:00,10.650,R,ugm-3 (FIDAS),1.27710,R,ugm-3,13.34135,R,ugm-3,15.29954,R,ugm-3,4.057,R,ugm-3 (Ref.eq)
06-01-2026,15:00,10.550,R,ugm-3 (FIDAS),1.97370,R,ugm-3,16.14277,R,ugm-3,19.16908,R,ugm-3,5.189,R,ugm-3 (Ref.eq)
06-01-2026,16:00,12.400,R,ugm-3 (FIDAS),3.28951,R,ugm-3,18.59008,R,ugm-3,23.63392,R,ugm-3,4.953,R,ugm-3 (Ref.eq)
06-01-2026,17:00,11.075,R,ugm-3 (FIDAS),5.45671,R,ugm-3,25.86365,R,ugm-3,34.23049,R,ugm-3,5.047,R,ugm-3 (Ref.eq)
06-01-2026,18:00,9.275,R,ugm-3 (FIDAS),1.35450,R,ugm-3,21.73564,R,ugm-3,23.81252,R,ugm-3,4.528,R,ugm-3 (Ref.eq)
06-01-2026,19:00,7.875,R,ugm-3 (FIDAS),0.77400,R,ugm-3,15.12479,R,ugm-3,16.31157,R,ugm-3,3.703,R,ugm-3 (Ref.eq)
06-01-2026,20:00,5.475,R,ugm-3 (FIDAS),0.38700,R,ugm-3,13.27740,R,ugm-3,13.87079,R,ugm-3,3.184,R,ugm-3 (Ref.eq)
06-01-2026,21:00,5.925,R,ugm-3 (FIDAS),0.27090,R,ugm-3,10.71698,R,ugm-3,11.13235,R,ugm-3,3.090,R,ugm-3 (Ref.eq)
06-01-2026,22:00,4.000,R,ugm-3 (FIDAS),0.27090,R,ugm-3,11.19323,R,ugm-3,11.60860,R,ugm-3,2.594,R,ugm-3 (Ref.eq)
06-01-2026,23:00,3.200,R,ugm-3 (FIDAS),0.23220,R,ugm-3,7.32350,R,ugm-3,7.67954,R,ugm-3,1.981,R,ugm-3 (Ref.eq)
06-01-2026,24:00,3.575,R,ugm-3 (FIDAS),0.23220,R,ugm-3,6.31147,R,ugm-3,6.66751,R,ugm-3,2.052,R,ugm-3 (Ref.eq)
07-01-2026,01:00,4.525,R,ugm-3 (FIDAS),0.00000,R,ugm-3,4.68284,R,ugm-3,4.68284,R,ugm-3,2.854,R,ugm-3 (Ref.eq)
07-01-2026,02:00,7.450,R,ugm-3 (FIDAS),0.46451,R,ugm-3,13.97124,R,ugm-3,14.68348,R,ugm-3,3.137,R,ugm-3 (Ref.eq)
07-01-2026,03:00,9.275,R,ugm-3 (FIDAS),0.19355,R,ugm-3,7.08466,R,ugm-3,7.38142,R,ugm-3,3.797,R,ugm-3 (Ref.eq)
07-01-2026,04:00,9.550,R,ugm-3 (FIDAS),0.19355,R,ugm-3,6.31080,R,ugm-3,6.60756,R,ugm-3,4.009,R,ugm-3 (Ref.eq)
07-01-2026,05:00,11.750,R,ugm-3 (FIDAS),0.19355,R,ugm-3,3.75111,R,ugm-3,4.04788,R,ugm-3,4.764,R,ugm-3 (Ref.eq)
07-01-2026,06:00,13.600,R,ugm-3 (FIDAS),0.42580,R,ugm-3,4.04980,R,ugm-3,4.70268,R,ugm-3,5.212,R,ugm-3 (Ref.eq)
