latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
52.8328,-4.0053,334.43,0.44,0.39,2026-07-18,219,N,VIIRS,n,2.0NRT,290.93,5.43,N
52.83548,-3.99706,333.62,0.44,0.39,2026-07-18,219,N,VIIRS,n,2.0NRT,288.77,5.12,N
52.83898,-3.9957,313.63,0.44,0.39,2026-07-18,219,N,VIIRS,n,2.0NRT,286.46,2,N
52.84958,-3.99248,309.06,0.44,0.39,2026-07-18,219,N,VIIRS,n,2.0NRT,283.83,1.46,N
52.85394,-3.9983,303.23,0.44,0.39,2026-07-18,219,N,VIIRS,n,2.0NRT,285.92,0.84,N
51.68394,-5.0309,300.61,0.55,0.68,2026-07-18,400,N,VIIRS,n,2.0NRT,287.37,0.65,N
52.83453,-4.00556,300.48,0.54,0.68,2026-07-18,400,N,VIIRS,n,2.0NRT,283.65,0.81,N
52.83378,-3.99562,351.27,0.62,0.54,2026-07-18,1208,N,VIIRS,n,2.0NRT,293.27,15.64,D
52.83633,-3.98694,336.69,0.61,0.54,2026-07-18,1208,N,VIIRS,n,2.0NRT,291.71,8.69,D
52.82765,-4.00685,338.55,0.51,0.49,2026-07-18,1350,N,VIIRS,n,2.0NRT,296.85,28.42,D
52.82806,-3.99989,351.29,0.51,0.49,2026-07-18,1350,N,VIIRS,n,2.0NRT,307.2,28.42,D
52.83261,-4.00164,367,0.51,0.49,2026-07-18,1350,N,VIIRS,h,2.0NRT,302.76,28.42,D
52.83302,-3.99447,348.35,0.51,0.49,2026-07-18,1350,N,VIIRS,n,2.0NRT,298.06,24.58,D
52.83757,-3.9964,339.65,0.51,0.49,2026-07-18,1350,N,VIIRS,n,2.0NRT,301.44,3.84,D
52.83807,-3.98784,329.59,0.51,0.5,2026-07-18,1350,N,VIIRS,n,2.0NRT,286.38,3.84,D
52.11323,-2.76799,321.49,0.56,0.43,2026-07-19,202,N,VIIRS,n,2.0NRT,271.65,3.77,N
52.82919,-4.00632,298.09,0.43,0.46,2026-07-19,202,N,VIIRS,n,2.0NRT,275.63,1.93,N
52.83647,-3.98959,317.73,0.43,0.46,2026-07-19,202,N,VIIRS,n,2.0NRT,278.24,3.24,N
52.11247,-2.77139,305.79,0.43,0.62,2026-07-19,342,N,VIIRS,n,2.0NRT,279.85,0.94,N
52.11447,-2.77738,302.09,0.43,0.62,2026-07-19,342,N,VIIRS,n,2.0NRT,280.45,1.31,N
52.11754,-2.76686,296.07,0.43,0.62,2026-07-19,342,N,VIIRS,n,2.0NRT,280.46,0.94,N
52.11956,-2.77288,295.35,0.43,0.62,2026-07-19,342,N,VIIRS,n,2.0NRT,280.96,1.31,N
52.82969,-4.00961,296.07,0.36,0.58,2026-07-19,342,N,VIIRS,n,2.0NRT,281.96,1.67,N
52.83277,-4.00846,295.16,0.36,0.58,2026-07-19,342,N,VIIRS,n,2.0NRT,283.72,0.99,N
52.83499,-3.99629,311.56,0.36,0.58,2026-07-19,342,N,VIIRS,n,2.0NRT,282.61,2.26,N
52.83734,-3.99521,319.97,0.36,0.58,2026-07-19,342,N,VIIRS,n,2.0NRT,282.96,1.63,N
